,,,,,,av,4706.05575
,y_true,y_pred,denomonador,Numerador,,sumd,298308685
1154.62439,6027.91,4873.28561,1747298.658,1333157.481,,,
335.9764159,4744.19,5080.166416,1454.221023,112880.1521,,,
313.724269,6404.65,6718.374269,2885222.426,98422.91696,,,
99.47918081,4150,4050.520819,309197.9971,9896.107414,,,
1116.858197,1601.16,2718.018197,9640377.618,1247372.231,,,
609.0230393,4290.7,3681.676961,172520.3991,370909.0624,,,
359.0263707,5339.53,5698.556371,401289.6254,128899.9348,,,
926.905509,4186.05,5112.955509,270405.98,859153.8226,,,
768.0195931,3720.93,4488.949593,970472.7433,589854.0954,,,
722.3730852,4651.16,5373.533085,3013.543368,521822.8742,,,
791.3438625,4000,4791.343863,498514.7221,626225.1087,,,
689.8982785,4922.09,4232.191722,46670.79717,475959.6347,,,
121.424973,2139.53,2260.954973,6587054.425,14744.02406,,,
2107.46126,7534.88,5427.41874,8002246.637,4441392.962,,,
16.26779423,5813.95,5830.217794,1227429.669,264.6411292,,,
1267.359237,5838.95,7106.309237,1283449.382,1606199.436,,,
205.4384652,6197.67,5992.231535,2224913.071,42204.96297,,,
237.1485011,2002.33,1765.181499,7310132.931,56239.41157,,,
794.6577368,2097.67,2892.327737,6803676.221,631480.9187,,,
277.4042445,4386.05,4663.454245,102403.68,76953.11488,,,
173.3823952,4897.67,5071.052395,36716.0208,30061.45497,,,
529.00723,3720.93,4249.93723,970472.7433,279848.6494,,,
60.83155132,4837.21,4776.378449,17201.43729,3700.477637,,,
1742.28848,7627.91,5885.62152,8537232.258,3035569.149,,,
1623.961194,5053.49,3429.528806,120710.5581,2637249.96,,,
305.8760623,3673.26,3979.136062,1066667.061,93560.16549,,,
352.0733363,3441.86,3793.933336,1598190.894,123955.6341,,,
675.9620528,4651.16,3975.197947,3013.543368,456924.6968,,,
724.3405487,4744.19,4019.849451,1454.221023,524669.2305,,,
1427.579049,5651.16,7078.739049,893222.0434,2037981.941,,,
1346.182355,3474.42,4820.602355,1516926.621,1812206.934,,,
184.5210065,5053.49,4868.968994,120710.5581,34048.00182,,,
27.96866452,5488.37,5460.401335,612015.5858,782.2461951,,,
1784.253611,7103.49,5319.236389,5747690.983,3183560.95,,,
598.7103618,5434.88,4836.169638,531184.7874,358454.0974,,,
740.1250294,3377.91,4118.035029,1763971.133,547785.0592,,,
192.6983103,3623.26,3430.56169,1172446.636,37132.63878,,,
565.1596923,4053.49,4618.649692,425842.0581,319405.4778,,,
631.8436455,3906.98,3275.136354,638522.0542,399226.3924,,,
1790.429425,3088.37,4878.799425,2616907.186,3205637.527,,,
1158.750834,4958.14,3799.389166,63546.4691,1342703.495,,,
28.87162229,3720.93,3692.058378,970472.7433,833.5705738,,,
342.120285,4343.02,4000.899715,131794.9558,117046.2894,,,
1093.795409,2412.79,3506.585409,5259067.8,1196388.396,,,
239.9476506,2947.67,3187.617651,3091920.446,57574.87504,,,
890.425119,3720.93,4611.355119,970472.7433,792856.8925,,,
481.8680363,4632.56,5114.428036,5401.625268,232196.8044,,,
161.4299693,5339.53,5178.100031,401289.6254,26059.635,,,
93.27439661,2860.47,2953.744397,3406186.761,8700.113063,,,
506.6244507,5933.72,5427.095549,1507159.511,256668.3341,,,
1139.733642,6562.79,5423.056358,3447462.075,1298992.775,,,
313.1123737,3673.26,3986.372374,1066667.061,98039.35857,,,
1127.291481,5651.16,6778.451481,893222.0434,1270786.084,,,
750.2330839,2383.72,3133.953084,5393243.336,562849.6801,,,
4392.296279,6948.84,2556.543721,5030081.192,19292266.6,,,
186.1801235,4093.02,3906.839877,375812.8308,34663.03838,,,
345.9175576,4767.44,5113.357558,3768.026148,119658.9567,,,
2227.821651,7440.7,5212.878349,7478279.174,4963189.309,,,
3641.746673,1804.88,5446.626673,8416820.732,13262318.83,,,
724.4129996,5911.63,5187.217,1453409.272,524774.194,,,
2373.630819,7532.56,5158.929181,7989126.275,5634123.263,,,
667.5553307,4238.37,3570.814669,218729.9608,445630.1195,,,
519.0854175,5816.28,5297.194583,1232597.885,269449.6706,,,
45.43378863,4004.65,4050.083789,491970.0261,2064.229149,,,
1669.45592,6169.19,4499.73408,2140761.834,2787083.07,,,
1002.624249,5079.07,6081.694249,139139.6307,1005255.384,,,
321.8100432,3051.16,2729.349957,2738679.943,103561.7039,,,
190.3020638,4930.23,5120.532064,50254.09436,36214.87547,,,
251.3078578,6440.81,6189.502142,3009372.308,63155.63941,,,
117.2193912,5180.23,5297.449391,224841.2194,13740.38566,,,
906.1378425,6122.09,5215.952158,2005152.997,821085.7896,,,
982.4843485,4004.65,4987.134349,491970.0261,965275.4951,,,
22.78000976,2511.63,2534.41001,4815504.372,518.9288448,,,
116.3164318,2383.72,2267.403568,5393243.336,13529.51231,,,
2572.374851,5581.4,3009.025149,766227.556,6617112.376,,,
481.4524385,5745.35,5263.897561,1080132.538,231796.4506,,,
276.1547561,4172.09,3895.935244,285119.4222,76261.44932,,,
3653.098261,1716.28,5369.378261,8938759.035,13345126.9,,,
501.5717587,5730.47,6232.041759,1049424.556,251574.2291,,,
444.8725156,5987.91,5543.037484,1643150.318,197911.5551,,,
536.5559653,3861.63,3325.074035,713054.8473,287892.3039,,,
2084.894528,6674.42,4589.525472,3874457.821,4346785.193,,,
418.3120128,5469.77,5888.082013,583259.4557,174984.94,,,
293.4714201,3623.26,3916.73142,1172446.636,86125.4744,,,
182.5748897,3860.47,4043.04489,715015.2606,33333.59036,,,
5214.169675,5244.19,10458.35968,289588.471,27187565.4,,,
1168.623878,4290.7,3122.076122,172520.3991,1365681.769,,,
1526.199926,4767.44,6293.639926,3768.026148,2329286.213,,,
288.5218335,2883.72,3172.241834,3320907.586,83244.84843,,,
1139.646956,5000,6139.646956,86403.22211,1298795.184,,,
2625.117778,2412.79,5037.907778,5259067.8,6891243.35,,,
8133.67364,4238.37,12372.04364,218729.9608,66156646.88,,,
769.4457681,3337.21,4106.655768,1873738.687,592046.7901,,,
1745.039027,2991.86,4736.899027,2938467.069,3045161.205,,,
1050.55209,5720.93,4670.37791,1029969.743,1103659.693,,,
1547.152273,6593.02,5045.867727,3560634.081,2393680.155,,,
2044.384376,5488.37,3443.985624,612015.5858,4179507.476,,,
1089.907922,,,298308685,415688938.7,,,
