POBLACION_20DIAS_AJT,ContMalQui_Emer_Flor,TotP_Siem_Emer,TotP_Emer_Flor,FerQui_Emer_Flor,PENDIENTE_RASTA,PH_RASTA,PROFUND_RAICES_VIVAS_RASTA,Porc_Ar,Porc_AF,Porc_MUY_PLASTICO,Temp_Min_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Rain_Accu_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Avg_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Avg_Mad,MATERIAL_GENETICO_PAC 105,MATERIAL_GENETICO_PIONEER 30F35 HRR,METODO_COSECHA_Manual,METODO_COSECHA_Mecanizada,TERRENO_CIRCUN_RASTA_PLANO O LLANO,POSICION_PERFIL_RASTA_PLANO,OBSERVA_PLANTAS_PEQUENAS_RASTA_MUY AFECTADAS,OBSERVA_PLANTAS_PEQUENAS_RASTA_PLANTAS NORMALES,OBSERVA_PLANTAS_PEQUENAS_RASTA_POCO AFECTADAS,RDT_AJUSTADO
87500,1,0,0,4,2,5.5,38,0,0,0,24.45,8.88,14920.64,165.5,80.83,34.64,29.75,78.57,33.56,28.76,0,0,1,0,1,1,1,0,0,2418.6
75000,1,0,0,3,2.1,5.5,40,0,0,0,24.36,8.95,15132.61,181.1,80.44,34.32,29.43,79.46,33.39,28.93,0,0,1,0,1,1,0,0,1,2790.7
62500,2,0,0,4,2.2,6,36,0,0,0,24.56,9,15314.59,145.1,79.89,34.19,29.33,79.87,33.25,28.87,0,0,1,0,1,1,1,0,0,5581.4
62000,0,0,0,2,1,4.5,34,0,0,0,24.59,9.02,15396.86,187.7,80.6,34.43,29.58,78.94,33.59,29.02,0,0,0,1,1,1,0,1,0,3146.51
62000,1,0,0,3,2,6.5,28,35.71,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.32,28.91,0,0,1,0,1,1,0,0,1,2930.23
58000,0,0,2,2,1.2,6,26,0,0,0,25.07,9.73,15671.54,61.1,77.39,33.48,28.86,81.65,33.64,29.15,0,0,1,0,1,1,0,1,0,5236.05
62500,1,0,47.5,2,1.5,6,40,0,0,0,24.89,9.48,15771.34,98.2,77.97,33.68,29,81.01,33.44,29.01,0,0,1,0,1,1,0,0,1,4539.53
71420,0,0,0,3,2,6,36,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.33,28.93,1,0,1,0,1,1,1,0,0,4279.07
65000,2,0,0,1,2,6.5,18,40,0,0,23.81,8.94,16227.13,242.8,84.41,32.72,28.02,83.2,31.79,27.51,0,0,0,1,1,1,0,1,0,4897.67
62000,1,0,0,3,1,6.5,18,0,0,0,24.82,9.4,15785.73,98.2,78.29,33.78,29.05,80.77,33.46,29.05,0,0,1,0,1,1,0,1,0,3813.95
68000,0,0,8,2,1.7,7,25,22,0,64,24.43,8.93,15294.89,145.1,80.39,34.24,29.37,79.59,33.34,28.93,0,0,1,0,1,1,0,0,1,3858.14
72000,0,0,0,4,4,5.5,21,0,0,0,24.89,9.48,15771.34,98.2,77.97,33.68,29,81.01,33.36,28.94,0,0,0,1,1,1,0,1,0,5086.05
60000,2,0,0,2,1,6.5,22,0,0,0,24.32,8.9,14180.5,234.7,80.62,34.39,29.49,79.3,33.28,28.88,0,0,0,1,1,1,0,1,0,2812.79
70588,0,0,0,2,1.5,5,39,0,0,0,24.56,9,15314.59,145.1,79.89,34.19,29.33,79.87,33.25,28.87,0,0,1,0,0,1,0,0,1,3174.42
62500,1,0,0,5,2.2,6,48,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.5,28.96,0,0,0,1,1,1,1,0,0,4988.37
62500,2,0,0,2,1.4,6,-1,0,0,0,24.79,9.1,15447.88,118.3,79.07,33.92,29.13,80.34,33.45,29.01,0,0,1,0,1,1,0,0,0,1632.56
62000,1,0,0,3,1,6.5,22,0,0,0,24.82,8.55,15989.99,294.9,80.28,33.15,28.56,79.04,33.32,28.14,0,0,0,1,1,1,0,1,0,6076.74
58000,0,0,0,4,0.9,5,27,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.4,28.95,0,0,1,0,1,1,1,0,0,2860.47
75000,1,0,22.5,1,2.8,6,32,0,0,0,24.89,9.48,15771.34,98.2,77.97,33.68,29,81.01,33.35,28.96,1,0,1,0,1,1,1,0,0,1860.47
62500,2,0,0,2,5,5.5,17,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.41,28.94,0,0,0,1,1,1,0,1,0,4837.21
62000,1,0,0,3,2,5.5,-1,65.71,0,0,24.7,7.47,14710.2,168.7,80.35,33.3,28.92,78.5,32.77,28.27,1,0,1,0,1,1,0,1,0,3296.51
60000,1,0,0,3,2,6,-1,100,0,0,24.57,7.46,14724.93,192,80.58,33.36,28.96,78.48,32.66,28.13,0,0,1,0,1,1,0,1,0,3398.84
75000,1,0,0,2,1.6,6,34,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.39,28.93,0,0,1,0,1,1,1,0,0,4186.05
70000,1,0,4,3,5,6,22,0,0,0,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.49,28.96,0,0,1,0,1,1,0,1,0,5116.28
60000,1,0,0,1,2,7,-1,0,0,0,24.28,8.04,14809.63,182.9,81.22,32.6,28.2,80.52,32.19,27.86,0,0,1,0,1,1,0,1,0,5302.33
42000,1,0,0,1,1,6,34,0,0,0,24.48,8.9,15307.87,188,80.9,34.64,29.72,78.65,33.45,28.89,0,0,1,0,1,1,0,1,0,2046.51
60000,0,0,0,2,1,5.5,25,0,0,0,24.32,9.01,14608.84,198.3,80.55,34.44,29.58,79.09,33.39,28.88,1,0,1,0,1,1,0,1,0,3809.3
50000,0,0,0,3,1,5,20,0,0,0,24.64,9.39,15263.79,198.6,79.25,34.3,29.5,78.82,33.66,29.09,0,0,1,0,1,1,0,0,1,4081.4
62500,1,0,0,2,3.5,6,32,0,0,0,25.07,9.62,15731.78,61.7,77.57,33.48,28.83,81.42,33.36,29.03,1,0,1,0,1,1,1,0,0,3488.37
60000,0,0,0,2,1,5,30,60,0,0,24.48,8.9,15307.87,188,80.9,34.64,29.72,78.65,33.71,28.87,0,0,1,0,1,1,0,1,0,4279.07
60000,1,0,0,1,2,5.5,26,28.33,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.42,28.98,0,0,1,0,1,1,0,1,0,3720.93
60000,1,0,0,1,1,6.5,26,38.33,0,0,24.79,9.1,15447.88,118.3,79.07,33.92,29.13,80.34,33.45,29.03,0,0,1,0,1,1,0,0,1,4004.65
74000,2,0,0,3,3,5.5,40,0,0,0,24.53,8.78,15221.06,380.8,80.2,33.13,28.52,79.1,32.43,27.54,0,0,0,1,1,1,0,1,0,5651.16
63000,1,0,0,1,1,6.5,16,0,0,0,24.18,8.87,16427.75,316.1,80.05,33.38,28.55,78.48,32.05,27.28,0,0,1,0,1,1,0,1,0,5053.49
55000,1,0,0,2,1,5.5,30,42.19,0,0,23.8,9.7,14490.63,227.5,81.1,33.52,28.67,85.65,32.43,28.27,1,0,1,0,1,1,0,0,1,3051.16
72000,1,0,0,4,4,6,40,0,0,0,24.79,9.1,15447.88,118.3,79.07,33.92,29.13,80.34,33.34,28.97,0,0,1,0,1,1,0,1,0,4897.67
60000,0,0,0,2,1,5,45,0,0,0,24.7,7.47,14710.2,168.7,80.35,33.3,28.92,78.5,32.9,28.26,0,0,1,0,1,1,0,1,0,2790.7
60000,1,0,0,1,1,6,25,0,0,0,23.82,10.17,15018.07,182.9,80.72,33.16,28.45,86.12,32.48,28.38,0,0,1,0,1,1,0,1,0,1130.23
75000,0,0,0,5,1.2,6,22,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.35,28.91,1,0,1,0,1,1,1,0,0,2755.81
73000,1,0,0,2,5,6,34,0,0,0,24.32,9.01,14608.84,198.3,80.55,34.44,29.58,79.09,33.41,28.88,0,0,1,0,1,1,0,1,0,4709.3
55000,1,0,0,2,2,5.5,15,71.67,0,0,24.77,7.12,14404.68,268.6,82.7,33.23,29.23,79.59,32.61,28.76,0,0,1,0,1,1,0,1,0,5597.67
60000,1,0,0,2,1,6,12,30,0,0,24.8,7.16,13459.33,105,88.5,33.27,29.18,83.54,32.57,28.69,0,1,1,0,1,1,0,1,0,4958.14
75000,1,11.25,0,3,4,5.5,21,0,0,0,24.77,9.23,15588.59,104.6,78.77,33.86,29.08,80.52,33.48,29.07,0,0,1,0,1,1,0,1,0,4476.74
72000,1,0,0,2,4,5.5,33,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.42,28.93,0,0,1,0,1,1,0,1,0,4520.93
71000,1,0,4.4,3,5,6,24,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.42,28.98,0,0,1,0,1,1,0,1,0,5116.28
60000,1,0,15,2,1,6,10,0,0,0,24.47,8.8,15320.63,413.8,80,33.24,28.52,78.98,32.45,27.51,0,0,1,0,1,1,0,1,0,6006.98
62000,1,0,0,3,2,5.5,30,30.77,0,0,24.09,8.85,15010.44,409.4,80.36,33.23,28.38,78.59,31.88,27.13,0,0,0,1,1,1,0,0,1,5180.23
55000,1,0,0,2,1,5.5,38,0,0,0,23.79,9.57,14347.75,234.7,81.3,33.62,28.71,85.48,32.43,28.27,0,0,1,0,1,1,0,0,1,2669.77
75000,2,2.5,0,3,3,5.5,40,0,0,0,24.29,9.01,15429.55,395.4,79.88,33.26,28.48,78.74,32.11,27.28,0,0,0,1,1,1,0,1,0,6246.51
75000,2,2.5,0,3,3,5.5,40,0,0,0,24.47,8.88,15416.88,411.4,79.83,33.28,28.54,78.92,32.38,27.41,0,0,0,1,1,1,0,1,0,6232.56
65000,2,0,0,4,2,6,17,100,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.25,27.33,0,0,1,0,1,1,0,0,1,4672.09
75000,1,23,0,0,3,5.5,14,0,0,0,24.14,8.91,15174.77,422.8,80.05,33.27,28.43,78.63,31.84,27.09,0,0,0,1,1,1,0,1,0,6046.51
65000,1,0,0,2,1,6,24,0,0,0,23.95,8.89,16226.42,263.9,84.48,32.74,28.05,83.35,31.78,27.45,0,0,1,0,1,1,0,1,0,5244.19
72000,1,0,0,2,5,6,39,0,0,0,25.05,9.59,15520.22,98.2,77.57,33.57,28.89,81.3,33.39,29,0,0,1,0,1,1,0,1,0,4897.67
71000,1,0,0,3,5,5.5,23,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.5,28.96,0,0,1,0,1,1,0,1,0,4651.16
60000,1,0,0,1,1,5.5,20,0,0,0,24.36,8.95,15132.61,181.1,80.44,34.32,29.43,79.46,33.35,28.97,0,1,1,0,1,1,0,1,0,4709.3
62000,1,0,0,2,1,6,20,31.67,0,0,24.77,7.12,14057.88,161,89.03,33.23,29.23,84.16,32.53,28.71,0,1,1,0,1,1,0,1,0,4922.09
65000,0,0,0,2,1,5,20,0,0,0,24.19,8.94,15355.27,426.4,79.97,33.36,28.54,78.52,32,27.21,0,0,1,0,1,1,0,1,0,5839.53
62000,1,0,0,2,1,6,23,0,0,0,24.98,9.53,15623.6,98.2,77.74,33.62,28.95,81.13,33.43,29.01,1,0,1,0,1,1,0,0,1,3623.26
71000,1,0,0,1,3,5,39,0,0,0,23.99,8.63,14410.85,268.6,82.55,33.81,29.18,79.79,34.89,29.38,0,0,1,0,1,1,0,1,0,3673.26
60000,0,0,0,4,1,5,23,0,0,0,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.47,28.94,0,0,1,0,1,1,0,0,1,4172.09
75000,2,0,0,2,3.5,5.5,43,0,0,0,24.43,8.93,15294.89,145.1,80.39,34.24,29.37,79.59,33.07,28.76,0,0,0,1,1,1,1,0,0,4595.35
65000,1,0,0,2,1,6,18,28.33,0,0,23.88,8.96,16278.39,266.6,84.38,32.65,27.99,83.33,31.8,27.46,0,0,1,0,1,1,0,1,0,5816.28
55000,1,0,0,2,1,6,16,36.67,0,0,24.04,8.86,14848.21,270.2,81.97,33.51,29,80.67,34.67,29.22,0,0,1,0,1,1,0,1,0,4922.09
71000,1,0,0,2,4,5.5,42,0,0,0,24.04,8.86,14848.21,270.2,81.97,33.51,29,80.67,34.77,29.29,0,0,1,0,1,1,0,1,0,3296.51
73000,1,0,0,2,3,5.5,40,0,0,0,24.52,8.55,15082.03,412.1,80.78,33.24,28.56,78.8,32.78,27.82,0,0,1,0,1,1,0,1,0,5462.79
73000,1,0,0,2,4,6,23,0,0,0,23.99,8.63,14410.85,268.6,82.55,33.81,29.18,79.79,34.99,29.5,0,0,0,1,1,1,0,1,0,5180.23
73000,1,0,0,3,5,5.5,24,0,0,0,24.73,9.1,15505.82,118.3,79.27,33.99,29.2,80.25,33.38,28.96,0,0,1,0,1,1,0,1,0,4709.3
62000,1,0,0,1,1,6,26,43.33,0,0,23.64,9.12,16424.63,330.8,84.16,32.56,27.86,83.15,31.75,27.64,0,0,0,1,1,1,0,1,0,5434.88
70000,1,0,0,3,4,6,18,0,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.46,27.57,0,0,1,0,1,1,0,1,0,6027.91
60000,1,0,0,2,2,5.5,20,26.67,0,0,24.93,7.12,14802.14,212.2,89.01,32.94,29.02,85.57,32.68,28.79,0,1,1,0,1,1,0,1,0,5018.6
73000,1,0,0,2,4,5.5,36,0,0,0,24.02,8.57,14390.09,249,82.55,33.71,29.1,79.98,34.92,29.4,0,0,1,0,1,1,0,1,0,3720.93
74000,2,7.5,0,4,3,6,35,0,0,0,24.47,8.8,15320.63,413.8,80,33.24,28.52,78.98,32.28,27.35,0,0,0,1,1,1,0,1,0,6046.51
69500,0,0,0,3,0.9,6,25,0,0,0,24.98,9.53,15623.6,98.2,77.74,33.62,28.95,81.13,33.39,29.01,0,0,1,0,1,1,0,1,0,3174.42
58000,1,0,0,2,2,5,22,38.57,0,0,24.43,8.93,15294.89,145.1,80.39,34.24,29.37,79.59,33.27,28.92,0,0,1,0,1,1,0,1,0,6273.26
74000,2,15,0,3,3,5.5,31,0,0,0,24.72,8.56,14957.99,347,80.4,33.14,28.53,79.1,32.89,27.91,0,0,0,1,1,1,0,1,0,6122.09
58000,2,0,0,2,1,6,-1,0,0,0,24.35,8.16,14966.78,168.5,81.4,32.57,28.17,80.33,32.18,27.88,0,0,1,0,1,1,0,1,0,4186.05
62000,1,0,0,2,1,6,34,30,0,0,24.05,8.71,16089.43,294.9,84.6,32.78,28.06,83.42,31.8,27.43,0,0,1,0,1,1,0,1,0,5244.19
60000,1,0,0,4,2,5.5,23,33.33,0,0,24.31,9.01,14614.81,198.3,80.5,34.41,29.54,79.23,33.32,28.88,0,0,1,0,1,1,0,1,0,4958.14
70000,1,0,0,2,1,5,25,0,0,0,24.32,8.96,14773.84,198.3,80.55,34.58,29.69,78.71,33.43,28.94,0,0,1,0,1,1,0,0,1,4262.79
65000,1,0,0,2,1,6,20,36.67,0,0,23.83,9.08,16491.43,337.9,83.93,32.56,27.9,83.34,31.82,27.53,0,0,1,0,1,1,0,1,0,6006.98
65000,1,0,0,1,1,4.5,34,0,0,0,24.32,9.01,14608.84,198.3,80.55,34.44,29.58,79.09,33.4,28.92,0,0,1,0,1,1,0,1,0,3265.12
60000,1,0,0,2,2,6,45,0,0,0,24.33,8.66,14733.47,252.1,82.55,33.18,28.77,81.41,34.63,29.23,0,0,1,0,1,1,0,0,1,3337.21
80000,2,15,0,3,3,6.5,33,0,0,0,24.36,8.84,15270.45,394,80.17,33.26,28.49,78.79,32.38,27.44,0,0,0,1,1,1,0,1,0,6046.51
71000,2,0,0,3,3,6,28,0,0,0,24.61,8.69,15050.74,362.8,80.35,33.15,28.53,79.06,32.7,27.77,0,0,1,0,1,1,0,1,0,6613.95
73000,1,0,0,2,4,5,42,0,0,0,24.04,8.76,14702.5,270.2,82.17,33.6,29.04,80.41,34.85,29.4,0,0,1,0,1,1,0,1,0,3673.26
73000,1,0,0,2,4,5,44,0,0,0,24.04,8.76,14702.5,270.2,82.17,33.6,29.04,80.41,34.83,29.39,0,0,1,0,1,1,0,1,0,3673.26
74000,1,15,0,3,4,6,20,0,0,0,24.36,8.84,15270.45,394,80.17,33.26,28.49,78.79,32.27,27.37,0,0,0,1,1,1,0,1,0,6404.65
72000,1,15,0,3,3,6,23,0,0,0,24.19,8.94,15355.27,426.4,79.97,33.36,28.54,78.52,32,27.21,0,0,0,1,1,1,0,1,0,5462.79
62000,1,0,0,3,4,5,30,0,0,0,23.82,8.68,14957.99,252.3,84.93,33.39,28.79,83.55,32.65,27.86,0,0,1,0,1,1,0,1,0,5462.79
80500,2,0,9,5,3,5.5,24,0,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.21,27.32,0,0,0,1,1,1,0,1,0,5603.49
74000,2,0,0,3,3,6,25,0,0,0,24.64,8.64,14943.58,347,80.53,33.15,28.53,79.05,32.7,27.77,0,1,1,0,1,1,0,1,0,6338.37
72000,2,0,0,3,3,6,35,0,46.67,0,24.61,8.69,15050.74,362.8,80.35,33.15,28.53,79.06,32.7,27.77,0,0,1,0,1,0,0,1,0,6613.95
74000,2,20,0,3,4,6,23,0,0,0,24.47,8.61,15128.73,411.7,80.58,33.27,28.58,78.76,32.65,27.7,0,0,0,1,1,1,0,1,0,5953.49
73000,0,2.5,0,3,4,6,24,0,0,0,24.53,8.78,15221.06,380.8,80.2,33.13,28.52,79.1,32.72,27.79,0,0,0,1,1,1,0,1,0,5651.16
72000,2,0,0,3,4,6,28,0,0,0,24.47,8.8,15353.37,414.8,80.03,33.24,28.54,78.96,32.32,27.38,0,0,1,0,1,1,0,1,0,5970.93
62000,1,0,0,3,4,5,28,0,0,0,23.53,10.22,16849.98,204.3,81.06,34.66,28.96,80.92,34.48,28.91,0,0,1,0,1,1,0,1,0,3767.44
74000,4,7.5,0,3,4,6.5,30,0,0,0,24.52,8.55,15082.03,412.1,80.78,33.24,28.56,78.8,32.55,27.59,0,0,0,1,1,1,0,1,0,6046.51
75000,2,7.5,0,3,3,5,24,0,0,0,24.53,8.78,15221.06,380.8,80.2,33.13,28.52,79.1,32.79,27.83,0,0,0,1,1,1,0,1,0,6232.56
61000,1,0,0,4,3,6,27,0,0,0,24.29,9.01,15429.55,395.4,79.88,33.26,28.48,78.74,32.08,27.27,0,0,0,1,1,1,0,1,0,6216.74
73000,1,0,0,4,3,5.5,41,0,0,0,24.47,8.64,15224.75,414.8,80.5,33.26,28.56,78.88,32.53,27.6,0,0,1,0,1,1,0,1,0,5302.33
72000,1,0,0,2,3,5,40,0,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.46,27.57,0,0,1,0,1,1,0,1,0,6232.56
72000,1,0,0,3,3,5.5,39,0,0,0,24.23,8.91,15322.65,395.4,79.92,33.33,28.53,78.59,32.05,27.24,0,0,1,0,1,1,0,1,0,5603.49
72000,1,0,0,3,3,5.5,37,0,0,0,24.19,8.94,15355.27,426.4,79.97,33.36,28.54,78.52,32.05,27.26,0,0,1,0,1,1,0,1,0,5274.42
72000,1,0,0,3,3,5,40,0,0,0,24.47,8.64,15224.75,414.8,80.5,33.26,28.56,78.88,32.49,27.53,0,0,1,0,1,1,0,1,0,5488.37
66000,2,0,0,4,1.2,5.5,20,0,0,0,24.32,8.9,14930.25,181.3,80.62,34.39,29.49,79.3,33.31,28.86,1,0,1,0,1,1,1,0,0,3534.88
73000,2,0,30,3,4,5.5,45,0,0,0,24.33,8.66,14733.47,252.1,82.55,33.18,28.77,81.41,34.71,29.28,0,0,0,1,1,1,0,1,0,5462.79
73000,1,0,0,3,4,5.5,41,0,0,0,24.25,8.75,14788.75,247.8,82.38,33.22,28.79,81.26,34.86,29.4,0,0,1,0,1,1,0,1,0,5462.79
73000,2,0,0,3,3,5.5,43,0,0,0,24.25,8.75,14788.75,247.8,82.38,33.22,28.79,81.26,34.83,29.37,0,0,0,1,1,1,0,1,0,5462.79
73000,1,0,0,1,4,5.5,42,0,0,0,24.05,8.87,14777.39,279,82.12,33.44,28.96,80.84,34.65,29.22,0,0,1,0,1,1,0,0,1,3767.44
73000,1,0,0,2,4,5.5,38,0,0,0,24.05,8.87,14777.39,279,82.12,33.44,28.96,80.84,34.63,29.19,0,0,1,0,1,1,0,1,0,4050
72000,1,0,0,2,4,5,40,0,0,0,24.01,8.67,14512.39,268.6,82.35,33.73,29.12,79.93,34.88,29.38,0,0,1,0,1,1,0,1,0,3861.63
73000,1,0,0,2,4,5.5,39,0,0,0,24.02,8.57,14390.09,249,82.55,33.71,29.1,79.98,34.94,29.42,0,0,1,0,1,1,0,1,0,3861.63
73000,1,0,0,2,3,5.5,41,0,0,0,24.04,8.76,14702.5,270.2,82.17,33.6,29.04,80.41,34.97,29.5,0,0,1,0,1,1,0,1,0,3767.44
73000,1,0,0,2,3,5.5,38,0,0,0,24.04,8.86,14848.21,270.2,81.97,33.51,29,80.67,34.89,29.41,0,0,1,0,1,1,0,1,0,3767.44
72000,1,0,0,2,3,5,42,0,0,0,24.04,8.85,14788.15,279,82.08,33.46,28.98,80.83,34.8,29.32,0,0,1,0,1,1,0,1,0,3861.63
72500,1,0,0,2,4,6,18,0,0,0,23.92,9.03,15272.72,311,79.81,33.21,28.33,78.59,32.14,27.46,0,0,1,0,1,1,0,1,0,6122.09
80000,2,15,0,3,4,6.5,32,0,0,0,24.29,9.01,15429.55,395.4,79.88,33.26,28.48,78.74,32.2,27.32,0,0,0,1,1,1,0,1,0,6046.51
62000,1,0,0,3,3,6,17,0,0,0,24.47,8.61,15128.73,411.7,80.58,33.27,28.58,78.76,32.58,27.66,0,0,1,0,1,1,0,1,0,5302.33
68000,1,0,12,4,4,6,-1,0,0,0,24.09,9.24,15335.62,159.7,78.94,32.51,27.57,79.33,31.95,27.58,0,0,1,0,1,1,0,1,0,4615.12
70000,1,0,7.5,4,4,6,19,0,0,0,24.14,8.91,15174.77,422.8,80.05,33.27,28.43,78.63,31.89,27.29,0,0,1,0,1,1,0,1,0,4615.12
73000,1,15,0,3,4,6,23,0,0,0,24.08,9.15,15080.61,170,79.07,32.68,27.7,79.06,31.79,27.45,0,0,1,0,1,1,0,1,0,5327.91
68750,2,0,0,2,3,5.5,23,0,0,0,24.54,8.63,15197.96,412.1,80.33,33.19,28.53,79.04,32.95,27.89,0,0,0,1,1,1,0,1,0,6197.67
72000,2,0,0,3,3,6,19,0,0,0,24.84,8.44,14845.46,262.7,80.3,33.19,28.61,78.96,32.65,27.63,0,0,0,1,1,1,0,1,0,5839.53
72000,1,0,0,3,3,5.5,35,0,0,0,24.52,8.55,15082.03,412.1,80.78,33.24,28.56,78.8,32.31,27.43,0,0,0,1,1,1,0,1,0,6046.51
73000,1,0,0,3,3,5.5,40,0,0,0,24.47,8.61,15128.73,411.7,80.58,33.27,28.58,78.76,32.3,27.43,0,0,0,1,1,1,0,1,0,5860.47
73000,2,0,0,3,3,6,30,0,0,0,24.75,8.55,14874.73,347,80.33,33.18,28.57,79.06,32.42,27.51,0,0,0,1,1,1,0,1,0,5953.49
73000,2,0,0,3,4,5,38,0,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.43,27.5,0,0,0,1,1,1,0,1,0,6122.09
73000,1,0,0,4,3,5,37,0,0,0,24.52,8.55,15082.03,412.1,80.78,33.24,28.56,78.8,32.55,27.6,0,0,0,1,1,1,0,1,0,6122.09
73000,1,0,0,3,3,5,42,0,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.46,27.57,0,0,0,1,1,1,0,1,0,5933.72
62500,1,0,0,2,4,5.5,35,0,0,0,24.45,8.86,15301.82,412.8,80.03,33.29,28.53,78.82,32.46,27.57,0,0,1,0,1,1,0,1,0,5148.84
72000,1,0,0,2,3,5,36,0,0,0,24.54,8.63,15197.96,412.1,80.33,33.19,28.53,79.04,32.92,27.88,0,0,1,0,1,1,0,1,0,5556.98
72000,1,0,0,2,3,5,38,0,0,0,24.52,8.55,15082.03,412.1,80.78,33.24,28.56,78.8,32.59,27.66,0,0,1,0,1,1,0,1,0,5236.05
65000,1,0,0,2,3,5.5,40,0,0,0,24.53,8.78,15221.06,380.8,80.2,33.13,28.52,79.1,32.86,27.89,0,0,1,0,1,1,0,1,0,5395.35
72000,1,0,0,2,3,5.5,35,0,0,0,24.54,8.63,15197.96,412.1,80.33,33.19,28.53,79.04,32.79,27.83,0,0,1,0,1,1,0,1,0,6046.51
72000,1,0,0,2,4,5.5,36,0,0,0,24.05,8.87,14777.39,279,82.12,33.44,28.96,80.84,34.78,29.33,0,0,1,0,1,1,0,1,0,5180.23
73000,1,0,0,2,3,5,40,0,0,0,24.54,8.63,15197.96,412.1,80.33,33.19,28.53,79.04,32.75,27.79,0,0,1,0,1,1,0,1,0,5511.63
60000,1,0,0,2,2,6,20,35.71,0,0,23.78,8.49,14142.87,132.5,81.85,32.71,28.2,79.79,33.15,28.14,0,0,1,0,1,1,0,1,0,3767.44
80000,1,0,0,4,1,5.5,35,0,0,0,24.36,8.96,14658.39,198.3,80.7,34.56,29.69,78.69,33.38,28.85,0,0,1,0,1,1,0,1,0,3579.07
50000,1,0,0,1,1,6,30,0,0,0,24.48,8.9,15307.87,188,80.9,34.64,29.72,78.65,33.38,28.82,0,0,1,0,1,1,0,1,0,3720.93
80000,0,0,0,2,1,6,30,0,0,0,24.75,9.12,15076.68,190.6,79.92,34.25,29.46,79.1,33.91,29.16,0,0,1,0,1,1,0,1,0,4481.4
55000,0,0,0,4,1,5.5,25,0,0,0,24.75,9.17,15178.36,189.1,79.7,34.27,29.48,79.01,33.74,29.1,0,0,1,0,1,1,0,0,1,4372.09
60000,0,0,0,2,1,4.5,24,0,0,0,24.71,9.28,15239.28,189.1,79.5,34.26,29.47,78.98,33.75,29.12,0,0,1,0,1,1,0,0,1,3813.95
71000,1,0,0,1,3,5,43,0,0,0,23.96,8.65,14397.48,268.6,82.58,33.82,29.2,79.71,34.88,29.37,0,0,1,0,1,1,0,1,0,3673.26
60500,2,0,0,4,4,6,22,100,0,0,24.47,8.8,15353.37,414.8,80.03,33.24,28.54,78.96,32.32,27.38,0,0,1,0,1,1,0,1,0,5730.47
61000,1,0,0,4,3,5.5,18,100,0,0,24.47,8.88,15416.88,411.4,79.83,33.28,28.54,78.92,32.43,27.48,0,0,1,0,1,1,0,1,0,6736.51
75000,1,15,0,3,3,6,24,0,0,0,24.18,8.93,15207.06,426.4,80,33.34,28.5,78.51,31.93,27.17,0,0,0,1,1,1,0,1,0,7913.95
70000,0,0,0,4,4,6,38,0,55,0,24.54,8.63,15197.96,412.1,80.33,33.19,28.53,79.04,32.66,27.72,0,0,0,1,1,1,0,1,0,6418.6
62500,1,0,37.5,2,1.9,6,45,0,0,0,25.02,9.81,15882,62,77.14,33.5,28.9,81.9,33.4,28.96,0,0,0,1,1,1,1,0,0,1871.63
55000,0,0,0,4,3.3,5.5,60,0,0,0,24.32,8.9,14930.25,181.3,80.62,34.39,29.49,79.3,33.25,28.85,0,0,0,1,1,1,0,1,0,2790.7
60000,0,0,0,1,2,6,-1,0,0,0,24.36,8.12,14804.76,164.7,81.2,32.53,28.15,80.24,32.17,27.8,0,0,1,0,1,1,0,1,0,5462.79
60000,1,0,0,2,1,6,17,35,0,0,24.73,7.07,13512.05,161,89,33.25,29.22,83.97,32.55,28.73,0,1,1,0,1,1,0,1,0,3474.42
60000,1,0,0,1,2,5,-1,0,0,0,24.07,8.59,15518.97,233.8,81.25,32.24,27.94,80.24,32.07,27.92,0,0,1,0,1,1,0,1,0,4238.37
