Registro,Time,Standar Desviation,Min Fitness,Max Fitness,Best_Fitness_Promedio
364,2.8427634239196777,0.0,18029273.83,18029273.83,18029273.83
365,2.687074661254883,0.0,18983991.65,18983991.65,18983991.65
366,2.7799277305603027,0.0,19633909.02,19633909.02,19633909.02
367,3.003614664077759,0.0,18702346.6,18702346.6,18702346.6
368,2.811274766921997,0.0,17810302.53,17810302.53,17810302.53
369,2.757404088973999,0.0,18050267.7,18050267.7,18050267.7
370,2.786879539489746,0.0,18864561.86,18864561.86,18864561.86
371,2.6258537769317627,0.0,19969169.43,19969169.43,19969169.43
372,2.579212188720703,0.0,17687662.56,17687662.56,17687662.56
373,2.92045259475708,0.0,19071543.72,19071543.72,19071543.72
374,2.679649829864502,0.0,19328359.29,19328359.29,19328359.29
375,2.5299906730651855,0.0,19966644.31,19966644.31,19966644.31
376,2.556539297103882,0.0,19530507.85,19530507.85,19530507.85
377,2.961653470993042,0.0,18439390.2,18439390.2,18439390.2
378,2.746342658996582,0.0,17607346.14,17607346.14,17607346.14
379,2.6598403453826904,0.0,19565786.24,19565786.24,19565786.24
380,2.5856645107269287,0.0,19628352.2,19628352.2,19628352.2
381,2.9472198486328125,0.0,18990453.62,18990453.62,18990453.62
382,3.116429328918457,0.0,20000763.83,20000763.83,20000763.83
383,2.544476270675659,0.0,18560708.4,18560708.4,18560708.4
384,2.5336015224456787,0.0,19214682.81,19214682.81,19214682.81
385,3.00970721244812,0.0,19533109.07,19533109.07,19533109.07
386,2.7540273666381836,0.0,18716948.63,18716948.63,18716948.63
387,2.58662748336792,0.0,19331339.93,19331339.93,19331339.93
388,2.521054983139038,0.0,19735751.77,19735751.77,19735751.77
389,2.6956560611724854,0.0,18935781.09,18935781.09,18935781.09
390,2.977980613708496,0.0,18426149.06,18426149.06,18426149.06
391,2.638225793838501,0.0,19483995.47,19483995.47,19483995.47
392,2.666008949279785,0.0,19821748.74,19821748.74,19821748.74
393,2.7236862182617188,0.0,18166137.73,18166137.73,18166137.73
394,3.0675275325775146,0.0,18645565.82,18645565.82,18645565.82
395,2.6015818119049072,0.0,17234391.53,17234391.53,17234391.53
396,2.7721760272979736,0.0,19784810.32,19784810.32,19784810.32
397,2.6310884952545166,0.0,19114399.41,19114399.41,19114399.41
398,2.2201881408691406,0.0,16932236.95,16932236.95,16932236.95
399,2.554805040359497,0.0,13407535.11,13407535.11,13407535.11
