ID_EVENTO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Temp_Min_15_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Temp_Min_15_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Temp_Min_15_Freq_Mad,Rhum_Avg_Mad
2941,33.2775,24.32,28.79875,8.9575,14773.84478,0.375,198.3,0.15,0,80.55,34.57586207,24.81352741,29.69469474,9.762334655,22604.08164,0.620689655,232.8,0.120689655,0,78.71069963,33.40869565,24.41304348,28.91086957,8.995652174,17524.09779,0.347826087,138.5,0.130434783,0,82.19565217
2942,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,0,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,0,78.68581308,33.46521739,24.41086957,28.93804348,9.054347826,17480.08768,0.369565217,135.3,0.130434783,0,81.92268304
2944,33.3625,24.435,28.89875,8.9275,15294.88735,0.35,145.1,0.1,0,80.39442897,34.24482759,24.48594121,29.3653844,9.758886379,22731.08104,0.517241379,272.6,0.155172414,0,79.59385207,33.3,24.50416667,28.90208333,8.795833333,17987.05489,0.395833333,222.5,0.145833333,0,82.1875
2945,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,0,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,0,78.68581308,33.46521739,24.41086957,28.93804348,9.054347826,17480.08768,0.369565217,135.3,0.130434783,0,81.92268304
2946,33.2775,24.315,28.79625,8.9625,14610.72058,0.375,198.3,0.15,0,80.575,34.59310345,24.79283776,29.6929706,9.800265689,22622.31264,0.620689655,227.2,0.120689655,0,78.6685717,33.57714286,24.37142857,28.97428571,9.205714286,13522.78628,0.342857143,122.6,0.171428571,0,81.58409771
2948,33.3625,24.435,28.89875,8.9275,15294.88735,0.35,145.1,0.1,0,80.39442897,34.24482759,24.48594121,29.3653844,9.758886379,22731.08104,0.517241379,272.6,0.155172414,0,79.59385207,33.34736842,24.62105263,28.98421053,8.726315789,14266.33234,0.394736842,119.9,0.131578947,0,82.47368421
2949,33.6675,24.6475,29.1575,9.02,15545.39475,0.4,118.3,0.075,0,79.49442897,34.08965517,24.45318259,29.27141888,9.636472586,22560.22961,0.5,282.7,0.172413793,0,80.05936931,33.36,24.50222222,28.93111111,8.857777778,16964.54597,0.4,212,0.133333333,0,82.11111111
2950,33.3125,24.345,28.82875,8.9675,14594.57576,0.4,198.3,0.15,0,80.525,34.56206897,24.77732052,29.66969474,9.784748448,22680.3189,0.603448276,227.2,0.120689655,0,78.70305446,33.62777778,24.38611111,29.00694444,9.241666667,13869.43776,0.361111111,122.6,0.166666667,0,81.45676166
2952,33.6675,24.6475,29.1575,9.02,15545.39475,0.4,118.3,0.075,0,79.49442897,34.08965517,24.45318259,29.27141888,9.636472586,22560.22961,0.5,282.7,0.172413793,0,80.05936931,33.30434783,24.46956522,28.88695652,8.834782609,17242.86163,0.391304348,212.2,0.130434783,0,82.2173913
2953,33.2225,24.3225,28.7725,8.9,14930.24955,0.35,181.3,0.125,0,80.625,34.39310345,24.57732052,29.48521198,9.81578293,22703.70013,0.551724138,272.6,0.155172414,0,79.29690653,33.29411765,24.40784314,28.85098039,8.88627451,19223.64012,0.37254902,222.5,0.137254902,0,82.17647059
2954,34.0025,24.7725,29.3875,9.23,15588.595,0.475,104.6,0.05,0,78.76942897,33.85517241,24.308355,29.08176371,9.546817413,22479.5339,0.448275862,306.6,0.189655172,0,80.52488655,33.37272727,24.52272727,28.94772727,8.85,16485.60586,0.409090909,188.3,0.113636364,0,82.29545455
3024,32.285,24.69804972,28.49152486,7.586950277,15428.23293,0.05,244.9,0.225,0,88.0569587,32.56206897,24.94532942,28.75369919,7.616739546,20859.1313,0.068965517,136.6,0.086206897,0,87.13529919,33.18581806,25.05052395,29.118171,8.135294118,13471.73064,0.205882353,112.4,0.058823529,0,82.6023803
3044,32.305,24.67101632,28.48800816,7.633983677,15256.6439,0.05,251,0.225,0,82.375,32.54482759,24.93153632,28.73818195,7.61329127,20862.66502,0.068965517,149.4,0.103448276,0,82.20689655,33.34706479,25.13992193,29.24349336,8.207142857,11220.89731,0.25,112.4,0.071428571,0,77.25
3048,32.175,24.95341841,28.5642092,7.221581594,15210.99076,0.05,256.8,0.25,0,88.33288412,32.53793103,25.03498459,28.78645781,7.502946443,20497.21466,0.068965517,122.4,0.068965517,0,87.10017821,33.33726047,24.96392714,29.1505938,8.373333333,12188.24262,0.233333333,112.4,0.066666667,0,82.01603101
3103,33.125,24.3575,28.74125,8.7675,14854.24983,0.375,164.5,0.075,0,82.375,32.86724138,24.42068966,28.64396552,8.446551724,21312.92072,0.25862069,255.7,0.137931034,0,82.32758621,34.64634146,23.86341463,29.25487805,10.78292683,18006.83154,0.780487805,2.7,0,0,74.65853659
3106,33.3,24.3925,28.84625,8.9075,15029.29642,0.4,176.9,0.1,0,82.05,32.82241379,24.4,28.6112069,8.422413793,21310.68736,0.24137931,241.9,0.120689655,0,82.46551724,34.84545455,23.96969697,29.40757576,10.87575758,14463.3369,0.848484848,2.2,0,0,74.60606061
3122,33.25,24.4575,28.85375,8.7925,14927.12854,0.375,176.9,0.1,0,82.275,32.82413793,24.36551724,28.59482759,8.45862069,21365.12463,0.25862069,241.9,0.120689655,0,82.37931034,34.77368421,23.83684211,29.30526316,10.93684211,16798.36557,0.815789474,2.2,0,0,73.97368421
3124,33.2,24.53,28.865,8.67,14749.04884,0.4,166.5,0.075,0,82.275,32.90862069,24.32931034,28.61896552,8.579310345,21596.29549,0.24137931,249,0.137931034,0,82.20689655,34.59117647,24.12058824,29.35588235,10.47058824,14432.6481,0.764705882,12.3,0,0,76.05882353
3125,32.995,24.33,28.6625,8.665,14733.47391,0.275,252.1,0.15,0,82.55,33.17586207,24.35862069,28.76724138,8.817241379,21823.24661,0.362068966,159.8,0.086206897,0,81.4137931,34.62941176,23.82941176,29.22941176,10.8,15188.79185,0.764705882,2.2,0,0,74.05882353
3135,32.995,24.2925,28.64375,8.7025,14752.46935,0.3,223.1,0.125,0,82.4,33.09310345,24.42413793,28.75862069,8.668965517,21634.21982,0.327586207,189.7,0.103448276,0,81.86206897,34.66875,23.83125,29.25,10.8375,14293.01683,0.78125,2.2,0,0,74.03125
3172,32.68,24.0125,28.34625,8.6675,14512.39412,0.15,268.6,0.175,0,82.35,33.72758621,24.50689655,29.11724138,9.220689655,22540.06624,0.517241379,109.7,0.051724138,0,79.93103448,34.98367347,23.99866769,29.49117058,10.98500578,21819.31736,0.87755102,0,0,0,73.14285714
3173,32.62,23.9875,28.30375,8.6325,14410.85313,0.15,268.6,0.175,0,82.55,33.81034483,24.54827586,29.17931034,9.262068966,22604.94844,0.534482759,109.7,0.051724138,0,79.79310345,34.99183673,24.00683096,29.49933385,10.98500578,21864.94441,0.87755102,0,0,0,73.10204082
3174,32.07,25.005,28.5375,7.065,14708.62095,0.025,205.6,0.2,0,89.13619949,32.82413793,25.08670873,28.95542333,7.737429201,20785.70263,0.137931034,114.5,0.086206897,0,86.13466097,32.91765183,24.80336612,28.86050898,8.114285714,14095.47256,0.114285714,100,0.028571429,0,81.98516943
3175,32.915,24.225,28.57,8.69,14606.62188,0.25,250.8,0.15,0,82.425,33.28965517,24.37586207,28.83275862,8.913793103,22132.60204,0.413793103,156.6,0.086206897,0,81.05172414,34.7,23.82631579,29.26315789,10.87368421,16932.19991,0.789473684,2.2,0,0,73.71052632
3176,32.105,24.87,28.4875,7.235,15185.00412,0.025,197.7,0.2,0,88.97592542,33.10689655,25.15222597,29.12956126,7.954670581,21418.00189,0.189655172,89.1,0.068965517,0,85.15190235,32.60420765,24.84706479,28.72563622,7.757142857,10881.50624,0.035714286,100,0.035714286,0,82.41003322
3177,31.795,24.73,28.2625,7.065,13512.0519,0,161,0.15,0,89.0012948,33.25375542,25.18874001,29.22124771,8.065015408,22336.61815,0.189655172,163.8,0.068965517,0,83.97028433,32.55,24.90555556,28.72777778,7.644444444,13749.65545,0.138888889,15.1,0.027777778,0,82.44444444
3178,32.06605582,23.30424856,27.68515219,8.761807259,14260.26699,0.075,98.3,0.075,0,83.50031855,32.33334951,23.72472882,28.02903916,8.60862069,23014.42232,0.137931034,158.3,0.051724138,0,82.98080176,34.51939613,23.25135135,28.88537374,11.26804478,16498.69472,0.702702703,12.1,0.027027027,0,77.76878908
3179,31.96,24.83,28.395,7.13,14508.86729,0.025,161,0.15,0,88.8262948,33.22961749,25.19218828,29.21090288,8.037429201,21912.39381,0.189655172,63.8,0.051724138,0,84.48752571,32.3,24.93529412,28.61764706,7.364705882,12648.7884,0.029411765,115.1,0.058823529,0,82.26470588
3180,32.105,24.82,28.4625,7.285,13956.84196,0.025,98,0.1,0,88.2012948,33.2709968,25.07839518,29.17469599,8.192601615,22720.53977,0.189655172,163.8,0.068965517,0,83.36683605,32.50850339,24.88387097,28.69618718,7.624632421,11855.03845,0.161290323,15.1,0.032258065,0,82.41935484
3181,31.955,24.79,28.3725,7.165,13316.26555,0.025,106.8,0.1,0,88.6012948,33.28134162,25.09563656,29.18848909,8.185705063,23085.60793,0.172413793,163.8,0.068965517,0,83.60821536,32.54598838,24.90588235,28.72593537,7.640106031,12923.25362,0.176470588,15.1,0.029411765,0,82.26470588
3182,32.1,24.89,28.495,7.21,15200.03578,0.025,197.7,0.2,0,89.05092542,33.098583,25.13701587,29.11779944,7.961567132,21458.54681,0.189655172,89.1,0.068965517,0,84.98778045,32.45263158,24.96315789,28.70789474,7.489473684,14304.51098,0.026315789,115.1,0.052631579,0,82.39473684
3183,31.885,24.77,28.3275,7.115,14057.87923,0.025,161,0.15,0,89.0262948,33.23306576,25.22667104,29.2298684,8.006394719,21941.39192,0.189655172,163.8,0.068965517,0,84.1599395,32.59423427,24.84390244,28.71906835,7.750331831,15798.90497,0.146341463,15.1,0.024390244,0,82.34146341
3184,31.795,24.73,28.2625,7.065,13512.0519,0,161,0.15,0,89.0012948,33.25375542,25.18874001,29.22124771,8.065015408,22336.61815,0.189655172,163.8,0.068965517,0,83.97028433,32.55,24.90555556,28.72777778,7.644444444,13749.65545,0.138888889,15.1,0.027777778,0,82.44444444
3185,32.995,24.33,28.6625,8.665,14733.47391,0.275,252.1,0.15,0,82.55,33.17586207,24.35862069,28.76724138,8.817241379,21823.24661,0.362068966,159.8,0.086206897,0,81.4137931,34.71304348,23.84347826,29.27826087,10.86956522,20412.93613,0.826086957,2.2,0,0,73.7826087
3188,32.9,24.0425,28.47125,8.8575,14848.20902,0.225,270.2,0.175,0,81.975,33.50689655,24.48965517,28.99827586,9.017241379,22236.90457,0.465517241,128.6,0.068965517,0,80.67241379,34.77073171,23.79994216,29.28533693,10.97078955,18236.04983,0.829268293,0.7,0,0,73.48780488
3190,32.915,24.045,28.48,8.87,14777.3866,0.25,279,0.175,0,82.125,33.44482759,24.47931034,28.96206897,8.965517241,22174.69514,0.448275862,127.1,0.068965517,0,80.84482759,34.77777778,23.87550286,29.32664032,10.90227492,19938.40048,0.822222222,2.2,0,0,73.57777778
3191,32.005,24.86,28.4325,7.145,14905.89335,0.025,197.7,0.2,0,89.01119949,33.06896552,25.12808804,29.09852678,7.940877477,21434.30538,0.172413793,89.1,0.068965517,0,85.23810924,32.50294535,24.92294535,28.71294535,7.58,15262.1404,0.05,115.1,0.05,0,82.31202326
3192,32.535,23.9575,28.24625,8.5775,14738.39683,0.125,234,0.175,0,82.575,34.23448276,24.38448276,29.30948276,9.85,23827.38287,0.672413793,31.3,0.017241379,0,77.60344828,35.17647059,24.08925638,29.63286348,11.08721421,15001.36257,0.911764706,0,0,0,72.97058824
3193,32.355,24.89072766,28.62286383,7.464272342,13662.96873,0.075,121,0.1,0,87.48178021,33.06754852,24.98134162,29.02444507,8.086206897,22858.34457,0.155172414,113.8,0.034482759,0,83.15551824,32.61818081,24.83225806,28.72521944,7.785922744,11923.95269,0.161290323,15.1,0.032258065,0,82.29032258
3194,32.64,24.94572766,28.79286383,7.694272342,13972.7159,0.075,100.7,0.1,0,86.9952584,32.95720369,25.00203128,28.97961749,7.955172414,22682.22791,0.155172414,113.8,0.034482759,0,82.83587811,32.59324586,24.73142857,28.66233722,7.861817288,13617.49433,0.142857143,35.2,0.057142857,0,82.25714286
3195,32.64,24.94572766,28.79286383,7.694272342,13972.7159,0.075,100.7,0.1,0,86.9952584,32.95720369,25.00203128,28.97961749,7.955172414,22682.22791,0.155172414,113.8,0.034482759,0,82.83587811,32.63753565,24.74193548,28.68973557,7.895600163,12073.06716,0.161290323,15.1,0.032258065,0,82.22580645
3196,33.005,24.255,28.63,8.75,14788.74921,0.275,247.8,0.15,0,82.375,33.21724138,24.36551724,28.79137931,8.851724138,21950.8952,0.379310345,159.6,0.086206897,0,81.25862069,34.856,23.94669434,29.40134717,10.90930566,22109.47262,0.84,2.2,0,0,73.7
3197,33.005,24.255,28.63,8.75,14788.74921,0.275,247.8,0.15,0,82.375,33.21724138,24.36551724,28.79137931,8.851724138,21950.8952,0.379310345,159.6,0.086206897,0,81.25862069,34.82857143,23.91831895,29.37344519,10.91025248,21670.8693,0.836734694,2.2,0,0,73.69387755
3198,32.605,23.9575,28.28125,8.6475,14397.48271,0.125,268.6,0.175,0,82.575,33.82413793,24.56896552,29.19655172,9.255172414,22613.7296,0.551724138,109.7,0.051724138,0,79.70689655,35.026,24.02269434,29.52434717,11.00330566,22319.9712,0.88,0,0,0,72.96
3201,31.885,24.77,28.3275,7.115,14057.87923,0.025,161,0.15,0,89.0262948,33.23306576,25.22667104,29.2298684,8.006394719,21941.39192,0.189655172,163.8,0.068965517,0,84.1599395,32.52571429,24.90285714,28.71428571,7.622857143,13378.15601,0.114285714,15.1,0.028571429,0,82.34285714
3202,32.065,25.035,28.55,7.03,14769.98145,0.025,205.6,0.2,0,89.11119949,32.85862069,25.06601907,28.96231988,7.792601615,20918.17427,0.155172414,114.5,0.086206897,0,85.91052304,32.66928476,24.89595143,28.78261809,7.773333333,17531.72744,0.066666667,115.1,0.044444444,0,82.14402067
3203,31.955,24.8,28.3775,7.155,14550.35188,0.025,174,0.175,0,88.87592542,33.20547955,25.16805035,29.18676495,8.037429201,21873.42558,0.189655172,63.8,0.051724138,0,84.62571149,32.29444444,24.98333333,28.63888889,7.311111111,13349.69186,0.027777778,115.1,0.055555556,0,82.30555556
3204,32.055,24.935,28.495,7.12,14802.13813,0.025,212.2,0.2,0,89.01119949,32.94482759,25.09360528,29.01921643,7.851222305,21173.18529,0.155172414,105.6,0.086206897,0,85.56569545,32.63467932,24.924153,28.77941616,7.710526316,14694.44041,0.078947368,115.1,0.052631579,0,82.27581395
3205,31.96,24.805,28.3825,7.155,13459.32765,0.025,105,0.1,0,88.5012948,33.27444507,25.09218828,29.18331668,8.182256788,22923.8841,0.172413793,163.8,0.068965517,0,83.53924985,32.62181729,24.81714286,28.71948007,7.80467443,13504.04605,0.171428571,15.1,0.028571429,0,82.31428571
3206,32.695,24.99072766,28.84286383,7.704272342,14116.3105,0.1,91.8,0.1,0,86.4952584,32.87444507,24.99168645,28.93306576,7.882758621,22466.47943,0.137931034,128.9,0.051724138,0,82.83587811,32.91793527,24.53513514,28.7265352,8.382800137,14940.10893,0.243243243,24.5,0.027027027,0,82.16216216
3207,32.345,24.92572766,28.63536383,7.419272342,13602.44849,0.075,112.2,0.1,0,87.33178021,33.04685886,24.93996231,28.99341059,8.106896552,22915.24067,0.155172414,113.8,0.034482759,0,83.03482859,32.57038872,24.77714286,28.67376579,7.793245859,13489.55215,0.142857143,34.1,0.057142857,0,82.17142857
3208,31.795,24.73,28.2625,7.065,13512.0519,0,161,0.15,0,89.0012948,33.25375542,25.18874001,29.22124771,8.065015408,22336.61815,0.189655172,163.8,0.068965517,0,83.97028433,32.62838061,24.7804878,28.70443421,7.847892806,15908.82204,0.146341463,15.1,0.024390244,0,82.34146341
3209,31.885,24.77,28.3275,7.115,14057.87923,0.025,161,0.15,0,89.0262948,33.23306576,25.22667104,29.2298684,8.006394719,21941.39192,0.189655172,163.8,0.068965517,0,84.1599395,32.57837838,24.9027027,28.74054054,7.675675676,14188.85609,0.135135135,15.1,0.027027027,0,82.45945946
3211,32.53,25.00572766,28.76786383,7.524272342,13866.45041,0.075,106,0.1,0,87.18178021,33.00547955,24.92616921,28.96582438,8.079310345,22776.77196,0.155172414,113.8,0.034482759,0,82.91413893,32.61761266,24.73125,28.67443133,7.886362658,12398.06324,0.15625,15.1,0.03125,0,82.28125
3212,32.87,25.17572766,29.02286383,7.694272342,14206.91034,0.1,76.7,0.075,0,86.3452584,32.81582438,24.95375542,28.8847899,7.862068966,22489.53544,0.137931034,127.5,0.051724138,0,82.45656776,33.00495773,24.47878788,28.7418728,8.52616985,13451.03276,0.272727273,24.5,0.03030303,0,82.24242424
3213,33.015,25.24072766,29.12786383,7.774272342,14353.36762,0.125,51.4,0.05,0,86.16988902,32.91237611,24.97789335,28.94513473,7.934482759,22848.70159,0.189655172,127.5,0.051724138,0,81.99105052,32.93829106,24.33333333,28.6358122,8.604957729,13620.99248,0.181818182,24.5,0.03030303,0,82
3214,32.105,24.87,28.4875,7.235,15185.00412,0.025,197.7,0.2,0,88.97592542,33.10689655,25.15222597,29.12956126,7.954670581,21418.00189,0.189655172,89.1,0.068965517,0,85.15190235,32.5895177,24.9895177,28.7895177,7.6,17547.53907,0.108695652,115.1,0.043478261,0,82.44523761
3215,31.955,24.8,28.3775,7.155,14550.35188,0.025,174,0.175,0,88.87592542,33.20547955,25.16805035,29.18676495,8.037429201,21873.42558,0.189655172,63.8,0.051724138,0,84.62571149,32.53170732,24.98536585,28.75853659,7.546341463,15547.32892,0.12195122,115.1,0.048780488,0,82.43902439
3216,32.075,24.845,28.46,7.23,15071.31613,0.025,189.5,0.175,0,88.97592542,33.13996231,25.1473607,29.14366151,7.992601615,21658.74596,0.189655172,81.3,0.068965517,0,84.88433218,32.41621622,24.94594595,28.68108108,7.47027027,13893.85887,0.027027027,115.1,0.054054054,0,82.40540541
3217,32.055,24.935,28.495,7.12,14802.13813,0.025,212.2,0.2,0,89.01119949,32.94482759,25.09360528,29.01921643,7.851222305,21173.18529,0.155172414,105.6,0.086206897,0,85.56569545,32.68105039,24.90327262,28.7921615,7.777777778,14071.68061,0.083333333,100,0.027777778,0,82.29113695
3218,32.105,24.82,28.4625,7.285,13956.84196,0.025,98,0.1,0,88.2012948,33.2709968,25.07839518,29.17469599,8.192601615,22720.53977,0.189655172,163.8,0.068965517,0,83.36683605,32.55167382,24.74736842,28.64952112,7.804305396,14745.36178,0.131578947,15.1,0.026315789,0,82.34210526
3219,32.355,24.89072766,28.62286383,7.464272342,13662.96873,0.075,121,0.1,0,87.48178021,33.06754852,24.98134162,29.02444507,8.086206897,22858.34457,0.155172414,113.8,0.034482759,0,83.15551824,32.59324586,24.77714286,28.68519436,7.816103002,13528.47739,0.142857143,15.1,0.028571429,0,82.25714286
3220,32.105,24.82,28.4625,7.285,13956.84196,0.025,98,0.1,0,88.2012948,33.2709968,25.07839518,29.17469599,8.192601615,22720.53977,0.189655172,163.8,0.068965517,0,83.36683605,32.56467443,24.77714286,28.67090864,7.787531573,13545.5217,0.142857143,15.1,0.028571429,0,82.51428571
3221,31.955,24.8,28.3775,7.155,14550.35188,0.025,174,0.175,0,88.87592542,33.20547955,25.16805035,29.18676495,8.037429201,21873.42558,0.189655172,63.8,0.051724138,0,84.62571149,32.35294118,24.90588235,28.62941176,7.447058824,12779.97303,0.029411765,115.1,0.058823529,0,82.32352941
3222,32.105,24.82,28.4625,7.285,13956.84196,0.025,98,0.1,0,88.2012948,33.2709968,25.07839518,29.17469599,8.192601615,22720.53977,0.189655172,163.8,0.068965517,0,83.36683605,32.51252987,24.79459459,28.65356223,7.717935272,14262.02776,0.135135135,15.1,0.027027027,0,82.48648649
3223,31.79,24.79,28.29,7,13132.50077,0,147.8,0.125,0,88.8762948,33.32961749,25.13011932,29.2298684,8.199498167,22960.24572,0.189655172,163.8,0.068965517,0,83.67718088,32.55953839,24.95882353,28.75918096,7.600714865,12902.7528,0.176470588,15.1,0.029411765,0,82.47058824
3224,31.96,24.805,28.3825,7.155,13459.32765,0.025,105,0.1,0,88.5012948,33.27444507,25.09218828,29.18331668,8.182256788,22923.8841,0.172413793,163.8,0.068965517,0,83.53924985,32.56829757,24.80512821,28.68671289,7.763169361,15011.17551,0.153846154,15.1,0.025641026,0,82.33333333
3225,31.795,24.73,28.2625,7.065,13512.0519,0,161,0.15,0,89.0012948,33.25375542,25.18874001,29.22124771,8.065015408,22336.61815,0.189655172,163.8,0.068965517,0,83.97028433,32.62838061,24.7804878,28.70443421,7.847892806,15908.82204,0.146341463,15.1,0.024390244,0,82.34146341
3227,31.885,24.77,28.3275,7.115,14404.67836,0.025,268.6,0.175,0,82.7,33.23306576,25.22667104,29.2298684,8.006394719,22736.45634,0.189655172,109.7,0.051724138,0,79.5862069,32.63171175,24.78604651,28.70887913,7.845665234,19283.26344,0.139534884,0,0,0,72.93023256
3228,32.075,24.845,28.46,7.23,15071.31613,0.025,189.5,0.175,0,88.97592542,33.13996231,25.1473607,29.14366151,7.992601615,21658.74596,0.189655172,81.3,0.068965517,0,84.88433218,32.35897436,25.01538462,28.68717949,7.343589744,14463.5777,0.025641026,115.1,0.051282051,0,82.38461538
3229,31.96,24.83,28.395,7.13,14508.86729,0.025,161,0.15,0,88.8262948,33.22961749,25.19218828,29.21090288,8.037429201,21912.39381,0.189655172,63.8,0.051724138,0,84.48752571,32.535,24.94,28.7375,7.595,15195.51488,0.125,115.1,0.05,0,82.475
3230,31.955,24.8,28.3775,7.155,14550.35188,0.025,174,0.175,0,88.87592542,33.20547955,25.16805035,29.18676495,8.037429201,21873.42558,0.189655172,63.8,0.051724138,0,84.62571149,32.53170732,24.98536585,28.75853659,7.546341463,15547.32892,0.12195122,115.1,0.048780488,0,82.43902439
3231,31.955,24.79,28.3725,7.165,13316.26555,0.025,106.8,0.1,0,88.6012948,33.28134162,25.09563656,29.18848909,8.185705063,23085.60793,0.172413793,163.8,0.068965517,0,83.60821536,32.54778475,24.82051282,28.68414878,7.727271925,14908.28172,0.153846154,15.1,0.025641026,0,82.35897436
3237,32.665,23.9675,28.31625,8.6975,14575.70841,0.15,249,0.15,0,82.25,33.66206897,24.50344828,29.08275862,9.15862069,22478.02236,0.5,129.3,0.068965517,0,80.18965517,34.62580645,23.65806452,29.14193548,10.96774194,14000.71268,0.806451613,0,0,0,73.32258065
3238,32.665,23.9675,28.31625,8.6975,14575.70841,0.15,249,0.15,0,82.25,33.66206897,24.50344828,29.08275862,9.15862069,22478.02236,0.5,129.3,0.068965517,0,80.18965517,34.85116279,23.89615621,29.3736595,10.95500658,19069.6855,0.860465116,0,0,0,73.3255814
3267,32.285,24.92072766,28.60286383,7.364272342,13852.63066,0.075,135.2,0.125,0,87.79290559,33.09513473,25.02272093,29.05892783,8.072413793,22561.93041,0.155172414,113.8,0.034482759,0,83.30301798,32.60511266,24.83125,28.71818133,7.773862658,12372.26237,0.15625,15.1,0.03125,0,82.375
3268,31.775,24.74,28.2575,7.035,13398.77363,0,147.8,0.125,0,88.9762948,33.31582438,25.1749469,29.24538564,8.140877477,22587.79378,0.189655172,163.8,0.068965517,0,83.79787054,32.54117647,24.88823529,28.71470588,7.652941176,12952.7238,0.147058824,15.1,0.029411765,0,82.52941176
3270,31.9,24.85,28.375,7.05,14329.66687,0.025,174,0.175,0,88.8262948,33.23651404,25.17149863,29.20400633,8.065015408,22024.67558,0.189655172,63.8,0.051724138,0,84.59097398,32.55030233,24.89777778,28.72404006,7.652524557,17136.53194,0.133333333,115.1,0.044444444,0,82.35555556
3271,31.96,24.83,28.395,7.13,14508.86729,0.025,161,0.15,0,88.8262948,33.22961749,25.19218828,29.21090288,8.037429201,21912.39381,0.189655172,63.8,0.051724138,0,84.48752571,32.43783784,24.94054054,28.68918919,7.497297297,13962.50537,0.081081081,115.1,0.054054054,0,82.2972973
3273,32.005,24.86,28.4325,7.145,14905.89335,0.025,197.7,0.2,0,89.01119949,33.06896552,25.12808804,29.09852678,7.940877477,21434.30538,0.172413793,89.1,0.068965517,0,85.23810924,32.53660595,24.91438373,28.72549484,7.622222222,13773.06424,0.055555556,115.1,0.055555556,0,82.40224806
3274,32.53,25.00572766,28.76786383,7.524272342,14767.97377,0.075,224.5,0.175,0,87.18178021,33.00547955,24.92616921,28.96582438,8.079310345,24494.63599,0.155172414,14.9,0,0,82.91413893,32.02222222,25.04444444,28.53333333,6.977777778,4051.181842,0,0,0,0,82.22222222
3275,32.345,24.88072766,28.61286383,7.464272342,13704.18206,0.075,121,0.1,0,87.50678021,33.06754852,24.998583,29.03306576,8.068965517,22770.26066,0.155172414,113.8,0.034482759,0,83.25896652,32.58280014,24.77837838,28.68058926,7.804421758,14326.53899,0.135135135,15.1,0.027027027,0,82.24324324
3276,32.515,25.05572766,28.78536383,7.459272342,13753.34004,0.075,100.7,0.1,0,87.23178021,32.98134162,24.93306576,28.95720369,8.048275862,22718.68485,0.155172414,113.8,0.034482759,0,82.81069066,32.63636266,24.725,28.68068133,7.911362658,12461.1633,0.15625,15.1,0.03125,0,82.25
3277,32.23,24.83393869,28.53196935,7.39606131,13995.12547,0.05,105.2,0.1,0,87.74383101,33.19513473,25.04119608,29.11816541,8.153938643,22831.97702,0.172413793,143.8,0.051724138,0,83.42370763,32.61136266,24.875,28.74318133,7.736362658,12317.85332,0.15625,15.1,0.03125,0,82.40625
3278,31.995,24.86,28.4275,7.135,14785.19673,0.025,207,0.2,0,88.92592542,33.19168645,25.1473607,29.16952357,8.044325753,21887.81449,0.189655172,63.8,0.051724138,0,84.79812528,32.35675676,24.98378378,28.67027027,7.372972973,13737.44073,0.027027027,115.1,0.054054054,0,82.37837838
3279,31.885,24.77,28.3275,7.115,14057.87923,0.025,161,0.15,0,89.0262948,33.23306576,25.22667104,29.2298684,8.006394719,21941.39192,0.189655172,163.8,0.068965517,0,84.1599395,32.59423427,24.84390244,28.71906835,7.750331831,15798.90497,0.146341463,15.1,0.024390244,0,82.34146341
3280,32.105,24.87,28.4875,7.235,15185.00412,0.025,197.7,0.2,0,88.97592542,33.10689655,25.15222597,29.12956126,7.954670581,21418.00189,0.189655172,89.1,0.068965517,0,85.15190235,32.50971661,24.99343754,28.75157707,7.51627907,16310.89384,0.069767442,115.1,0.046511628,0,82.31351001
3297,31.875,24.75,28.3125,7.125,13788.32539,0.025,161,0.15,0,88.9262948,33.21582438,25.22322277,29.21952357,7.992601615,22101.05338,0.189655172,163.8,0.068965517,0,84.14269812,32.6467525,24.77142857,28.70909054,7.87532393,16339.83243,0.142857143,15.1,0.023809524,0,82.35714286
3298,32.1,24.89,28.495,7.21,15200.03578,0.025,197.7,0.2,0,89.05092542,33.098583,25.13701587,29.11779944,7.961567132,21458.54681,0.189655172,89.1,0.068965517,0,84.98778045,32.45263158,24.96315789,28.70789474,7.489473684,14304.51098,0.026315789,115.1,0.052631579,0,82.39473684
