ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad
2352,2257,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Manual,NO,5790.697674,5.0,45.0,74.0,62500,13,0,0,0,0,0,0,1,2,0,0,0,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,4,1.2,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,60.0,BUENO,NINGUNO,0.0,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.37037037,24.45555556,28.91296296,8.914814815,10177.18451,0.333333333,54.8,0.074074074,82.22222222
2387,2265,Mecanizado,SI,DK 234,Algodón,SI,Manual,SI,2604.651163,4.0,46.0,77.0,66000,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,184.0,0,0.0,0.0,0,0.0,120.0,0,0,0,4,1.0,PLANO O LLANO,PLANO,1.0,5.0,SIN ROCAS,SI,30.0,10.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,30.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3325,24.455,28.89375,8.8775,14920.64318,0.425,165.5,0.125,80.825,34.63793103,24.86724138,29.75258621,9.770689655,22906.78925,0.620689655,260.5,0.137931034,78.56512342,33.38,24.136153,28.7580765,9.243846999,11411.20492,0.266666667,116.8,0.2,81.78144733
2391,2277,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,5581.395349,5.0,48.0,65.0,70000,7,1,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,1,0,0,2,2.4,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22.0,POCO AFECTADAS,SI,NO,SI,SI,BUENO,53.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.04,33.96,0.0,0.0,0.0,33.2225,24.3225,28.7725,8.9,14930.24955,0.35,181.3,0.125,80.625,34.39310345,24.57732052,29.48521198,9.81578293,22703.70013,0.551724138,272.6,0.155172414,79.29690653,33.19047619,24.46666667,28.82857143,8.723809524,7843.441917,0.19047619,77.2,0.19047619,82.47619048
2392,2278,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,4988.372093,6.0,48.0,64.0,62500,7,2,0,0,0,0,0,1,1,0,0,1,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,60.0,0,0,0,4,2.2,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,48.0,MUY AFECTADAS,SI,NO,SI,SI,BUENO,60.0,BUENO,NINGUNO,0.0,0.0,73.33,0.0,0.0,0.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.4952381,24.42857143,28.96190476,9.066666667,8008.659328,0.333333333,43.4,0.095238095,81.80952381
2403,2263,Manual,NO,DK 234,Maiz,SI,Manual,SI,3446.511628,4.0,77.0,49.0,66000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153.0,0,0.0,15.0,0,0.0,60.0,0,0,0,4,1.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,SI,28.0,8.0,NO,-1.0,NO,ATERRONADA,NO,NO,MUY MARCADAS,LA MANANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,24.0,POCO AFECTADAS,NO,NO,NO,NO,ESPACIADO,28.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.915,24.745,29.33,9.17,15178.35773,0.575,189.1,0.15,79.7,34.27413793,24.68448276,29.47931034,9.589655172,22439.92631,0.5,259.6,0.137931034,79.01339929,33.89090909,24.42377546,29.15734227,9.467133635,12873.18305,0.454545455,103.0,0.151515152,80.58919454
2404,2262,Mecanizado,SI,PAC 105,Algodón,SI,Manual,SI,3906.976744,5.0,47.0,77.0,60000,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,184.0,0,0.0,0.0,0,0.0,150.0,0,0,0,4,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,45.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,81.00764517,33.35,24.56875,28.959375,8.78125,12089.88797,0.40625,74.7,0.0625,82.6875
2406,2308,Mecanizado,NO,Otro,Algodón,SI,Manual,NO,1632.55814,4.0,45.0,88.0,62500,6,0,0,0,0,0,0,2,2,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.4,PLANO O LLANO,PLANO,1.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,SI,NO,-1.0,NO HAY CULTIVO,SI,NO,SI,SI,BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,80.33523138,33.45,24.575,29.0125,8.875,15178.98572,0.425,85.7,0.075,82.075
2435,2057,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,3202.325581,4.0,47.0,80.0,60000,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34.0,MUY AFECTADAS,NO,NO,SI,NO,BUENO,34.0,LENTO A MUY LENTO,NINGUNO,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89995414,23.81290578,28.85642996,10.08704836,15001.74031,0.4,182.9,0.175,80.72387969,33.25172414,23.74420286,28.4979635,9.507521281,23440.78825,0.310344828,389.2,0.206896552,86.0214783,32.45882353,24.23785653,28.34834003,8.220967004,13118.70651,0.029411765,170.7,0.176470588,85.96140612
2441,2055,Manual,NO,DK 234,Algodón,NO,Manual,NO,2193.023256,5.0,45.0,80.0,55000,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,SI,8.0,14.0,SI,12.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,POCO AFECTADAS,NO,NO,NO,NO,ESPACIADO,38.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,80.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98995414,23.81912987,28.904542,10.17082427,15018.07386,0.425,182.9,0.175,80.72387969,33.16206897,23.74168515,28.45187706,9.420383812,23451.77308,0.293103448,389.2,0.206896552,86.12492658,32.48484848,24.26576127,28.37530488,8.219087217,12825.3655,0.03030303,170.7,0.181818182,85.99053964
2442,2054,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,3813.953488,4.0,49.0,78.0,60000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,60.0,0,0,0,5,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,31.0,LENTO A MUY LENTO,NINGUNO,0.0,41.67,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.37647059,24.54117647,28.95882353,8.835294118,12791.63962,0.382352941,64.9,0.058823529,82.41176471
2443,2053,Manual,NO,DK 234 YGRR,Algodón,NO,Manual,NO,3720.930233,3.0,46.0,84.0,60000,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,26.0,LENTO A MUY LENTO,NINGUNO,0.0,28.33,0.0,0.0,0.0,0.0,0.0,0.0,71.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.41666667,24.53888889,28.97777778,8.877777778,13699.2901,0.388888889,86.1,0.083333333,82.36111111
2444,2206,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,4004.651163,3.0,46.0,83.0,60000,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26.0,POCO AFECTADAS,NO,NO,SI,NO,BUENO,26.0,LENTO A MUY LENTO,NINGUNO,0.0,38.33,0.0,0.0,0.0,0.0,0.0,0.0,61.67,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,80.33523138,33.45142857,24.61142857,29.03142857,8.84,13265.86674,0.4,85.7,0.085714286,82.48571429
2446,2056,Mecanizado,NO,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,2002.325581,4.0,44.0,81.0,55000,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,33.0,POCO AFECTADAS,NO,NO,SI,NO,BUENO,33.0,LENTO A MUY LENTO,NINGUNO,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06995414,23.88458754,28.97727084,10.1853666,15308.27792,0.45,182.3,0.175,80.69887969,33.0862069,23.74215655,28.41418172,9.344050348,23217.74488,0.275862069,389.2,0.206896552,86.24561623,32.53125,24.22916357,28.38020678,8.302086433,12532.00276,0.03125,170.7,0.1875,85.95899401
2447,2207,Mecanizado,NO,Otro,Algodón,NO,Manual,NO,5488.372093,0.0,48.0,85.0,55000,9,1,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,24.0,LENTO A MUY LENTO,NINGUNO,0.0,31.67,0.0,0.0,0.0,0.0,0.0,68.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,81.00764517,33.44444444,24.54444444,28.99444444,8.9,13684.53735,0.444444444,74.7,0.055555556,82.08333333
2449,2025,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2919.767442,5.0,52.0,75.0,55000,15,1,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23.0,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,26.0,LENTO A MUY LENTO,NINGUNO,0.0,38.33,0.0,0.0,0.0,0.0,0.0,61.67,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89995414,24.73,29.31497707,9.16995414,15001.74031,0.4,182.9,0.175,80.72387969,33.25172414,24.41869983,28.83521198,8.83302431,23440.78825,0.310344828,389.2,0.206896552,86.0214783,32.46285714,24.57714286,28.52,7.885714286,13482.06198,0.028571429,203.7,0.2,86.07679452
2450,2027,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2790.697674,3.0,47.0,81.0,55000,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,39.0,MUY AFECTADAS,NO,NO,SI,NO,ESPACIADO,39.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,83.33,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.51495414,23.84220532,29.17857973,10.67274882,16208.79444,0.525,99.3,0.1,80.08213791,32.80344828,23.77303134,28.28823981,9.030416933,22566.1423,0.206896552,403.5,0.206896552,86.61739168,32.47058824,24.43351473,28.45205148,8.037073509,13424.68884,0.029411765,202.4,0.235294118,86.50367153
2452,2030,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,3767.44186,4.0,47.0,80.0,60000,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,40.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,31.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,63.33,36.67,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.37647059,24.54117647,28.95882353,8.835294118,12791.63962,0.382352941,64.9,0.058823529,82.41176471
2454,2031,Mecanizado,NO,P3966 (Pioneer),Algodón,NO,Manual,NO,4862.790698,4.0,45.0,83.0,60000,13,1,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,30.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,7.0,SIN ROCAS,SI,10.0,12.0,SI,20.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,9.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,10.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,71.67,28.33,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2825,24.8875,29.585,9.395,15925.33525,0.5,98.2,0.05,78.16942897,33.73793103,24.31525155,29.02659129,9.422679482,22363.23222,0.431034483,306.6,0.189655172,80.88695551,33.37714286,24.54857143,28.96285714,8.828571429,13298.64887,0.4,85.7,0.085714286,82.31428571
2455,2032,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Manual,NO,4651.162791,3.0,45.0,79.0,60000,12,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,22.0,LENTO A MUY LENTO,NINGUNO,0.0,38.33,0.0,0.0,0.0,0.0,0.0,61.67,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2825,24.8875,29.585,9.395,15925.33525,0.5,98.2,0.05,78.16942897,33.73793103,24.31525155,29.02659129,9.422679482,22363.23222,0.431034483,306.6,0.189655172,80.88695551,33.41333333,24.62666667,29.02,8.786666667,11203.13982,0.4,64.5,0.066666667,82.53333333
2456,2034,Mecanizado,SI,DK7088,Algodón,SI,Mecanizada,NO,4386.046512,4.0,49.0,91.0,60000,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,32.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35995414,23.78593442,28.57294428,9.574019718,14347.74545,0.3,234.7,0.2,81.29887969,33.62413793,23.79776547,28.7109517,9.82637246,24224.37224,0.379310345,333.7,0.155172414,85.48032069,32.44680851,24.40770098,28.42725475,8.039107531,18160.14982,0.042553191,285.4,0.255319149,86.15053085
2457,2329,Manual,NO,Otro,Algodón,NO,Mecanizada,SI,2604.651163,36.0,15.0,99.0,50000,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,69.0,0.0,0,0.0,0.0,0,30.0,0.0,0,0,2,0,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,33.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.955,25.0175,29.98625,9.9375,15012.76815,0.825,156.0,0.125,76.975,34.09827586,24.59827586,29.34827586,9.5,22437.464,0.5,220.6,0.120689655,78.61684756,33.57358491,24.25442623,28.91400557,9.319158679,20204.60928,0.377358491,314.4,0.226415094,81.51780037
2458,2326,Mecanizado,NO,DK 234,Algodón,NO,Mecanizada,SI,3146.511628,8.0,47.0,80.0,62000,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,180.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,4.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.6175,24.595,29.10625,9.0225,15396.85547,0.5,187.7,0.15,80.6,34.42758621,24.74137931,29.58448276,9.686206897,22635.63926,0.551724138,257.8,0.137931034,78.94443377,33.58947368,24.44959447,29.01953408,9.13987921,14486.36461,0.342105263,128.3,0.157894737,81.22219526
2465,2338,Manual,NO,PAC 105,Algodón,SI,Manual,NO,4279.069767,7.0,45.0,76.0,71420,8,0,0,0,0,0,0,1,0,0,0,0,5,0,0.0,0.0,126.5,0,0.0,0.0,0,0.0,0.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,36.0,MUY AFECTADAS,SI,NO,SI,SI,BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,66.67,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.32903226,24.52258065,28.92580645,8.806451613,11662.51809,0.35483871,56.1,0.064516129,82.4516129
2466,2340,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,5804.651163,5.0,46.0,79.0,71000,16,2,0,0,0,0,0,2,2,0,0,1,2,0,0.0,0.0,69.0,0,0.0,15.0,0,0.0,35.0,0,0,0,5,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,PLANTAS NORMALES,NO,NO,NO,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,0.0,0.0,0.0,34.2175,24.82,29.51875,9.3975,15785.72792,0.5,98.2,0.05,78.29442897,33.77931034,24.31697569,29.04814302,9.462334655,22356.15162,0.431034483,306.6,0.189655172,80.76626586,33.4969697,24.63636364,29.06666667,8.860606061,12539.88722,0.424242424,85.7,0.090909091,82.42424242
