ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,LAT_LOTE,LONG_LOTE,FECHA_SIEMBRA,TIPO_SIEMBRA,NUM_SEMILLAS,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,TIPO_CULTIVO,COLOR_ENDOSPERMO,SEM_POR_SITIO,TIPO_DE_SEMILLA,HABITO_CRECIMIENTO,MATERIAL_GENETICO,OBJ_RDT,CULT_ANT,DRENAJE,FECHA_EMERGENCIA,POBLACION_20DIAS,FECHA_FLORACION,FECHA_COSECHA,METODO_COSECHA,RDT,PROD_COSECHADO,NOMBRE_LOTE,ORIGEN_SEMILLA,INOCULACION_SEMILLAS,NUEVA_INOCULACION_SEMILLAS,PRODUCTO_USADO,TIPO_MATERIAL,NUEVO_MATERIAL_GENETICO,OTRO_CULT_ANT,RESIEMBRA,CANTIDAD_TOTAL,HUMEDAD,ALMACENAMIENTO_FINCA,OBSERVACIONES_COSECHA,DEPARTAMENTO,MUNICIPIO,AREA
4369,4174,4401,1843,8.936024,-75.770502,5/7/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7800,Algodón,NO,5/12/2016,74000,6/27/2016,9/23/2016,Mecanizada,6700,Grano seco,El Zapal 2,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,40200,20,NO,,CÓRDOBA,CERETÉ,6
4370,4183,4410,1922,8.958643,-75.79405,5/21/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7500,Algodón,SI,5/26/2016,75000,7/11/2016,9/28/2016,Mecanizada,6500,Grano seco,las marias,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,260000,20,NO,,CÓRDOBA,SAN PELAYO,40
4371,4184,4411,1844,8.941894,-75.830517,5/30/2016,Mecanizado,20,SI,0.8,0.13,Maiz,Amarillo,1,N/A,N/A,Otro,7800,Maiz,SI,6/4/2016,76000,7/20/2016,8/24/2016,Mecanizada,37000,Ensilaje,Pelayito,NULL,NULL,NULL,Insecticidas,OGM,P30f35 ELECTRA,NULL,NULL,222000,NULL,NO,,CÓRDOBA,SAN PELAYO,6
4374,4185,4413,1843,8.943942,-75.828201,5/30/2016,Mecanizado,20,SI,0.8,0.13,Maiz,Amarillo,1,N/A,N/A,Otro,7800,Maiz,SI,6/4/2016,76500,7/20/2016,8/24/2016,Mecanizada,37000,Ensilaje,Pelayito,NULL,NULL,NULL,Insecticidas,OGM,Status Agrisure Viptera 3,NULL,NULL,74000,NULL,NO,,CÓRDOBA,SAN PELAYO,2
4375,4186,4414,1841,8.951455,-75.801218,4/30/2016,Mecanizado,22,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7800,Maiz,NO,5/4/2016,74000,6/20/2016,9/15/2016,Mecanizada,6500,Grano seco,Los Alvares,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,58500,19,NO,,CÓRDOBA,SAN PELAYO,9
4376,4187,4415,2848,9.021033,-75.710907,5/10/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7800,Maiz,SI,5/15/2016,73000,6/30/2016,9/28/2016,Mecanizada,5500,Grano seco,Carolina,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,11000,19,NO,,CÓRDOBA,CHIMÁ,2
4377,4188,4416,2848,9.073034,-75.716046,5/1/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Amarillo,1,N/A,N/A,Otro,7800,Maiz,SI,5/6/2016,74000,6/21/2016,9/27/2016,Mecanizada,6200,Grano seco,El Socorro 2,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,105400,19,NO,,CÓRDOBA,CHIMÁ,17
4378,4189,4417,2843,9.071846,-75.713631,4/27/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/2/2016,72000,6/18/2016,9/23/2016,Mecanizada,6200,Grano seco,El Socorro,NULL,NULL,NULL,Insecticidas,OGM,DK 234 RR,NULL,NULL,24800,19,NO,,CÓRDOBA,CHIMÁ,4
4379,4190,4418,2843,9.06827,-75.714704,4/25/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,4/30/2016,73000,6/16/2016,9/24/2016,Mecanizada,6400,Grano seco,El Socorro,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,224000,19,NO,,CÓRDOBA,CHIMÁ,35
4380,4191,4419,2843,9.054167,-75.721013,5/6/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/11/2016,72000,6/26/2016,10/1/2016,Mecanizada,6500,Grano seco,La Gloria,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,149500,20,NO,,CÓRDOBA,CHIMÁ,22
4381,4192,4420,2843,9.073127,-75.916416,4/24/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,4/29/2016,73000,6/14/2016,9/23/2016,Mecanizada,6100,Grano seco,La Casa,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,54900,19,NO,,CÓRDOBA,CHIMÁ,9
4382,4193,4421,2847,9.05585,-75.722148,5/7/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,8000,Algodón,SI,5/12/2016,73000,6/27/2016,10/3/2016,Mecanizada,6300,Grano seco,Los Rhenals,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,75000,20,NO,,CÓRDOBA,CHIMÁ,12
4383,4194,4422,2847,9.052141,-75.724108,5/7/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,8000,Maiz,SI,5/12/2016,72500,6/28/2016,10/4/2016,Mecanizada,6200,Grano seco,Picho,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,43400,20,NO,,CÓRDOBA,CHIMÁ,7
4384,4195,4423,2870,9.021597,-75.710485,5/10/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7500,Maiz,SI,5/15/2016,73000,6/30/2016,9/28/2016,Mecanizada,5800,Grano seco,Carolina,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,11600,19,NO,,CÓRDOBA,CHIMÁ,2
4385,4196,4424,2869,9.022286,-75.713118,5/11/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/16/2016,74000,7/2/2016,9/20/2016,Mecanizada,5500,Grano seco,Carolina 1,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,27500,19,NO,,CÓRDOBA,CHIMÁ,5
4386,4197,4425,2869,9.018301,-75.713134,5/9/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/14/2016,72000,6/30/2016,9/20/2016,Mecanizada,5500,Grano seco,Carolina 3,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,22000,19,NO,,CÓRDOBA,CHIMÁ,4
4387,4198,4426,2869,9.020698,-75.70743,5/9/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/14/2016,73000,6/30/2016,8/21/2016,Mecanizada,5200,Grano seco,Carolina 2,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,10400,19,NO,,CÓRDOBA,CHIMÁ,2
4388,4199,4427,2848,9.075981,-75.710125,4/29/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/4/2016,73000,6/19/2016,9/29/2016,Mecanizada,6400,Grano seco,El Socorro 1,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,76800,20,NO,,CÓRDOBA,CHIMÁ,12
4389,4200,4428,2848,9.01545,-75.731017,5/4/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7500,Algodón,SI,5/9/2016,74000,6/25/2016,10/2/2016,Mecanizada,6000,Grano seco,Pedro Guevara,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,132000,19,NO,,CÓRDOBA,SAN PELAYO,22
4390,4201,4429,2696,9.057902,-75.720835,5/12/2016,Mecanizado,20,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,Otro,7500,Maiz,SI,5/17/2016,73000,7/2/2016,9/21/2016,Mecanizada,6500,Grano seco,Maria Soto,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,27750,19,NO,,CÓRDOBA,CHIMÁ,3.5
4391,4202,4430,2696,9.053972,-75.712874,5/6/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7500,Maiz,SI,5/11/2016,73000,6/26/2016,9/21/2016,Mecanizada,6500,Grano seco,Santa Ines,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,78000,19,NO,,CÓRDOBA,CHIMÁ,12
4392,4203,4431,2696,9.058583,-75.721932,5/12/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7000,Maiz,SI,5/17/2016,73000,7/3/2016,9/20/2016,Mecanizada,6300,Grano seco,Tico Soto,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,25200,19,NO,,CÓRDOBA,CHIMÁ,4
4414,4247,4475,2879,9.059304,-75.711266,5/12/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7600,Maiz,SI,5/17/2016,73000,7/2/2016,9/22/2016,Manual,5800,Grano seco,San Francisco 2,NULL,NULL,NULL,Insecticidas,OGM,P3936 WH,NULL,NULL,11600,19,NO,,CÓRDOBA,CHIMÁ,2
4417,4248,4476,2879,9.05793,-75.711451,5/12/2016,Mecanizado,21,NO,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7600,Maiz,SI,NULL,NULL,NULL,9/20/2016,Manual,5400,Grano seco,San francisco..,NULL,NULL,NULL,NULL,Hibrido,P4082,NULL,NULL,7560,18,NO,,CÓRDOBA,CHIMÁ,1.4
4419,4249,4477,2904,8.995058,-75.715831,5/8/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7000,Maiz,SI,5/13/2016,73000,6/28/2016,9/20/2016,Manual,5700,Grano seco,Casa Grande 2,NULL,NULL,NULL,Insecticidas,Hibrido,P4082 WH,NULL,NULL,5700,20,SI,,CÓRDOBA,CHIMÁ,1
4421,4250,4478,2904,8.993321,-75.714913,5/8/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7000,Maiz,SI,5/13/2016,73000,6/24/2016,9/18/2016,Manual,6000,Grano seco,Casa Grande,NULL,NULL,NULL,Insecticidas,OGM,P3936 WH,NULL,NULL,12000,20,NO,,CÓRDOBA,CHIMÁ,2
4429,4257,4485,2934,9.014047,-75.71489,5/6/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,6500,Maiz,SI,5/11/2016,73000,6/27/2016,9/17/2016,Manual,5800,Grano seco,Carolina,NULL,NULL,NULL,Insecticidas,OGM,P 4082 WH,NULL,NULL,5800,18,SI,,CÓRDOBA,CHIMÁ,1
4430,4258,4486,2928,9.015161,-75.715054,5/14/2016,Manual,18,NO,0.8,0.3,Maiz,Amarillo,2,N/A,N/A,PIONEER 30F35 HRR,NULL,Maiz,NO,5/18/2016,72000,7/3/2016,9/26/2016,Manual,7000,Grano seco,La Lucha 2,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,8400,21,SI,,CÓRDOBA,CHIMÁ,1.2
4431,4261,4489,2928,9.016519,-75.718249,5/12/2016,Manual,18,NO,0.8,0.3,Maiz,Amarillo,2,N/A,N/A,ADV 9339 (Syngenta),7800,Maiz,SI,5/16/2016,72000,7/1/2016,9/20/2016,Manual,6700,Grano seco,La Lucha 1,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,10050,20,SI,,CÓRDOBA,CHIMÁ,1.5
4432,4265,4493,2905,8.996129,-75.71593,5/6/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7500,Maiz,SI,5/11/2016,74000,6/26/2016,9/15/2016,Manual,6500,Grano seco,Casa Grande,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,8450,19,SI,,CÓRDOBA,CHIMÁ,1.3
4433,4270,4498,2905,8.993298,-75.729085,5/5/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,7500,Maiz,SI,5/10/2016,73000,6/25/2016,9/12/2016,Manual,6100,Grano seco,La Cira 1,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,8540,19,NO,,CÓRDOBA,CHIMÁ,1.4
4434,4275,4503,2905,8.99237,-75.727807,5/5/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7500,Maiz,SI,5/10/2016,72000,6/25/2016,9/12/2016,Manual,5900,Grano seco,La Cira 2,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,5900,19,SI,,CÓRDOBA,CHIMÁ,1
4435,4279,4507,2865,9.018071,-75.716401,5/4/2016,Manual,18,NO,0.8,0.3,Maiz,Blanco,2,N/A,N/A,Otro,7800,Maiz,SI,5/9/2016,70000,6/25/2016,9/18/2016,Manual,5700,Grano seco,La Papila,NULL,NULL,NULL,NULL,OGM,P 3966 WH,NULL,NULL,5700,19,SI,,CÓRDOBA,CHIMÁ,1
4436,4280,4508,2919,9.002675,-75.72037,5/16/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/21/2016,72000,7/6/2016,9/30/2016,Manual,6100,Grano seco,La Victoria 2,NULL,NULL,NULL,Insecticidas,OGM,P3966 WH,NULL,NULL,9760,21,NO,,CÓRDOBA,CHIMÁ,1.6
4437,4281,4509,2920,9.00442,-75.71649,5/6/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7500,Maiz,SI,5/11/2016,72000,6/26/2016,9/20/2016,Manual,5700,Grano seco,El Olvido 2,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,9690,21,NO,,CÓRDOBA,CHIMÁ,1.7
4438,4282,4510,2919,9.00604,-75.717697,5/17/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),NULL,Maiz,NO,5/22/2016,72000,7/6/2016,10/1/2016,Manual,5600,Grano seco,La Victoria 1,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,14000,19,SI,,CÓRDOBA,CHIMÁ,2.5
4439,4283,4511,2920,9.004192,-75.71978,5/5/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/10/2016,73000,6/25/2016,9/18/2016,Manual,6000,Grano seco,El Olvido 1,NULL,NULL,NULL,Insecticidas,OGM,P 4082 WH,NULL,NULL,6000,21,SI,,CÓRDOBA,CHIMÁ,1
4440,4284,4512,2927,9.015592,-75.715541,5/6/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/11/2016,73000,6/26/2016,9/14/2016,Manual,5800,Grano seco,Villa Rosalba 2,NULL,NULL,NULL,Insecticidas,Hibrido,P3466,NULL,NULL,5800,19,SI,,CÓRDOBA,CHIMÁ,1
4441,4286,4514,2925,9.01223,-75.708479,5/4/2016,Manual,19,NO,0.8,0.3,Maiz,Blanco,2,N/A,N/A,P4082 (Pioneer),NULL,Maiz,NO,5/8/2016,65000,6/23/2016,9/16/2016,Manual,5800,Grano seco,La Martinica 2,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,7540,20,SI,,CÓRDOBA,CHIMÁ,1.3
4443,4287,4515,2927,9.014392,-75.713173,5/5/2016,Mecanizado,19,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/10/2016,72000,6/25/2016,9/17/2016,Manual,6500,Grano seco,Villa Rosalba 1,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,13000,20,SI,,CÓRDOBA,CHIMÁ,2
4444,4288,4516,2925,9.01214,-75.710816,5/2/2016,Manual,18,NO,0.8,0.3,Maiz,Blanco,2,N/A,N/A,Otro,NULL,Maiz,NO,5/6/2016,65000,6/20/2016,9/14/2016,Manual,6300,Grano seco,La Martinica 1,NULL,NULL,NULL,NULL,OGM,P 4082 WH,NULL,NULL,9450,21,NO,,CÓRDOBA,CHIMÁ,1.5
4445,4289,4517,2923,9.00666,-75.721523,5/8/2016,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),NULL,Maiz,NO,5/17/2016,72000,6/27/2016,9/22/2016,Manual,5900,Grano seco,Victoria 1,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,5900,20,SI,,CÓRDOBA,CHIMÁ,1
4446,4290,4518,2923,9.00634,-75.718984,5/7/2016,Mecanizado,19,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/12/2016,73500,6/26/2016,NULL,NULL,NULL,NULL,Victoria 2,NULL,NULL,NULL,Insecticidas,OGM,P 3966 WH,NULL,NULL,NULL,NULL,NO,NULL,CÓRDOBA,CHIMÁ,1.5
4500,4328,4553,4790,8.938722222,-75.797225,5/7/2016,Mecanizado,22,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,NULL,Maiz,NO,5/13/2016,70000,6/27/2016,9/18/2016,Mecanizada,7950,Grano seco,MANGUELITO 3,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7950,19,NO,EL PAGO DE TRANSPORTE CORRE POR CUENTA DEL COMPRADOR,CÓRDOBA,CERETÉ,1
4501,4327,4552,4790,8.940833333,-75.80305556,5/19/2016,Mecanizado,20,NO,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),8000,Maiz,SI,5/25/2016,75000,7/13/2016,9/30/2016,Mecanizada,8200,Grano seco,MANGUELITO 2,NULL,NULL,NULL,NULL,OGM,,NULL,0,19680,17,NO,,CÓRDOBA,CERETÉ,2.4
4502,4368,4605,4834,8.964361111,-75.83225,5/18/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),NULL,Maiz,NO,5/24/2016,60000,7/12/2016,10/7/2016,Mecanizada,6186,Grano seco,SANTA ROSA,NULL,NULL,NULL,NULL,OGM,,NULL,0,12372,19,NO,,CÓRDOBA,SAN PELAYO,2
4503,4376,4612,4790,8.938333333,-75.79805556,5/7/2016,Mecanizado,22,NO,0.8,0.16,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/13/2016,72000,6/29/2016,9/18/2016,Mecanizada,8300,Grano seco,Manguelito,NULL,NULL,NULL,NULL,Hibrido,SV 7019,NULL,NULL,10790,18,NO,,CÓRDOBA,CERETÉ,1.3
4504,4371,4608,4835,9.040222222,-75.83337778,5/17/2016,Mecanizado,16,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),NULL,Maiz,NO,5/23/2016,60000,7/3/2016,9/23/2016,Mecanizada,6280,Grano seco,LA ALBERCA,NULL,NULL,NULL,NULL,OGM,,NULL,0,9420,18,NO,,CÓRDOBA,SAN PELAYO,1.5
4505,4377,4613,4791,9.180134503,-75.7802388,5/20/2016,Mecanizado,20,NO,0.8,0.16,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/26/2016,70000,7/15/2016,10/4/2016,Mecanizada,7500,Grano seco,Changonga,NULL,NULL,NULL,NULL,OGM,P 3966 WH,NULL,NULL,33750,19,NO,,CÓRDOBA,LORICA,4.5
4506,4369,4606,4835,9.035277778,-75.84048056,5/16/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,5000,Maiz,SI,5/23/2016,60000,7/10/2016,9/24/2016,Mecanizada,5675,Grano seco,LA ARENA,NULL,NULL,NULL,NULL,Hibrido,SV - 7019,NULL,0,12485,18,NO,,CÓRDOBA,SAN PELAYO,2.2
4507,4372,4609,4835,9.041841667,-75.84104722,5/17/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),6000,Maiz,SI,5/25/2016,60000,7/5/2016,9/30/2016,Mecanizada,6500,Grano seco,EL RECUERDO,NULL,NULL,NULL,NULL,OGM,,NULL,0,19500,19,NO,,CÓRDOBA,SAN PELAYO,3
4508,4378,4614,4791,8.819944444,-75.70065833,5/5/2016,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/12/2016,70000,6/28/2016,9/20/2016,Mecanizada,6900,Grano seco,San Miguel,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,15180,20,NO,,CÓRDOBA,SAN CARLOS,2.2
4509,4379,4615,4826,9.129402778,-75.77713333,5/25/2016,Manual,18,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,Otro,NULL,Maiz,NO,5/30/2016,62000,7/16/2016,10/5/2016,Manual,6000,Grano seco,La Fe,NULL,NULL,NULL,NULL,OGM,P 3966 WH,NULL,NULL,12000,20,NO,,CÓRDOBA,COTORRA,2
4510,4370,4607,4835,9.050705556,-75.82486944,5/16/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,5500,Maiz,SI,5/22/2016,60000,7/9/2016,10/2/2016,Mecanizada,6140,Grano seco,LA MILAGROSA,NULL,NULL,NULL,NULL,OGM,,NULL,0,54032,17,NO,,CÓRDOBA,COTORRA,8.8
4511,4380,4616,4826,9.024444444,-75.77611111,5/22/2016,Manual,17.5,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,Otro,5000,Maiz,SI,5/28/2016,61000,7/16/2016,10/3/2016,Manual,5490,Grano seco,El Orgullo 2,NULL,NULL,NULL,NULL,Hibrido,SV 7019,NULL,NULL,9330,20,NO,,CÓRDOBA,COTORRA,1.7
4512,4360,4597,4828,9.028672222,-75.81301667,5/23/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,5000,Maiz,SI,5/27/2016,60000,7/15/2016,10/18/2016,Mecanizada,5362,Grano seco,PASO DE LAS FLORES,NULL,NULL,NULL,NULL,OGM,SV - 1035,NULL,0,101878,19,NO,,CÓRDOBA,COTORRA,1.9
4513,4381,4617,4826,9.004675,-75.76815556,5/20/2016,Manual,16.5,NO,0.8,0.3,Maiz,Blanco,2,N/A,N/A,Otro,6000,Maiz,SI,5/25/2016,60000,7/10/2016,9/24/2016,Mecanizada,68000,Grano seco,El Orgullo 1,NULL,NULL,NULL,NULL,OGM,P 4082 WH,NULL,NULL,23120,19,NO,,CÓRDOBA,COTORRA,3.4
4514,4382,4618,4831,8.802461111,-75.72315278,5/21/2016,Manual,16,SI,0.8,0.3,Maiz,Blanco,2,N/A,N/A,Otro,NULL,Maiz,NO,5/28/2016,65000,7/15/2016,10/18/2016,Manual,6120,Grano seco,El Pleito,NULL,NULL,NULL,Insecticidas,OGM,DK 234 VTPRO,NULL,NULL,9187,19,NO,,CÓRDOBA,SAN CARLOS,1.5
4515,4296,4524,4767,9.081025,-75.72941944,5/15/2016,Manual,17,SI,0.8,0.3,Maiz,Blanco,2,N/A,N/A,Otro,NULL,Maiz,NO,5/21/2016,60000,7/8/2016,9/29/2016,Mecanizada,5850,Grano seco,LA ESPERANZA 4,NULL,NULL,NULL,Insecticidas,Hibrido,SV 1035,NULL,NULL,10530,20,NO,,CÓRDOBA,COTORRA,1.8
4517,4293,4521,4758,9.03,-75.78233889,5/23/2016,Manual,16,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,ADV 9293 (Syngenta),5000,Maiz,SI,5/27/2016,62000,7/2/2016,9/30/2016,Mecanizada,5500,Grano seco,MANGUE,NULL,NULL,NULL,NULL,Hibrido,,NULL,0,6600,19,NO,,CÓRDOBA,COTORRA,1.2
4526,4223,4451,4733,9.064061111,-75.73958333,5/8/2016,Mecanizado,16.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Cerato (Syngenta),5000,Algodón,SI,5/14/2016,61000,7/3/2016,9/23/2016,Mecanizada,7450,Grano seco,PELOTERA,NULL,NULL,NULL,NULL,OGM,,NULL,0,83440,18,NO,,CÓRDOBA,COTORRA,11.2
4530,4207,4435,4731,8.870094444,-75.76222222,5/12/2016,Manual,15.5,NO,0.8,0.3,Maiz,Amarillo,2,N/A,N/A,PIONEER 30F35 H,5000,Maiz,SI,5/18/2016,65000,7/5/2016,9/25/2016,Manual,4900,Grano seco,CEIBITAS,NULL,NULL,NULL,NULL,OGM,,NULL,0,4900,18,NO,EL TRANSPORTE DE GRANO CORRE POR CUENTA DEL COMPRADOR,CÓRDOBA,CERETÉ,1
4537,4361,4598,4829,8.952972222,-75.76094722,5/28/2016,Mecanizado,18.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6000,Algodón,SI,6/2/2016,70000,7/20/2016,10/13/2016,Mecanizada,60580,Grano seco,CAMPO ALEGRE,NULL,NULL,NULL,NULL,OGM,,NULL,0,205972,18,NO,,CÓRDOBA,CERETÉ,3.4
4538,4366,4603,4833,9.019505556,-75.79870556,5/20/2016,Manual,18,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,Otro,5000,Maiz,SI,5/26/2016,60000,7/15/2016,9/28/2016,Manual,4820,Grano seco,MARTINETE,NULL,NULL,NULL,NULL,Hibrido,1035,NULL,NULL,7230,19,NO,,CÓRDOBA,COTORRA,1.5
4541,4367,4604,4834,8.947694444,-75.84769444,5/18/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/23/2016,60000,7/10/2016,10/6/2016,Mecanizada,6332,Grano seco,LA CABAÑA,NULL,NULL,NULL,NULL,OGM,DK 234 VTPRO,NULL,NULL,12664,19,NO,,CÓRDOBA,SAN PELAYO,2
4543,4324,4549,4788,8.927472222,-75.87508056,5/15/2016,Mecanizado,19.5,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,7000,Algodón,SI,5/20/2016,70000,7/11/2016,9/29/2016,Mecanizada,7000,Grano seco,CASA SOLA,NULL,NULL,NULL,NULL,Hibrido,SV - 1035,NULL,0,21000,18,NO,,CÓRDOBA,SAN PELAYO,3
4544,4354,4591,4824,8.8675,-75.69115556,5/22/2016,Mecanizado,18.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),5000,Maiz,SI,5/28/2016,60000,7/14/2016,10/4/2016,Mecanizada,7200,Grano seco,LA VICTORIA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7920,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,1.1
