ID_EVENTO,ID_PROD,FECHA_FERT,ID_FER_QUI,TIPO_FERTILIZACION,CANTIDAD_PROD_FERTI,PROD_QUI,PROD_ORG,PROD_ENM,N,P,K
3626,3001,5/10/2016,7437,Quimica,250,25|4|24,,,25,4,24
3641,2968,3/13/2016,7446,Quimica,200,25|4|24,,,25,4,24
3641,2968,4/20/2016,7447,Quimica,200,25|4|24,,,25,4,24
3642,2961,4/08/2016,7450,Quimica,250,25|4|24,,,25,4,24
3642,2961,4/20/2016,7451,Quimica,250,25|4|24,,,25,4,24
3652,3041,5/02/2016,7477,Quimica,50,25|4|24,,,25,4,24
3652,3041,5/11/2016,7478,Quimica,200,25|4|24,,,25,4,24
3654,3040,3/29/2016,7483,Quimica,300,25|4|24,,,25,4,24
3654,3040,4/15/2016,7484,Quimica,300,25|4|24,,,25,4,24
3654,3040,4/26/2016,7485,Quimica,300,25|4|24,,,25,4,24
3655,3040,4/15/2016,7487,Quimica,300,25|4|24,,,25,4,24
3655,3040,4/30/2016,7488,Quimica,300,25|4|24,,,25,4,24
3655,3040,5/16/2016,7489,Quimica,300,25|4|24,,,25,4,24
3658,3607,4/25/2016,7514,Quimica,150,25|4|24,,,25,4,24
3658,3607,5/20/2016,7515,Quimica,300,25|4|24,,,25,4,24
3658,3607,3/10/2016,7516,Quimica,150,25|4|24,,,25,4,24
3659,3033,3/25/2016,7500,Quimica,250,25|4|24,,,25,4,24
3660,2957,3/23/2016,7503,Quimica,50,25|4|24,,,25,4,24
3660,2957,4/07/2016,7504,Quimica,250,25|4|24,,,25,4,24
3660,2957,4/14/2016,7505,Quimica,250,25|4|24,,,25,4,24
3661,2959,3/23/2016,7507,Quimica,50,25|4|24,,,25,4,24
3661,2959,4/07/2016,7508,Quimica,250,25|4|24,,,25,4,24
3661,2959,4/15/2016,7509,Quimica,250,25|4|24,,,25,4,24
3662,3033,3/22/2016,7512,Quimica,250,25|4|24,,,25,4,24
3700,3093,4/10/2016,7596,Quimica,250,25|4|24,,,25,4,24
3702,3071,4/10/2016,7603,Quimica,300,25|4|24,,,25,4,24
3982,4512,5/05/2016,8187,Quimica,200,25|4|24,,,25,4,24
4144,4534,4/30/2016,8206,Quimica,250,25|4|24,,,25,4,24
4305,4630,3/15/2016,8315,Quimica,250,25|4|24,,,25,4,24
4305,4630,3/30/2016,8316,Quimica,250,25|4|24,,,25,4,24
4342,4704,4/10/2016,8436,Quimica,250,25|4|24,,,25,4,24
4466,4644,5/10/2016,8912,Quimica,250,25|4|24,,,25,4,24
4466,4644,5/25/2016,8913,Quimica,250,25|4|24,,,25,4,24
4499,4523,3/12/2016,9027,Quimica,200,25|4|24,,,25,4,24
4499,4523,3/28/2016,9028,Quimica,250,25|4|24,,,25,4,24
4499,4523,4/25/2016,9029,Quimica,250,25|4|24,,,25,4,24
4499,4523,5/10/2016,9030,Quimica,200,25|4|24,,,25,4,24
4676,4634,3/29/2016,9527,Quimica,250,25|4|24,,,25,4,24
4676,4634,4/19/2016,9528,Quimica,250,25|4|24,,,25,4,24
4677,4673,4/19/2016,9533,Quimica,250,25|4|24,,,25,4,24
4677,4673,5/14/2016,9534,Quimica,250,25|4|24,,,25,4,24
4680,4673,4/03/2016,9539,Quimica,250,25|4|24,,,25,4,24
4680,4673,5/01/2016,9540,Quimica,250,25|4|24,,,25,4,24
4681,4666,3/19/2016,9542,Quimica,250,25|4|24,,,25,4,24
4681,4666,4/10/2016,9543,Quimica,250,25|4|24,,,25,4,24
4683,4658,4/14/2016,9547,Quimica,250,25|4|24,,,25,4,24
4683,4658,5/14/2016,9548,Quimica,250,25|4|24,,,25,4,24
4687,4662,3/24/2016,9554,Quimica,250,25|4|24,,,25,4,24
4687,4662,5/09/2016,9555,Quimica,200,25|4|24,,,25,4,24
4688,4665,4/25/2016,9557,Quimica,250,25|4|24,,,25,4,24
4688,4665,5/14/2016,9558,Quimica,200,25|4|24,,,25,4,24
4689,4633,5/15/2016,9561,Quimica,200,25|4|24,,,25,4,24
4690,4633,5/22/2016,9564,Quimica,200,25|4|24,,,25,4,24
4692,4633,4/24/2016,9572,Quimica,250,25|4|24,,,25,4,24
4692,4633,5/17/2016,9573,Quimica,200,25|4|24,,,25,4,24
4708,4645,4/19/2016,9577,Quimica,200,25|4|24,,,25,4,24
4708,4645,5/17/2016,9578,Quimica,200,25|4|24,,,25,4,24
4709,4636,4/24/2016,9580,Quimica,250,25|4|24,,,25,4,24
4709,4636,5/15/2016,9581,Quimica,200,25|4|24,,,25,4,24
4710,4663,5/09/2016,9583,Quimica,200,25|4|24,,,25,4,24
4710,4663,5/30/2016,9584,Quimica,200,25|4|24,,,25,4,24
4711,4624,3/02/2016,9586,Quimica,250,25|4|24,,,25,4,24
4711,4624,4/05/2016,9587,Quimica,200,25|4|24,,,25,4,24
4712,4673,3/23/2016,9589,Quimica,250,25|4|24,,,25,4,24
4712,4673,4/18/2016,9590,Quimica,200,25|4|24,,,25,4,24
4713,4647,3/19/2016,9592,Quimica,250,25|4|24,,,25,4,24
4713,4647,4/14/2016,9593,Quimica,250,25|4|24,,,25,4,24
4714,4667,5/03/2016,9596,Quimica,200,25|4|24,,,25,4,24
4715,4643,5/16/2016,9601,Quimica,200,25|4|24,,,25,4,24
4717,4667,6/09/2016,9672,Quimica,200,25|4|24,,,25,4,24
4718,4665,3/24/2016,9713,Quimica,250,25|4|24,,,25,4,24
4718,4665,5/19/2016,9714,Quimica,25,25|4|24,,,25,4,24
4719,4642,4/04/2016,9722,Quimica,250,25|4|24,,,25,4,24
4719,4642,5/10/2016,9723,Quimica,250,25|4|24,,,25,4,24
4720,4663,3/22/2016,9728,Quimica,250,25|4|24,,,25,4,24
4720,4663,5/11/2016,9729,Quimica,200,25|4|24,,,25,4,24
4721,4662,3/27/2016,9749,Quimica,250,25|4|24,,,25,4,24
4721,4662,4/14/2016,9750,Quimica,200,25|4|24,,,25,4,24
4743,4651,4/24/2016,10508,Quimica,250,25|4|24,,,25,4,24
4744,4651,4/25/2016,10513,Quimica,250,25|4|24,,,25,4,24
2758,2158,5/04/2015,5315,Quimica,300,25|4|24,,,25,4,24
2076,1954,6/06/2015,3551,Quimica,100,25|4|24,,,25,4,24
2077,1954,6/12/2015,3553,Quimica,100,25|4|24,,,25,4,24
3621,3008,4/29/2016,7422,Quimica,150,25|4|25,,,25,4,24
3626,3001,4/25/2016,7435,Quimica,250,27|0|17,,,27,0,17
3607,3001,4/25/2016,7373,Quimica,250,27|0|24,,,27,0,24
3622,3011,3/28/2016,7425,Quimica,250,27|0|24,,,27,0,24
1860,715,11/05/2014,3111,Quimica,1,3 en 1,,,NA,NA,NA
873,873,3/13/2014,1192,Quimica,250,30|0|20,,,30,0,20
884,872,3/13/2014,1210,Quimica,250,30|0|20,,,30,0,20
3338,2940,10/19/2015,6728,Quimica,100,30|20|15,,,30,20,15
3352,3000,5/14/2016,8171,Quimica,300,5 FERTIL,,,30,20,10
4683,4658,3/23/2016,9546,Quimica,250,9|30|10,,,9,30,10
1871,1692,4/28/2015,3216,Quimica,390,A LA MEDIDA,,,30,20,NA
1872,1693,3/25/2015,3228,Quimica,300,A LA MEDIDA,,,30,20,NA
1872,1693,4/25/2015,3229,Quimica,250,A LA MEDIDA,,,30,20,NA
1876,1698,5/06/2015,3160,Quimica,321,A LA MEDIDA,,,30,0,20
876,874,3/14/2014,1196,Quimica,250,abacol,,,30,0,20
4251,1923,6/05/2016,8288,Quimica,100,ABOTAIN,,,46,0,0
2030,1907,6/20/2015,5594,Quimica,100,ABOTAIN,,,46,0,0
2131,1976,7/16/2015,5399,Quimica,60,ABOTAIN,,,46,0,0
2156,2066,6/10/2015,3676,Quimica,100,ABOTAIN,,,46,0,0
2156,2066,7/16/2015,3677,Quimica,100,ABOTAIN,,,46,0,0
2157,2065,6/17/2015,3678,Quimica,100,ABOTAIN,,,46,0,0
2157,2065,7/04/2015,3679,Quimica,100,ABOTAIN,,,46,0,0
3190,2847,10/26/2015,6439,Quimica,100,ABOTAIN,,,46,0,0
3196,2847,10/19/2015,6454,Quimica,100,ABOTAIN,,,46,0,0
3196,2847,10/27/2015,6455,Quimica,100,ABOTAIN,,,46,0,0
3197,2847,10/18/2015,6457,Quimica,100,ABOTAIN,,,46,0,0
3197,2847,10/27/2015,6458,Quimica,75,ABOTAIN,,,46,0,0
3198,2848,10/09/2015,6461,Quimica,100,ABOTAIN,,,46,0,0
3232,2864,10/30/2015,6527,Quimica,100,ABOTAIN,,,46,0,0
3233,2865,10/21/2015,6528,Quimica,100,ABOTAIN,,,46,0,0
3234,2866,10/25/2015,6530,Quimica,100,ABOTAIN,,,46,0,0
3236,2868,10/29/2015,6534,Quimica,50,ABOTAIN,,,46,0,0
3237,2848,10/25/2015,6536,Quimica,100,ABOTAIN,,,46,0,0
3238,2848,10/26/2015,6538,Quimica,100,ABOTAIN,,,46,0,0
3239,2869,10/30/2015,6540,Quimica,100,ABOTAIN,,,46,0,0
3240,2869,10/29/2015,6542,Quimica,100,ABOTAIN,,,46,0,0
3241,2869,10/19/2015,6544,Quimica,100,ABOTAIN,,,46,0,0
3242,2870,10/25/2015,6547,Quimica,100,ABOTAIN,,,46,0,0
3243,2871,10/24/2015,6549,Quimica,100,ABOTAIN,,,46,0,0
3244,2872,10/26/2015,6551,Quimica,100,ABOTAIN,,,46,0,0
3245,2872,10/26/2015,6553,Quimica,100,ABOTAIN,,,46,0,0
3249,2878,10/21/2015,6558,Quimica,100,ABOTAIN,,,46,0,0
3250,2879,10/31/2015,6562,Quimica,100,ABOTAIN,,,46,0,0
3251,2879,10/30/2015,6564,Quimica,100,ABOTAIN,,,46,0,0
3252,2881,10/22/2015,6565,Quimica,100,ABOTAIN,,,46,0,0
3252,2881,10/30/2015,6566,Quimica,100,ABOTAIN,,,46,0,0
3290,2907,11/02/2015,6625,Quimica,100,ABOTAIN,,,46,0,0
3291,2907,10/31/2015,6627,Quimica,100,ABOTAIN,,,46,0,0
3312,2923,10/20/2015,6661,Quimica,100,ABOTAIN,,,46,0,0
3313,2923,10/19/2015,6663,Quimica,100,ABOTAIN,,,46,0,0
3314,2867,10/17/2015,6665,Quimica,100,ABOTAIN,,,46,0,0
3315,2924,10/16/2015,6669,Quimica,100,ABOTAIN,,,46,0,0
3318,2926,10/22/2015,6675,Quimica,100,ABOTAIN,,,46,0,0
3859,3884,6/07/2016,7961,Quimica,100,ABOTAIN,,,46,0,0
3859,3884,6/23/2016,7962,Quimica,100,ABOTAIN,,,46,0,0
3860,3884,6/05/2016,7964,Quimica,100,ABOTAIN,,,46,0,0
3860,3884,6/20/2016,7965,Quimica,100,ABOTAIN,,,46,0,0
3862,3884,5/29/2016,7968,Quimica,100,ABOTAIN,,,46,0,0
3862,3884,6/16/2016,7970,Quimica,100,ABOTAIN,,,46,0,0
4249,1923,6/05/2016,8284,Quimica,100,ABOTAIN,,,46,0,0
4250,1923,6/06/2016,8286,Quimica,100,ABOTAIN,,,46,0,0
4310,4672,5/10/2016,8343,Quimica,46,ABOTAIN,,,46,0,0
4360,1921,6/08/2016,8481,Quimica,150,ABOTAIN,,,46,0,0
4361,1843,6/25/2016,8484,Quimica,150,ABOTAIN,,,46,0,0
4366,1844,6/05/2016,8508,Quimica,100,ABOTAIN,,,46,0,0
4369,1843,6/01/2016,8514,Quimica,100,ABOTAIN,,,46,0,0
4370,1922,5/16/2016,8517,Quimica,100,ABOTAIN,,,46,0,0
4371,1844,6/18/2016,8520,Quimica,150,ABOTAIN,,,46,0,0
4374,1843,6/18/2016,8534,Quimica,150,ABOTAIN,,,46,0,0
4375,1841,5/24/2016,8538,Quimica,150,ABOTAIN,,,46,0,0
4419,2904,5/27/2016,8654,Quimica,50,ABOTAIN,,,46,0,0
4421,2904,5/27/2016,8659,Quimica,50,ABOTAIN,,,46,0,0
3022,2696,10/15/2015,6033,Quimica,100,ABOTAIN S,,,40,0,0
3022,2696,10/25/2015,6034,Quimica,100,ABOTAIN S,,,40,0,0
3022,2696,11/04/2015,6035,Quimica,100,ABOTAIN S,,,40,0,0
2560,2398,6/16/2015,4619,Quimica,100,ABOTAIN S,,,40,0,0
2560,2398,6/28/2015,4620,Quimica,100,ABOTAIN S,,,40,0,0
2512,2375,5/15/2015,4506,Quimica,125,ABOTAIN S,,,40,0,0
2733,2481,7/05/2015,5202,Quimica,100,ABOTAIN S,,,40,0,0
2735,2482,7/05/2015,5207,Quimica,100,ABOTAIN S,,,40,0,0
3187,2844,10/11/2015,6435,Quimica,100,ABOTAIN S,,,40,0,0
3189,2844,10/24/2015,6437,Quimica,100,ABOTAIN S,,,40,0,0
3857,1841,6/03/2016,7957,Quimica,150,ABOTAIN S,,,40,0,0
1216,1074,3/15/2014,1663,Quimica,140,ABOTEC,,,15,4,23
3568,3005,3/20/2016,7290,Quimica,50,ABOTEC,,,15,4,23
2511,2375,6/11/2015,4504,Quimica,125,ABOTAIN S,,,40,0,0
853,387,9/26/2014,1158,Quimica,100,ABOTEK,,,15,4,23
2030,1907,6/20/2015,3479,Quimica,50,ABOTEK,,,15,4,23
3373,3098,4/05/2016,6802,Quimica,250,ABOTEK,,,15,4,23
3373,3098,4/29/2016,6803,Quimica,250,ABOTEK,,,15,4,23
3568,3005,4/04/2016,7291,Quimica,75,ABOTEK,,,15,4,23
3603,2976,4/03/2016,7360,Quimica,25,ABOTEK,,,15,4,23
3648,3032,4/05/2016,7466,Quimica,50,ABOTEK,,,15,4,23
3974,3384,5/15/2016,8162,Quimica,100,ABOTEK,,,15,4,23
4144,4534,4/10/2016,8205,Quimica,200,ABOTEK,,,15,4,23
4318,4677,4/12/2016,8381,Quimica,200,ABOTEK,,,15,4,23
4320,4678,4/26/2016,8386,Quimica,150,ABOTEK,,,15,4,23
4322,4679,4/12/2016,8419,Quimica,200,ABOTEK,,,15,4,23
2535,2375,6/13/2015,4577,Quimica,100,ABOTAIN S,,,40,0,0
2535,2375,7/12/2015,4578,Quimica,100,ABOTAIN S,,,40,0,0
2273,2138,7/11/2015,3988,Quimica,2,activador ,,,NA,NA,NA
3235,2867,10/19/2015,6531,Quimica,100,Advance,,,14,30,15
386,356,3/13/2013,271,Quimica,20,Agrimins,,,8,5,0
510,388,9/29/2013,489,Quimica,20,Agrimins,,,8,5,0
511,387,10/03/2013,496,Quimica,20,Agrimins,,,8,5,0
674,605,4/26/2014,784,Quimica,40,Agrimins,,,8,5,0
675,600,4/21/2014,793,Quimica,40,Agrimins,,,8,5,0
678,603,4/19/2014,726,Quimica,40,Agrimins,,,8,5,0
702,601,4/08/2014,771,Quimica,40,Agrimins,,,8,5,0
737,630,3/18/2014,919,Quimica,25,Agrimins,,,8,5,0
745,629,3/26/2014,935,Quimica,20,Agrimins,,,8,5,0
853,387,9/08/2014,1157,Quimica,40,Agrimins,,,8,5,0
866,717,5/09/2014,1179,Quimica,50,Agrimins,,,8,5,0
952,635,8/31/2014,1264,Quimica,50,Agrimins,,,8,5,0
953,236,9/03/2014,1397,Quimica,30,Agrimins,,,8,5,0
955,156,3/31/2014,1270,Quimica,20,Agrimins,,,8,5,0
955,156,3/31/2014,1270,Quimica,20,Agrimins,,,8,5,0
1009,635,4/24/2014,1353,Quimica,40,Agrimins,,,8,5,0
1013,635,9/03/2014,1359,Quimica,30,Agrimins,,,8,5,0
1016,948,9/10/2014,1365,Quimica,20,Agrimins,,,8,5,0
1017,943,9/29/2014,1369,Quimica,30,Agrimins,,,8,5,0
1019,946,9/20/2014,1373,Quimica,30,Agrimins,,,8,5,0
1022,231,9/10/2014,1380,Quimica,30,Agrimins,,,8,5,0
1023,635,8/31/2014,1383,Quimica,40,Agrimins,,,8,5,0
1024,236,9/03/2014,1386,Quimica,40,Agrimins,,,8,5,0
1281,1067,8/11/2014,1795,Quimica,50,Agrimins,,,8,5,0
1656,899,9/20/2014,2558,Quimica,50,Agrimins,,,8,5,0
1657,514,9/18/2013,2559,Quimica,50,Agrimins,,,8,5,0
1658,516,9/18/2013,2459,Quimica,100,Agrimins,,,8,5,0
1659,518,9/18/2013,2468,Quimica,50,Agrimins,,,8,5,0
1660,518,9/20/2013,2478,Quimica,50,Agrimins,,,8,5,0
1662,520,9/25/2013,2485,Quimica,50,Agrimins,,,8,5,0
1663,520,9/25/2013,2494,Quimica,50,Agrimins,,,8,5,0
1663,520,11/12/2013,2501,Quimica,50,Agrimins,,,8,5,0
1664,521,9/30/2013,2503,Quimica,50,Agrimins,,,8,5,0
1668,524,9/20/2013,2523,Quimica,125,Agrimins,,,8,5,0
1671,521,9/15/2013,2540,Quimica,50,Agrimins,,,8,5,0
1812,1532,8/30/2014,2959,Quimica,40,Agrimins,,,8,5,0
1822,1538,9/29/2014,3005,Quimica,20,Agrimins,,,8,5,0
1920,692,5/15/2015,5966,Quimica,100,Agrimins,,,8,5,0
1921,1747,5/15/2015,5974,Quimica,50,Agrimins,,,8,5,0
1939,1716,3/01/2015,3279,Quimica,46,Agrimins,,,8,5,0
1941,1714,3/16/2015,3295,Quimica,46,Agrimins,,,8,5,0
1943,1713,3/09/2015,3310,Quimica,46,Agrimins,,,8,5,0
1944,1719,3/14/2015,3319,Quimica,46,Agrimins,,,8,5,0
1945,1717,4/17/2015,3325,Quimica,46,Agrimins,,,8,5,0
1951,692,4/28/2015,5970,Quimica,100,Agrimins,,,8,5,0
2115,2021,3/15/2015,3763,Quimica,46,Agrimins,,,8,5,0
2204,2123,4/10/2015,3775,Quimica,46,Agrimins,,,8,5,0
2219,2021,3/15/2015,3813,Quimica,46,Agrimins,,,8,5,0
2222,2051,6/12/2015,3818,Quimica,100,Agrimins,,,8,5,0
2222,2051,7/12/2015,3819,Quimica,100,Agrimins,,,8,5,0
2226,2128,3/16/2015,3828,Quimica,46,Agrimins,,,8,5,0
2240,2076,3/21/2015,3862,Quimica,46,Agrimins,,,8,5,0
2268,1724,4/29/2015,3975,Quimica,25,Agrimins,,,8,5,0
2337,2198,4/18/2015,4210,Quimica,100,Agrimins,,,8,5,0
2340,2253,4/18/2015,4219,Quimica,46,Agrimins,,,8,5,0
2402,2299,4/15/2015,4312,Quimica,50,Agrimins,,,8,5,0
2563,2401,4/20/2015,4699,Quimica,46,Agrimins,,,8,5,0
2661,2432,6/15/2015,4988,Quimica,50,Agrimins,,,8,5,0
2681,2445,6/30/2015,5043,Quimica,25,Agrimins,,,8,5,0
2849,2563,2/23/2016,6274,Quimica,100,Agrimins,,,8,5,0
2849,2563,2/26/2016,6276,Quimica,50,Agrimins,,,8,5,0
2958,2650,4/11/2015,5905,Quimica,50,Agrimins,,,8,5,0
2974,2650,4/13/2015,5947,Quimica,50,Agrimins,,,8,5,0
3026,2613,9/20/2015,6122,Quimica,25,Agrimins,,,8,5,0
3077,635,3/20/2015,6202,Quimica,20,Agrimins,,,8,5,0
3078,356,4/10/2015,6205,Quimica,20,Agrimins,,,8,5,0
3079,995,3/20/2015,6207,Quimica,25,Agrimins,,,8,5,0
3373,3098,4/05/2016,6802,Quimica,100,Agrimins,,,8,5,0
3429,3418,2/16/2016,6911,Quimica,50,Agrimins,,,8,5,0
3436,3420,2/01/2016,6953,Quimica,50,Agrimins,,,8,5,0
3443,3421,2/25/2016,6964,Quimica,50,Agrimins,,,8,5,0
3445,3423,3/13/2016,6975,Quimica,22,Agrimins,,,8,5,0
3451,3133,1/15/2016,7001,Quimica,100,Agrimins,,,8,5,0
3453,3419,3/18/2016,7006,Quimica,50,Agrimins,,,8,5,0
3453,3419,3/27/2016,7011,Quimica,50,Agrimins,,,8,5,0
3457,3475,8/26/2015,7023,Quimica,20,Agrimins,,,8,5,0
3465,3482,8/23/2015,7043,Quimica,20,Agrimins,,,8,5,0
3467,234,8/21/2015,7048,Quimica,25,Agrimins,,,8,5,0
3484,3451,6/30/2016,9095,Quimica,50,Agrimins,,,8,5,0
3499,622,8/14/2015,7088,Quimica,20,Agrimins,,,8,5,0
3515,3010,2/28/2016,7108,Quimica,184,Agrimins,,,8,5,0
3515,3010,3/13/2016,7109,Quimica,46,Agrimins,,,8,5,0
3516,3036,2/18/2016,7115,Quimica,184,Agrimins,,,8,5,0
3535,2967,2/29/2016,7176,Quimica,138,Agrimins,,,8,5,0
3536,3036,2/25/2016,7180,Quimica,184,Agrimins,,,8,5,0
3550,2967,2/28/2016,7223,Quimica,138,Agrimins,,,8,5,0
3560,3579,9/09/2015,7263,Quimica,50,Agrimins,,,8,5,0
3565,3007,3/05/2016,7280,Quimica,250,Agrimins,,,8,5,0
3566,2973,3/18/2016,7283,Quimica,200,Agrimins,,,8,5,0
3609,3010,3/10/2016,7376,Quimica,184,Agrimins,,,8,5,0
3609,3010,3/25/2016,7377,Quimica,46,Agrimins,,,8,5,0
3610,2955,3/26/2016,7383,Quimica,150,Agrimins,,,8,5,0
3611,2966,2/28/2016,7387,Quimica,138,Agrimins,,,8,5,0
3620,2981,3/08/2016,7419,Quimica,50,Agrimins,,,8,5,0
3643,3600,4/25/2016,7453,Quimica,20,Agrimins,,,8,5,0
3668,3612,3/28/2016,7529,Quimica,20,Agrimins,,,8,5,0
3669,3613,4/01/2016,7532,Quimica,20,Agrimins,,,8,5,0
3670,3614,3/31/2016,7535,Quimica,200,Agrimins,,,8,5,0
3672,3616,3/30/2016,7541,Quimica,20,Agrimins,,,8,5,0
3678,3624,9/01/2015,7555,Quimica,20,Agrimins,,,8,5,0
3679,3623,9/03/2015,7558,Quimica,20,Agrimins,,,8,5,0
3682,3635,4/18/2016,7565,Quimica,20,Agrimins,,,8,5,0
3685,3645,4/02/2016,7573,Quimica,20,Agrimins,,,8,5,0
3686,3649,4/01/2016,7576,Quimica,20,Agrimins,,,8,5,0
3719,3716,4/01/2016,7638,Quimica,23,Agrimins,,,8,5,0
3738,3794,4/01/2016,7684,Quimica,23,Agrimins,,,8,5,0
3754,3799,3/30/2016,7727,Quimica,23,Agrimins,,,8,5,0
3763,3804,3/31/2016,7751,Quimica,23,Agrimins,,,8,5,0
3773,3818,5/06/2016,7776,Quimica,20,Agrimins,,,8,5,0
3789,3831,3/19/2016,7809,Quimica,23,Agrimins,,,8,5,0
3796,3835,3/28/2016,7820,Quimica,23,Agrimins,,,8,5,0
3797,3687,3/29/2016,7828,Quimica,23,Agrimins,,,8,5,0
3822,3863,3/28/2016,7882,Quimica,23,Agrimins,,,8,5,0
3823,3869,3/31/2016,7885,Quimica,50,Agrimins,,,8,5,0
3827,3870,4/04/2016,7894,Quimica,23,Agrimins,,,8,5,0
3831,3871,4/05/2016,7904,Quimica,23,Agrimins,,,8,5,0
3845,3881,4/14/2016,7929,Quimica,23,Agrimins,,,8,5,0
3968,3465,3/30/2016,8148,Quimica,23,Agrimins,,,8,5,0
3980,4511,4/02/2016,8178,Quimica,23,Agrimins,,,8,5,0
4148,3798,3/26/2016,8217,Quimica,23,Agrimins,,,8,5,0
4307,4660,4/15/2016,8328,Quimica,46,Agrimins,,,8,5,0
4311,4670,5/04/2016,8349,Quimica,23,Agrimins,,,8,5,0
4314,4670,5/04/2016,8356,Quimica,23,Agrimins,,,8,5,0
4315,4676,4/25/2016,8360,Quimica,46,Agrimins,,,8,5,0
4319,3478,3/28/2016,8383,Quimica,23,Agrimins,,,8,5,0
4344,3480,3/28/2016,8437,Quimica,23,Agrimins,,,8,5,0
4363,4428,4/16/2016,8497,Quimica,46,Agrimins,,,8,5,0
4367,3819,4/02/2016,8629,Quimica,46,Agrimins,,,8,5,0
4398,3419,4/01/2016,8751,Quimica,50,Agrimins,,,8,5,0
4451,3422,3/05/2016,8759,Quimica,50,Agrimins,,,8,5,0
4487,3426,3/12/2016,8941,Quimica,50,Agrimins,,,8,5,0
4490,3451,6/30/2016,8960,Quimica,50,Agrimins,,,8,5,0
4498,4836,4/20/2016,9025,Quimica,40,Agrimins,,,8,5,0
4502,4834,6/26/2016,9038,Quimica,100,Agrimins,,,8,5,0
4516,4838,4/27/2016,9073,Quimica,40,Agrimins,,,8,5,0
4520,4803,4/15/2016,9083,Quimica,25,Agrimins,,,8,5,0
4525,4799,4/04/2016,9096,Quimica,50,Agrimins,,,8,5,0
4528,4801,3/30/2016,9105,Quimica,20,Agrimins,,,8,5,0
4531,4686,5/10/2016,9113,Quimica,50,Agrimins,,,8,5,0
4535,4687,4/26/2016,9121,Quimica,50,Agrimins,,,8,5,0
4589,4683,5/09/2016,9222,Quimica,50,Agrimins,,,8,5,0
4646,4852,4/15/2016,9401,Quimica,50,Agrimins,,,8,5,0
4648,4680,6/21/2016,9407,Quimica,50,Agrimins,,,8,5,0
4649,4849,3/20/2016,9529,Quimica,50,Agrimins,,,8,5,0
4678,4848,3/17/2016,9535,Quimica,50,Agrimins,,,8,5,0
4693,4698,5/29/2016,10238,Quimica,50,Agrimins,,,8,5,0
4703,4695,10/14/2016,9678,Quimica,50,Agrimins,,,8,5,0
4704,4691,5/12/2016,9570,Quimica,50,Agrimins,,,8,5,0
4736,4701,6/13/2016,10223,Quimica,50,Agrimins,,,8,5,0
4742,4871,3/29/2016,10404,Quimica,40,Agrimins,,,8,5,0
3513,2995,3/27/2016,7102,Quimica,50,ALTO FOS ZINC,,,14,26,14
3531,2977,2/23/2016,7164,Quimica,150,ALTO FOS ZINC,,,14,26,14
3602,2995,3/26/2016,7355,Quimica,50,ALTO FOS ZINC,,,14,26,14
3068,2691,8/16/2015,6167,Quimica,250,ALTO FOS ZINC,,,14,26,14
733,626,3/20/2014,898,Quimica,200,ALTO FOS ZINC,,,14,26,14
1276,1164,8/24/2014,1764,Quimica,150,ALTO FOS ZINC,,,14,26,14
1254,1065,9/12/2014,1724,Quimica,200,ALTO FOS ZINC,,,14,26,14
1280,1064,9/09/2014,1787,Quimica,200,ALTO FOS ZINC,,,14,26,14
1892,1723,3/17/2015,5624,Quimica,250,ALTO FOS ZINC,,,14,24,14
2258,1723,2/17/2015,3929,Quimica,250,ALTO FOS ZINC,,,14,26,14
2758,2158,4/05/2015,5314,Quimica,300,ALTO FOS ZINC,,,14,26,14
2759,1734,5/11/2015,5318,Quimica,300,ALTO FOS ZINC,,,14,26,14
1668,524,10/09/2013,2524,Quimica,125,AMIDAS,,,40,0,0
1673,508,11/20/2013,2557,Quimica,150,AMIDAS,,,40,0,0
1675,200,5/28/2013,2567,Quimica,100,AMIDAS,,,40,0,0
1675,200,6/10/2013,2569,Quimica,100,AMIDAS,,,40,0,0
1676,205,6/02/2013,2572,Quimica,100,AMIDAS,,,40,0,0
1676,205,6/18/2013,2574,Quimica,100,AMIDAS,,,40,0,0
1679,958,2/24/2013,2584,Quimica,100,AMIDAS,,,40,0,0
1681,210,5/07/2013,2597,Quimica,150,AMIDAS,,,40,0,0
1682,211,6/04/2013,2603,Quimica,50,AMIDAS,,,40,0,0
1683,212,6/05/2013,2610,Quimica,100,AMIDAS,,,40,0,0
1684,213,5/11/2013,2614,Quimica,200,AMIDAS,,,40,0,0
1686,215,5/22/2013,2623,Quimica,150,AMIDAS,,,40,0,0
1687,216,5/13/2013,2627,Quimica,150,AMIDAS,,,40,0,0
1689,218,5/20/2013,2634,Quimica,100,AMIDAS,,,40,0,0
1690,219,5/20/2013,2637,Quimica,100,AMIDAS,,,40,0,0
1691,222,5/20/2013,2640,Quimica,100,AMIDAS,,,40,0,0
1692,220,5/20/2013,2643,Quimica,100,AMIDAS,,,40,0,0
1693,221,5/09/2013,2646,Quimica,150,AMIDAS,,,40,0,0
1694,223,6/22/2013,2650,Quimica,100,AMIDAS,,,40,0,0
1697,973,3/14/2014,2660,Quimica,150,AMIDAS,,,40,0,0
1698,967,4/17/2014,2825,Quimica,100,AMIDAS,,,40,0,0
1705,981,5/19/2014,2687,Quimica,100,AMIDAS,,,40,0,0
1705,981,6/07/2014,2689,Quimica,100,AMIDAS,,,40,0,0
