ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,FECHA_SIEMBRA,LAT_LOTE,LONG_LOTE,FECHA_EMERGENCIA,FECHA_FLORACION,FECHA_COSECHA,DEPARTAMENTO,MUNICIPIO,PROD_COSECHADO,RDT_AJUSTADO
2167,2009,1892,2019,2015-05-25,8.961472222,-75.76588889,2015-05-30,2015-07-16,2015-10-03,CORDOBA,SAN PELAYO,Grano seco,4897.674418604651
2184,1966,1845,2035,2015-05-20,9.091611111,-75.81455556,2015-05-24,2015-07-12,2015-10-05,CORDOBA,LORICA,Grano seco,2919.767441860465
2188,1968,1851,2028,2015-05-19,8.964388889,-75.64772222,2015-05-25,2015-07-09,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,3861.6279069767443
2206,1992,1869,2058,2015-05-24,9.081846317,-75.727328,2015-05-29,2015-07-19,2015-09-15,CORDOBA,COTORRA,Grano seco,1976.7441860465117
2207,2081,1968,2124,2015-05-29,8.901872,-75.808559,2015-06-03,2015-07-18,2015-10-15,CORDOBA,CERETE,Grano seco,3813.953488372093
2211,2082,1969,2125,2015-05-20,8.929806484,-75.77185347,2015-05-25,2015-07-10,2015-09-23,CORDOBA,CERETE,Grano seco,5116.279069767442
2214,1978,1885,2045,2015-05-28,8.953798862,-75.75444444,2015-06-02,2015-07-25,2015-09-26,CORDOBA,CERETE,Grano seco,3488.3720930232557
2216,1989,1873,2055,2015-05-18,8.834722222,-75.76111111,2015-05-23,2015-07-12,2015-09-21,CORDOBA,CERETE,Grano seco,4409.302325581395
2218,1988,1875,2054,2015-05-19,8.851882424,-75.75513555,2015-05-24,2015-07-09,2015-09-19,CORDOBA,CERETE,Grano seco,3344.0232558139533
2220,1987,1876,2053,2015-05-26,8.854545197,-75.75457136,2015-05-31,2015-07-18,2015-09-27,CORDOBA,CERETE,Grano seco,2250.0
2222,1985,1878,2051,2015-05-24,8.914122222,-75.74518611,2015-05-29,2015-07-14,2015-09-28,CORDOBA,CERETE,Grano seco,6312.093023255814
2224,1984,1879,2050,2015-05-30,8.903960896,-75.7375,2015-06-09,2015-07-19,2015-09-14,CORDOBA,CERETE,Grano seco,3627.9069767441856
2225,1983,1880,2049,2015-05-30,8.902776237,-75.73666667,2015-06-09,2015-07-19,2015-09-19,CORDOBA,CERETE,Grano seco,1931.8604651162789
2228,1981,1882,2047,2015-05-20,8.953503072,-75.74999539,2015-05-24,2015-07-14,2015-09-17,CORDOBA,CERETE,Grano seco,4186.0465116279065
2229,1980,1883,2047,2015-05-21,8.951206629,-75.75185293,2015-05-26,2015-07-12,2015-09-18,CORDOBA,CERETE,Grano seco,3720.9302325581393
2233,2091,1992,2144,2015-05-23,8.930416667,-75.77152778,2015-05-28,2015-07-13,2015-09-26,CORDOBA,CERETE,Grano seco,4958.139534883721
2234,2092,1716,1920,2015-05-21,8.930956,-75.83815,2015-05-26,2015-07-10,2015-09-27,CORDOBA,SAN PELAYO,Grano seco,3527.906976744186
2235,2093,1994,2145,2015-05-15,8.93225,-75.76875,2015-05-20,2015-07-04,2015-09-21,CORDOBA,CERETE,Grano seco,4672.093023255814
2236,2094,1995,2146,2015-05-20,8.930124095,-75.76766321,2015-05-25,2015-07-10,2015-09-27,CORDOBA,CERETE,Grano seco,5115.116279069768
2237,2095,1996,2147,2015-05-20,8.930305556,-75.76797222,2015-05-25,2015-07-11,2015-09-19,CORDOBA,CERETE,Grano seco,4520.930232558139
2238,2096,1997,2148,2015-05-17,8.931305556,-75.76944444,2015-05-22,2015-07-07,2015-09-20,CORDOBA,CERETE,Grano seco,4576.7441860465115
2241,2113,1978,2143,2015-05-23,9.055759993,-75.82341012,2015-05-28,2015-07-18,2015-09-25,CORDOBA,COTORRA,Grano seco,3422.9651162790697
2242,2112,1979,2143,2015-06-07,9.031164526,-75.80619146,2015-06-12,2015-07-27,2015-10-12,CORDOBA,COTORRA,Grano seco,4418.604651162791
2243,2097,1991,2131,2015-05-25,8.954212914,-75.75361111,2015-05-30,2015-07-22,2015-09-25,CORDOBA,CERETE,Grano seco,1860.4651162790697
2267,2111,1979,2143,2015-05-30,9.030652061,-75.8060383,2015-06-04,2015-07-12,2015-10-12,CORDOBA,COTORRA,Grano seco,4125.3488372093025
2275,2154,2042,2186,2015-05-20,8.974752,-75.780851,2015-05-25,2015-07-11,2015-09-27,CORDOBA,SAN PELAYO,Grano seco,4862.790697674419
2277,2155,2043,2186,2015-05-20,8.972173,-75.781543,2015-05-25,2015-07-12,2015-09-24,CORDOBA,SAN PELAYO,Grano seco,4709.302325581395
2280,2102,1987,2135,2015-05-20,8.95225423,-75.75532533,2015-05-28,2015-07-22,2015-09-20,CORDOBA,CERETE,Grano seco,2755.813953488372
2281,2157,2045,2186,2015-05-21,8.973072,-75.782233,2015-05-26,2015-07-11,2015-09-23,CORDOBA,SAN PELAYO,Grano seco,4672.093023255814
2282,2101,1988,2134,2015-05-23,8.961645804,-75.73925227,2015-05-28,2015-07-18,2015-09-14,CORDOBA,CERETE,Grano seco,3627.9069767441856
2283,2100,1989,2133,2015-05-18,8.93003644,-75.78446774,2015-05-23,2015-07-17,2015-09-25,CORDOBA,CERETE,Grano seco,5895.348837209302
2284,2099,1990,2132,2015-05-18,8.931236111,-75.78449801,2015-05-23,2015-07-07,2015-09-26,CORDOBA,CERETE,Grano seco,5970.930232558139
2292,2172,2060,2200,2015-05-08,8.811083333,-75.81066667,2015-05-12,2015-07-12,2015-09-29,CORDOBA,MONTERIA,Grano seco,4262.790697674418
2293,2171,2055,2199,2015-05-18,8.849457021,-75.7535737,2015-05-23,2015-07-15,2015-09-14,CORDOBA,CERETE,Grano seco,3174.4186046511627
2298,2174,2058,2202,2015-04-26,8.80225,-75.82022222,2015-05-01,2015-07-17,2015-09-04,CORDOBA,MONTERIA,Grano seco,4767.441860465116
2300,2173,2059,2201,2015-04-25,8.7955,-75.83441667,2015-04-30,2015-07-16,2015-09-02,CORDOBA,MONTERIA,Grano seco,4343.023255813953
2301,2175,2057,2203,2015-05-02,8.805361111,-75.83691667,2015-05-07,2015-06-22,2015-09-10,CORDOBA,MONTERIA,Grano seco,4520.930232558139
2302,2176,2056,2204,2015-04-26,8.802333333,-75.81847222,2015-05-08,2015-06-10,2015-08-20,CORDOBA,MONTERIA,Grano seco,3767.4418604651164
2314,2194,2080,2237,2015-06-06,8.820293523,-75.76194444,2015-06-11,2015-07-26,2015-10-05,CORDOBA,CERETE,Grano seco,3296.5116279069766
2351,2258,2146,2277,2015-05-18,8.944803715,-75.75041346,2015-05-23,2015-07-07,2015-09-14,CORDOBA,CERETE,Grano seco,5581.395348837209
2352,2257,2147,2276,2015-05-20,8.940284227,-75.74921052,2015-05-25,2015-07-09,2015-09-21,CORDOBA,CERETE,Grano seco,5790.697674418605
2387,2265,2148,2215,2015-05-03,8.769777778,-75.82286111,2015-05-07,2015-06-22,2015-09-07,CORDOBA,MONTERIA,Grano seco,2604.6511627906975
2391,2277,2164,2289,2015-05-15,9.011798554,-75.80381746,2015-05-20,2015-07-07,2015-09-10,CORDOBA,COTORRA,Grano seco,5581.395348837209
2392,2278,2162,2290,2015-05-20,9.006295168,-75.79130724,2015-05-26,2015-07-13,2015-09-15,CORDOBA,COTORRA,Grano seco,4988.372093023256
2403,2263,2149,2214,2015-04-23,8.767972222,-75.8295,2015-04-27,2015-07-13,2015-08-31,CORDOBA,MONTERIA,Grano seco,3446.5116279069766
2404,2262,2150,2213,2015-05-25,8.770722222,-75.82930556,2015-05-30,2015-07-16,2015-10-01,CORDOBA,MONTERIA,Grano seco,3906.9767441860463
2406,2308,2200,2322,2015-05-21,9.049947076,-75.77694062,2015-05-25,2015-07-09,2015-10-05,CORDOBA,COTORRA,Grano seco,1632.5581395348836
2435,2057,1931,2095,2015-05-20,9.142333333,-75.80819444,2015-05-24,2015-07-10,2015-09-28,CORDOBA,LORICA,Grano seco,3202.3255813953488
2441,2055,1930,2094,2015-05-21,9.135972222,-75.78216667,2015-05-26,2015-07-10,2015-09-28,CORDOBA,LORICA,Grano seco,2193.0232558139537
2442,2054,1929,2093,2015-05-20,8.904888889,-75.68555556,2015-05-24,2015-07-12,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,3813.953488372093
2443,2053,1928,2092,2015-05-20,8.906194444,-75.68441667,2015-05-23,2015-07-08,2015-09-30,CORDOBA,CIENAGA DE ORO,Grano seco,3720.9302325581393
2444,2206,2091,2228,2015-05-21,8.918972222,-75.68791667,2015-05-24,2015-07-09,2015-09-30,CORDOBA,CIENAGA DE ORO,Grano seco,4004.651162790698
2446,2056,1932,2095,2015-05-22,9.139722222,-75.80686111,2015-05-26,2015-07-09,2015-09-28,CORDOBA,LORICA,Grano seco,2002.325581395349
2447,2207,2092,2220,2015-05-25,8.925555556,-75.68663889,2015-05-25,2015-07-12,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,5488.372093023256
2449,2025,1907,2006,2015-05-20,9.093527778,-75.81511111,2015-05-25,2015-07-16,2015-09-29,CORDOBA,LORICA,Grano seco,2919.767441860465
2450,2027,1908,2077,2015-05-26,9.137194444,-75.80847222,2015-05-29,2015-07-15,2015-10-04,CORDOBA,LORICA,Grano seco,2790.6976744186045
2452,2030,1910,2079,2015-05-20,8.906805556,-75.68591667,2015-05-24,2015-07-10,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,3767.4418604651164
2454,2031,1911,2080,2015-05-24,8.906111111,-75.6795,2015-05-28,2015-07-12,2015-10-03,CORDOBA,CIENAGA DE ORO,Grano seco,4862.790697674419
2455,2032,1912,2080,2015-05-24,8.907055556,-75.67952778,2015-05-27,2015-07-11,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,4651.162790697675
2456,2034,1913,2081,2015-05-16,9.103444444,-75.79697222,2015-05-20,2015-07-08,2015-10-07,CORDOBA,LORICA,Grano seco,4386.046511627907
2457,2329,2213,2341,2015-04-04,8.825277778,-75.80125,2015-05-10,2015-05-25,2015-09-01,CORDOBA,MONTERIA,Grano seco,2604.6511627906975
2458,2326,2214,2342,2015-04-28,8.832527778,-75.81241667,2015-05-06,2015-06-22,2015-09-10,CORDOBA,MONTERIA,Grano seco,3146.5116279069766
2465,2338,2218,2345,2015-05-20,9.038362514,-75.80707701,2015-05-27,2015-07-11,2015-09-25,CORDOBA,COTORRA,Grano seco,4279.069767441861
2466,2340,2225,2354,2015-05-23,8.881362,-75.776283,2015-05-28,2015-07-13,2015-09-30,CORDOBA,CERETE,Grano seco,5804.6511627906975
2468,2336,2220,2351,2015-05-21,8.945091198,-75.75358662,2015-05-24,2015-07-18,2015-09-20,CORDOBA,CERETE,Grano seco,5308.139534883721
2472,2341,2226,2355,2015-05-25,8.85593134,-75.75846583,2015-05-30,2015-07-16,2015-10-02,CORDOBA,CERETE,Grano seco,3623.2558139534885
2474,2333,2223,2347,2015-05-05,8.855160543,-75.76653137,2015-05-10,2015-06-24,2015-09-10,CORDOBA,CERETE,Grano seco,2412.790697674419
2501,2357,2242,2355,2015-05-21,8.863464806,-75.76246198,2015-05-26,2015-07-10,2015-09-15,CORDOBA,CERETE,Grano seco,3579.0697674418607
2502,2035,1914,1901,2015-05-15,9.102042313,-75.80907933,2015-05-19,2015-07-06,2015-09-25,CORDOBA,LORICA,Grano seco,2812.790697674419
2503,2036,1915,2082,2015-05-27,9.134777778,-75.78058333,2015-06-01,2015-07-17,2015-10-29,CORDOBA,LORICA,Grano seco,2883.720930232558
2504,2038,1916,2083,2015-05-20,9.071111111,-75.82536111,2015-05-24,2015-07-10,2015-09-27,CORDOBA,LORICA,Grano seco,3337.2093023255816
2506,2359,2244,2371,2015-05-21,8.860172831,-75.76153469,2015-05-26,2015-07-11,2015-09-20,CORDOBA,CERETE,Grano seco,4651.162790697675
2507,2360,2245,2372,2015-05-05,8.870409204,-75.76088396,2015-05-10,2015-06-27,2015-09-14,CORDOBA,CERETE,Grano seco,5511.627906976744
2508,2361,2246,2374,2015-05-20,8.870352,-75.762224,2015-05-25,2015-07-12,2015-09-30,CORDOBA,CERETE,Grano seco,5116.279069767442
2510,2363,2248,2374,2015-05-05,8.870054,-75.761272,2015-06-04,2015-07-23,2015-09-28,CORDOBA,CERETE,Grano seco,5116.279069767442
2511,2364,2249,2375,2015-05-22,8.922136,-75.805824,2015-05-27,2015-07-12,2015-09-27,CORDOBA,CERETE,Grano seco,5577.906976744186
2523,2039,1917,2084,2015-05-16,9.084138889,-75.81863889,2015-05-20,2015-07-06,2015-09-27,CORDOBA,LORICA,Grano seco,3432.558139534884
2525,2040,1918,2084,2015-05-17,9.103,-75.80252778,2015-05-21,2015-07-06,2015-10-05,CORDOBA,LORICA,Grano seco,3579.0697674418607
2526,2041,1919,2085,2015-05-18,9.126611111,-75.81505556,2015-05-22,2015-07-05,2015-09-28,CORDOBA,LORICA,Grano seco,2383.720930232558
2535,2375,2272,2375,2015-05-28,8.873647,-75.82197,2015-06-02,2015-07-20,2015-10-15,CORDOBA,CERETE,Grano seco,5308.139534883721
2536,2376,2273,2355,2015-05-25,8.876423,-75.758777,2015-05-30,2015-07-15,2015-09-29,CORDOBA,CERETE,Grano seco,3579.0697674418607
2539,2327,2211,2343,2015-05-20,8.810583333,-75.80083333,2015-05-25,2015-07-09,2015-09-16,CORDOBA,MONTERIA,Grano seco,3174.4186046511627
2540,2328,2212,2340,2015-05-01,8.822166667,-75.80244444,2015-05-06,2015-07-30,2015-09-09,CORDOBA,MONTERIA,Grano seco,2046.5116279069766
2541,2379,2276,2343,2015-05-15,8.812027778,-75.80075,2015-05-20,2015-07-06,2015-09-12,CORDOBA,MONTERIA,Grano seco,3446.5116279069766
2545,2383,2281,1983,2015-05-19,8.851472288,-75.75649802,2015-05-24,2015-07-11,2015-09-10,CORDOBA,CERETE,Grano seco,3970.3255813953488
2550,2387,2278,2393,2015-05-20,8.810805556,-75.81425,2015-05-25,2015-08-10,2015-09-15,CORDOBA,MONTERIA,Grano seco,3441.860465116279
2553,2391,2288,2215,2015-05-05,8.748722222,-75.82152778,2015-05-09,2015-06-24,2015-09-11,CORDOBA,MONTERIA,Grano seco,3579.0697674418607
2554,2043,1920,2086,2015-05-20,9.081722222,-75.80933333,2015-05-24,2015-07-09,2015-09-26,CORDOBA,LORICA,Grano seco,2072.093023255814
2560,2397,2298,2398,2015-05-26,9.042412471,-75.74108823,2015-05-31,2015-07-16,2015-09-25,CORDOBA,SAN PELAYO,Grano seco,4615.116279069767
2562,2044,1921,2087,2015-05-25,9.13825,-75.81191667,2015-05-28,2015-07-13,2015-10-05,CORDOBA,LORICA,Grano seco,2543.0232558139537
2564,2045,1922,1856,2015-05-25,9.126166667,-75.811,2015-05-30,2015-07-15,2015-10-15,CORDOBA,LORICA,Grano seco,1544.186046511628
2565,2046,1923,2088,2015-05-26,9.137444444,-75.811,2015-05-30,2015-07-16,2015-10-05,CORDOBA,LORICA,Grano seco,1883.7209302325582
2566,2048,1924,2089,2015-05-16,9.143805556,-75.80608333,2015-05-20,2015-07-05,2015-09-28,CORDOBA,LORICA,Grano seco,2669.767441860465
2567,2049,1925,2078,2015-05-18,9.127138889,-75.81772222,2015-05-20,2015-07-05,2015-10-12,CORDOBA,LORICA,Grano seco,2895.3488372093025
2569,2050,1926,2090,2015-06-01,8.907444444,-75.68422222,2015-06-04,2015-07-23,2015-10-12,CORDOBA,CIENAGA DE ORO,Grano seco,2955.813953488372
2573,2400,2301,2402,2015-05-20,9.040012027,-75.74088581,2015-05-24,2015-07-14,2015-09-18,CORDOBA,SAN PELAYO,Grano seco,4651.162790697675
2575,2052,1927,2091,2015-05-16,9.139611111,-75.81008333,2015-05-20,2015-07-06,2015-09-28,CORDOBA,LORICA,Grano seco,3051.1627906976746
2576,2200,2079,2222,2015-05-24,8.908,-75.68694444,2015-05-28,2015-07-15,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,3813.953488372093
2577,2401,2302,2403,2015-05-30,9.023119463,-75.76165259,2015-06-04,2015-07-22,2015-09-29,CORDOBA,SAN PELAYO,Grano seco,4651.162790697675
2578,2205,2090,2227,2015-05-21,8.923333333,-75.68686111,2015-05-25,2015-07-10,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,4004.651162790698
2579,2402,2303,2404,2015-05-20,9.040055556,-75.744075,2015-05-25,2015-07-10,2015-09-22,CORDOBA,SAN PELAYO,Grano seco,4837.209302325581
2580,2204,2089,2226,2015-05-20,8.9245,-75.68725,2015-05-24,2015-07-10,2015-09-30,CORDOBA,CIENAGA DE ORO,Grano seco,4238.372093023256
2581,2203,2088,2225,2015-05-25,8.910111111,-75.68863889,2015-05-29,2015-07-14,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,4576.7441860465115
2582,2202,2087,2224,2015-05-20,8.915805556,-75.68752778,2015-05-24,2015-07-03,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,3377.906976744186
2583,2201,2086,2223,2015-05-21,8.911416667,-75.68880556,2015-05-24,2015-07-13,2015-09-29,CORDOBA,CIENAGA DE ORO,Grano seco,4238.372093023256
2584,2214,2099,2234,2015-05-07,8.960861111,-75.64563889,2015-05-12,2015-06-30,2015-09-21,CORDOBA,CIENAGA DE ORO,Grano seco,2097.6744186046512
2585,2216,2101,2236,2015-05-26,8.955194444,-75.64633333,2015-05-30,2015-07-16,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,3623.2558139534885
2586,2215,2100,2235,2015-05-18,8.9605,-75.64625,2015-05-23,2015-07-06,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,2002.325581395349
2587,2213,2098,2233,2015-05-20,8.953333333,-75.65102778,2015-05-24,2015-07-09,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,4767.441860465116
2588,2274,2161,2287,2015-05-16,9.1485,-75.80386111,2015-05-20,2015-07-06,2015-09-29,CORDOBA,LORICA,Grano seco,2260.4651162790697
2589,2275,2159,2286,2015-05-15,9.147666667,-75.80377778,2015-05-21,2015-07-07,2015-09-29,CORDOBA,LORICA,Grano seco,2383.720930232558
2591,2276,2160,2286,2015-05-17,9.148111111,-75.80213889,2015-05-22,2015-07-08,2015-09-28,CORDOBA,LORICA,Grano seco,3051.1627906976746
2592,2208,2093,2221,2015-05-26,8.915527778,-75.68686111,2015-05-30,2015-07-16,2015-09-29,CORDOBA,CIENAGA DE ORO,Grano seco,4290.697674418605
2594,2209,2094,2230,2015-05-22,8.917111111,-75.68611111,2015-05-25,2015-07-10,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,4520.930232558139
2595,2210,2095,2231,2015-05-20,8.961416667,-75.64069444,2015-05-24,2015-07-09,2015-09-25,CORDOBA,CIENAGA DE ORO,Grano seco,2543.0232558139537
2596,2211,2096,2232,2015-05-22,8.960583333,-75.64747222,2015-05-25,2015-07-11,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,1144.1860465116279
2597,2212,2097,2233,2015-05-18,8.961916667,-75.64822222,2015-05-22,2015-07-08,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,4004.651162790698
2609,2422,2319,2420,2015-05-26,8.901084,-75.812238,2015-05-31,2015-07-17,2015-09-25,CORDOBA,CERETE,Grano seco,3337.2093023255816
2617,2323,2203,2336,2015-05-19,9.086972222,-75.81197222,2015-05-24,2015-07-10,2015-09-30,CORDOBA,LORICA,Grano seco,1430.2325581395348
2618,2322,2204,2337,2015-05-27,9.088055556,-75.81019444,2015-06-01,2015-07-17,2015-10-12,CORDOBA,LORICA,Grano seco,3767.4418604651164
2619,2321,2205,2335,2015-05-18,8.888083333,-75.58247222,2015-05-22,2015-07-08,2015-09-28,CORDOBA,CIENAGA DE ORO,Grano seco,3955.813953488372
2620,2320,2206,2334,2015-05-16,8.884666667,-75.66455556,2015-05-19,2015-07-06,2015-09-29,CORDOBA,CIENAGA DE ORO,Grano seco,4709.302325581395
2621,2319,2207,2333,2015-05-12,8.877638889,-75.65694444,2015-05-17,2015-07-04,2015-09-24,CORDOBA,CIENAGA DE ORO,Grano seco,4958.139534883721
2622,2318,2208,2338,2015-05-26,9.104833333,-75.78916667,2015-05-30,2015-07-15,2015-10-05,CORDOBA,CIENAGA DE ORO,Grano seco,2383.720930232558
2623,2288,2173,2083,2015-05-18,9.104805556,-75.80394444,2015-05-22,2015-07-09,2015-09-30,CORDOBA,LORICA,Grano seco,2383.720930232558
2624,2286,2171,2295,2015-05-15,9.080888889,-75.80897222,2015-05-19,2015-07-06,2015-09-22,CORDOBA,LORICA,Grano seco,3861.6279069767443
2626,2285,2170,2294,2015-05-20,9.0885,-75.82094444,2015-05-24,2015-07-11,2015-09-30,CORDOBA,LORICA,Grano seco,2193.0232558139537
2628,2284,2169,2293,2015-05-21,9.105083333,-75.81944444,2015-05-25,2015-06-11,2015-09-28,CORDOBA,LORICA,Grano seco,2919.767441860465
2629,2283,2168,2292,2015-05-23,9.095222222,-75.81541667,2015-05-28,2015-07-13,2015-10-11,CORDOBA,LORICA,Grano seco,2002.325581395349
2630,2282,2167,2291,2015-05-18,9.07425,-75.81044444,2015-05-22,2015-07-08,2015-09-28,CORDOBA,LORICA,Grano seco,3337.2093023255816
2632,2280,2165,2287,2015-05-24,9.144805556,-75.80580556,2015-05-28,2015-07-13,2015-09-30,CORDOBA,LORICA,Grano seco,2260.4651162790697
2633,2287,2172,2296,2015-05-25,9.080611111,-75.80566667,2015-05-29,2015-07-14,2015-10-01,CORDOBA,LORICA,Grano seco,2072.093023255814
2635,2436,2320,2420,2015-06-01,8.902374,-75.811607,2015-06-06,2015-07-22,2015-09-26,CORDOBA,CERETE,Grano seco,3337.2093023255816
2636,2437,2326,2422,2015-05-28,9.001067,-75.837542,2015-06-02,2015-07-18,2015-09-16,CORDOBA,SAN PELAYO,Grano seco,2947.6744186046512
2637,2438,2327,2422,2015-05-20,9.002917,-75.83503,2015-05-25,2015-07-11,2015-09-15,CORDOBA,SAN PELAYO,Grano seco,2947.6744186046512
2641,2439,2328,2423,2015-05-12,8.856559049,-75.76069152,2015-05-17,2015-07-03,2015-09-25,CORDOBA,CERETE,Grano seco,4238.372093023256
2643,2440,2330,2425,2015-05-16,8.873395,-75.799557,2015-05-21,2015-07-06,2015-10-01,CORDOBA,CERETE,Grano seco,5953.488372093023
2661,2444,2338,2432,2015-05-20,8.876041,-75.758365,2015-05-25,2015-07-10,2015-09-18,CORDOBA,CERETE,Grano seco,4625.581395348837
2662,2445,2339,2433,2015-05-22,8.971416667,-75.77541667,2015-05-27,2015-07-13,2015-09-24,CORDOBA,SAN PELAYO,Grano seco,5180.232558139535
2663,2446,2340,2434,2015-05-17,8.330074,-76.111767,2015-05-22,2015-07-08,2015-09-19,CORDOBA,VALENCIA,Grano seco,4803.488372093023
2666,2448,2342,2434,2015-05-19,8.252012,-76.134454,2015-05-24,2015-07-10,2015-09-20,CORDOBA,VALENCIA,Grano seco,4651.162790697675
2668,2449,2343,2434,2015-05-15,8.271372,-76.148972,2015-05-20,2015-07-06,2015-09-14,CORDOBA,VALENCIA,Grano seco,4651.162790697675
2669,2450,2344,2437,2015-05-15,8.257094,-76.172647,2015-05-20,2015-07-06,2015-09-17,CORDOBA,VALENCIA,Grano seco,4409.302325581395
2675,2454,2348,2440,2015-05-03,8.327815,-76.103218,2015-05-08,2015-06-25,2015-09-16,CORDOBA,VALENCIA,Grano seco,4850.581395348837
2678,2457,2351,2443,2015-05-09,8.268726,-76.157836,2015-05-14,2015-06-30,2015-09-10,CORDOBA,VALENCIA,Grano seco,5023.2558139534885
2679,2458,2352,2444,2015-05-01,8.265328,-76.156883,2015-05-06,2015-06-21,2015-09-08,CORDOBA,VALENCIA,Grano seco,4651.162790697675
2680,2459,2353,2444,2015-05-01,8.266452452,-76.15699183,2015-05-06,2015-06-21,2015-09-10,CORDOBA,VALENCIA,Grano seco,4651.162790697675
2681,2460,2354,2445,2015-05-27,8.270894,-76.163395,2015-06-02,2015-07-17,2015-09-28,CORDOBA,VALENCIA,Grano seco,4615.116279069767
2687,2463,2357,2447,2015-05-25,8.899104,-75.809072,2015-05-30,2015-07-15,2015-09-23,CORDOBA,CERETE,Grano seco,4744.186046511628
2688,2464,2358,2448,2015-05-30,8.901471,-75.807328,2015-06-04,2015-07-21,2015-09-28,CORDOBA,CERETE,Grano seco,4238.372093023256
2690,2465,2359,2450,2015-05-20,8.901194,-75.812674,2015-05-25,2015-07-11,2015-09-30,CORDOBA,CERETE,Grano seco,4834.883720930233
2694,2468,2362,2452,2015-05-16,8.902289,-75.816336,2015-05-21,2015-07-07,2015-09-28,CORDOBA,CERETE,Grano seco,5441.860465116279
2718,2474,2368,2457,2015-05-23,8.904296,-75.814571,2015-05-28,2015-07-15,2015-09-24,CORDOBA,CERETE,Grano seco,4767.441860465116
2719,2475,2369,2459,2015-05-20,8.894159,-75.829907,2015-05-25,2015-07-12,2015-09-27,CORDOBA,CERETE,Grano seco,4632.558139534884
2721,2477,2371,2461,2015-05-20,8.909482,-75.823912,2015-05-25,2015-07-11,2015-09-15,CORDOBA,SAN PELAYO,Grano seco,4651.162790697675
2722,2478,2372,2462,2015-05-25,8.905316,-75.816065,2015-05-30,2015-07-16,2015-09-30,CORDOBA,CERETE,Grano seco,4576.7441860465115
2723,2479,2373,2463,2015-05-15,8.868114,-75.761739,2015-05-20,2015-07-05,2015-09-27,CORDOBA,CERETE,Grano seco,4684.883720930233
2733,2504,2399,2481,2015-05-18,8.930045898,-75.76400047,2015-05-23,2015-07-08,2015-09-20,CORDOBA,CERETE,Grano seco,4632.558139534884
2735,2506,2401,2482,2015-05-20,8.938751796,-75.7488651,2015-05-25,2015-07-10,2015-09-21,CORDOBA,CERETE,Grano seco,4672.093023255814
2736,2495,2389,2472,2015-04-24,8.798416667,-75.79952778,2015-04-30,2015-06-15,2015-08-31,CORDOBA,MONTERIA,Grano seco,4481.395348837209
2737,2481,2376,2464,2015-05-06,8.812083333,-75.80291667,2015-05-12,2015-06-26,2015-09-11,CORDOBA,MONTERIA,Grano seco,3813.953488372093
2738,2487,2381,2466,2015-05-04,8.835444444,-75.86586111,2015-05-09,2015-06-24,2015-09-14,CORDOBA,MONTERIA,Grano seco,4004.651162790698
2739,2488,2382,2466,2015-04-23,8.832972222,-75.86127778,2015-04-28,2015-06-12,2015-09-01,CORDOBA,MONTERIA,Grano seco,3813.953488372093
2740,2484,2378,2465,2015-05-14,8.813166667,-75.72102778,2015-05-19,2015-07-03,2015-09-29,CORDOBA,SAN CARLOS,Grano seco,3813.953488372093
2741,2485,2379,2465,2015-04-29,8.816472222,-75.7155,2015-05-05,2015-06-18,2015-09-18,CORDOBA,SAN CARLOS,Grano seco,4386.046511627907
2746,2482,2375,2464,2015-05-28,8.837527778,-75.91675,2015-06-02,2015-07-17,2015-10-02,CORDOBA,MONTERIA,Grano seco,4081.395348837209
2747,2483,2377,2464,2015-05-20,8.754972222,-75.78736111,2015-05-25,2015-06-20,2015-09-28,CORDOBA,SAN CARLOS,Grano seco,4186.0465116279065
2748,2486,2380,2479,2015-05-22,8.816833333,-75.71488889,2015-05-27,2015-07-12,2015-09-30,CORDOBA,SAN CARLOS,Grano seco,3906.9767441860463
2750,2490,2384,2468,2015-05-05,8.812555556,-75.71980556,2015-05-11,2015-06-20,2015-09-16,CORDOBA,SAN CARLOS,Grano seco,3627.9069767441856
2751,2491,2385,2469,2015-05-01,8.77375,-75.84391667,2015-05-05,2015-06-15,2015-09-08,CORDOBA,MONTERIA,Grano seco,3720.9302325581393
2752,2492,2386,2470,2015-05-25,8.780583333,-75.8255,2015-05-30,2015-07-14,2015-10-03,CORDOBA,MONTERIA,Grano seco,3906.9767441860463
