ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Antes_Siem,FerOrg_Siem_Emer,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor
2280,2102,Mecanizado,NO,PAC 105,Algodón,SI,Manual,NO,1,2755.813953,8,55,60,75000,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,161,0,0,0,0,0,30,0,0,0,0,0,5
2281,2157,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,1,4672.093023,5,46,74,71000,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,4
2282,2101,Mecanizado,NO,PAC 105,Algodón,NO,Manual,NO,2,3627.906977,5,51,58,62500,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,2
2283,2100,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,4,5895.348837,5,55,70,75000,11,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
2284,2099,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,3,5970.930233,5,45,81,75000,11,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,138,0,0,0,0,0,30,0,0,0,0,0,4
2292,2172,Manual,NO,DK 234 YGRR,,SI,Manual,SI,2,4262.790698,4,61,79,70000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0,0,60,0,0,0,0,0,2
2293,2171,Manual,NO,Otro,Algodón,SI,Manual,NO,1,3174.418605,5,53,61,70588,10,0,0,2,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2298,2174,Mecanizado,NO,DK 234,Maiz,SI,Manual,SI,3,4767.44186,5,77,49,"0      180000.000000
1      180000.000000
2      180000.000000
3      180000.000000
4      180000.000000
           ...      
993    180000.000000
994     85714.285714
995     90000.000000
996     81818.181818
997     78260.869565
Name: AREA, Length: 882, dtype: float64",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,30,0,0,0,0,0,2
2300,2173,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,3,4343.023256,5,77,48,70000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,60,0,0,0,0,0,2
2301,2175,Manual,SI,DK 234,Maiz,SI,Manual,SI,3.5,4520.930233,5,46,80,70000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,2
2302,2176,Manual,NO,DK 234,Maiz,SI,Manual,SI,1,3767.44186,12,33,71,70000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,60,0,0,0,0,0,2
2314,2194,Manual,NO,DK 234 YGRR,Algodón,SI,Manual,NO,3,3296.511628,5,45,71,62500,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,149.5,0,0,0,0,0,30,0,0,0,0,0,5
2351,2258,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Manual,NO,7,5581.395349,5,45,69,62500,10,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,4
2352,2257,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Manual,NO,15,5790.697674,5,45,74,62500,13,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,4
2387,2265,Mecanizado,SI,DK 234,Algodón,SI,Manual,SI,2,2604.651163,4,46,77,66000,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,120,0,0,0,0,0,4
2391,2277,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,2.5,5581.395349,5,48,65,70000,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,0,1,0,0,2
2392,2278,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,3.5,4988.372093,6,48,64,62500,7,0,0,2,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,4
2403,2263,Manual,NO,DK 234,Maiz,SI,Manual,SI,1.5,3446.511628,4,77,49,66000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,15,0,0,60,0,0,0,0,0,4
2404,2262,Mecanizado,SI,PAC 105,Algodón,SI,Manual,SI,1,3906.976744,5,47,77,60000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,150,0,0,0,0,0,4
2406,2308,Mecanizado,NO,Otro,Algodón,SI,Manual,NO,4,1632.55814,4,45,88,62500,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,2
2435,2057,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,4.5,3202.325581,4,47,80,60000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2441,2055,Manual,NO,DK 234,Algodón,NO,Manual,NO,3,2193.023256,5,45,80,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2442,2054,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,4,3813.953488,4,49,78,60000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,60,0,0,0,0,0,5
2443,2053,Manual,NO,DK 234 YGRR,Algodón,NO,Manual,NO,4,3720.930233,3,46,84,60000,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2444,2206,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,1.5,4004.651163,3,46,83,60000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2446,2056,Mecanizado,NO,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,3,2002.325581,4,44,81,55000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2447,2207,Mecanizado,NO,Otro,Algodón,NO,Manual,NO,2,5488.372093,0,48,85,55000,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
2449,2025,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2,2919.767442,5,52,75,55000,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,3
2450,2027,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,1.5,2790.697674,3,47,81,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2452,2030,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,6,3767.44186,4,47,80,60000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,40,0,0,0,0,0,2
2454,2031,Mecanizado,NO,P3966 (Pioneer),Algodón,NO,Manual,NO,3.5,4862.790698,4,45,83,60000,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,30,0,0,0,0,0,2
2455,2032,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Manual,NO,15,4651.162791,3,45,79,60000,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2456,2034,Mecanizado,SI,DK7088,Algodón,SI,Mecanizada,NO,12,4386.046512,4,49,91,60000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2457,2329,Manual,NO,Otro,Algodón,NO,Mecanizada,SI,3.5,2604.651163,36,15,99,50000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,0,0,0,0,0,30,0,0,0,0,0,2,0
2458,2326,Mecanizado,NO,DK 234,Algodón,NO,Mecanizada,SI,23,3146.511628,8,47,80,62000,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,0,0,0,180,0,0,0,0,0,2
2465,2338,Manual,NO,PAC 105,Algodón,SI,Manual,NO,1,4279.069767,7,45,76,71420,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,126.5,0,0,0,0,0,0,0,0,0,0,0,3
2466,2340,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,15,5804.651163,5,46,79,71000,16,0,0,2,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,69,0,0,15,0,0,35,0,0,0,0,0,5
2468,2336,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,3,5308.139535,3,55,64,62500,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,105.8,0,0,0,0,0,0,0,0,0,0,0,2
2472,2341,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,2,3623.255814,5,47,78,70000,16,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,3
2474,2333,Mecanizado,NO,P4082 (Pioneer),Algodón,NO,Manual,NO,1.5,2412.790698,5,45,78,62500,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2501,2357,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,3.5,3579.069767,5,45,67,70000,16,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,172.5,0,0,0,0,0,0,0,0,0,0,0,3
2502,2035,Mecanizado,SI,DK7088,Algodón,SI,Mecanizada,NO,11.2,2812.790698,4,48,81,60000,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2503,2036,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2,2883.72093,5,46,104,55000,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2504,2038,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,2,3337.209302,4,47,79,55000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2506,2359,Mecanizado,NO,ADV 9339 (Syngenta),Algodón,SI,Manual,SI,4,4651.162791,5,46,71,70000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,103.5,0,0,0,0,0,0,0,0,0,0,0,2
2507,2360,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,1.5,5511.627907,5,48,79,71000,16,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,4
2508,2361,Mecanizado,NO,Otro,Algodón,SI,Manual,NO,1.3,5116.27907,5,48,80,71000,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,68,0,0,4.4,0,0,49.8,0,0,0,0,0,3
2510,2363,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Manual,SI,2.4,5116.27907,30,49,67,70000,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,66,0,0,4,0,0,48,0,0,0,0,0,3
2511,2364,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,18,5577.906977,5,46,77,71000,16,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,96,0,0,0,0,0,15,0,0,0,0,0,4
2523,2039,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,3,3432.55814,4,47,83,55000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2525,2040,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,15,3579.069767,4,46,91,60000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2526,2041,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,3,2383.72093,4,44,85,55000,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2535,2375,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,15.5,5308.139535,5,48,87,71000,16,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,80,0,0,0,0,0,45,0,0,0,0,0,7
2536,2376,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,1.5,3579.069767,5,46,76,70000,16,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,3
2539,2327,Mecanizado,SI,DK 234,Algodón,NO,Manual,SI,2,3174.418605,5,45,69,60000,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,60,0,0,0,0,0,4
2540,2328,Mecanizado,SI,DK 234,Algodón,SI,Manual,SI,9,2046.511628,5,85,41,42000,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,1
2541,2379,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,SI,8,3446.511628,5,47,68,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,30,0,0,0,0,0,2
2545,2383,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Manual,NO,6,3970.325581,5,48,61,71000,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,56.25,0,0,10,0,0,52.5,0,0,0,0,0,2
2550,2387,Manual,NO,PIONEER 30F35,Algodón,SI,Manual,SI,1,3441.860465,5,77,36,50000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,120,0,0,0,0,0,4
2553,2391,Mecanizado,SI,P4082 (Pioneer),Maiz,SI,Manual,SI,2,3579.069767,4,46,79,80000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,120,0,0,0,0,0,4
2554,2043,Mecanizado,NO,ADV 9339 (Syngenta),Algodón,SI,Mecanizada,NO,12.5,2072.093023,4,46,79,60000,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2560,2397,Mecanizado,NO,Otro,Algodón,SI,Manual,SI,5,4615.116279,5,46,71,62500,13,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2
2562,2044,Manual,NO,DK 234 YGRR,Algodón,NO,Manual,NO,3,2543.023256,3,46,84,55000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2564,2045,Mecanizado,SI,PAC 105,Algodón,SI,Mecanizada,NO,9.5,1544.186047,5,46,92,60000,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2565,2046,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,3,1883.72093,4,47,81,55000,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2566,2048,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,2,2669.767442,4,46,85,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2567,2049,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Manual,NO,7,2895.348837,2,46,99,60000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,30,0,0,0,0,0,2
2569,2050,Manual,NO,P4082 (Pioneer),Algodón,NO,Manual,NO,4,2955.813953,3,49,81,55000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2573,2400,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,10,4651.162791,4,51,66,65500,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
2575,2052,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,8,3051.162791,4,47,84,60000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2576,2200,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,1.5,3813.953488,4,48,82,55000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2577,2401,Mecanizado,SI,PAC 105,Algodón,SI,Manual,SI,2,4651.162791,5,48,69,65000,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,106.5,0,0,37.5,0,0,97.5,0,0,0,0,0,3
2578,2205,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,3,4004.651163,4,46,80,60000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2579,2402,Mecanizado,NO,ADV 9339 (Syngenta),Algodón,SI,Mecanizada,NO,12,4837.209302,5,46,74,62500,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2
2580,2204,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2,4238.372093,4,47,82,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2581,2203,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Manual,NO,3,4576.744186,4,46,83,60000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2582,2202,Manual,NO,DK 234 YGRR,Algodón,NO,Manual,NO,1,3377.906977,4,40,94,60000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2583,2201,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2.5,4238.372093,3,50,78,55000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2584,2214,Manual,NO,Otro,Maiz,NO,Manual,NO,1,2097.674419,5,49,83,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2585,2216,Mecanizado,NO,PAC 105,Algodón,NO,Manual,NO,1.8,3623.255814,4,47,81,62000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,2
2586,2215,Manual,NO,PAC 105,Algodón,NO,Manual,NO,1.5,2002.325581,5,44,84,55000,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2587,2213,Manual,NO,Otro,Algodón,NO,Manual,NO,2.5,4767.44186,4,46,81,55000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,2
2588,2274,Mecanizado,NO,DK 234 YGRR,Maiz,NO,Manual,NO,1.5,2260.465116,4,47,85,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2589,2275,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Manual,NO,1.5,2383.72093,6,47,84,55000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2591,2276,Mecanizado,NO,PAC 105,Maiz,SI,Manual,NO,3,3051.162791,5,47,82,55000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2592,2208,Mecanizado,NO,P3966 (Pioneer),Algodón,NO,Manual,SI,1.3,4290.697674,4,47,75,60000,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2594,2209,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2.5,4520.930233,3,46,87,60000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2595,2210,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,4,2543.023256,4,46,78,60000,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2596,2211,Mecanizado,NO,Otro,Algodón,NO,Manual,NO,2,1144.186047,3,47,79,60000,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1
2597,2212,Manual,NO,Otro,Algodón,SI,Manual,NO,3,4004.651163,4,47,89,60000,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2609,2422,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,1,3337.209302,5,47,70,70000,14,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
2617,2323,Manual,NO,Otro,Algodón,NO,Manual,NO,1.2,1430.232558,5,47,82,60000,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2618,2322,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,3,3767.44186,5,46,87,60000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2619,2321,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Manual,NO,5,3955.813953,4,47,82,55000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2620,2320,Mecanizado,SI,PIONEER 30F35 HRR,Algodón,NO,Manual,NO,7,4709.302326,3,48,85,60000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2621,2319,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,2,4958.139535,5,48,82,60000,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,4
2622,2318,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,1.5,2383.72093,4,46,82,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,2
2623,2288,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,4,2383.72093,4,48,83,60000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2624,2286,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Mecanizada,NO,4,3861.627907,4,48,78,55000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2626,2285,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,3,2193.023256,4,48,81,55000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2628,2284,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Mecanizada,NO,3.5,2919.767442,4,17,109,60000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2629,2283,Mecanizado,SI,PAC 105,Algodón,SI,Mecanizada,NO,7,2002.325581,5,46,90,60000,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2630,2282,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,SI,20,3337.209302,4,47,82,55000,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2632,2280,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,1.5,2260.465116,4,46,79,55000,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
2633,2287,Mecanizado,NO,PAC 105,Algodón,NO,Manual,NO,1,2072.093023,4,46,79,"0     NaN
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
Name: AREA, Length: 882, dtype: float64",13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2635,2436,Mecanizado,NO,NK254 (Syngenta),Algodón,SI,Manual,NO,1,3337.209302,5,46,66,70000,14,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
2636,2437,Mecanizado,SI,NK254 (Syngenta),Algodón,SI,Manual,SI,2,2947.674419,5,46,60,71000,14,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,103.5,0,0,0,0,0,30,0,0,0,0,0,3
2637,2438,Mecanizado,SI,PAC 105,Algodón,SI,Manual,SI,4,2947.674419,5,47,66,71000,14,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
