ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose
2936,2687,Manual,NO,Otro,Maiz,NO,Manual,SI,1.0,4172.093023255814,6.0,52.0,82.0,50000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,2688,Manual,NO,P3966 (Pioneer),Algodón,NO,Manual,SI,1.0,4186.0465116279065,5.0,50.0,84.0,60000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2938,2689,Mecanizado,NO,Otro,Algodón,NO,Manual,SI,2.5,4279.069767441861,6.0,54.0,84.0,55000.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,2691,Manual,NO,Otro,Maiz,NO,Manual,SI,1.7,4279.069767441861,6.0,54.0,82.0,55000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,2693,Manual,SI,Otro,Algodón,SI,Manual,SI,2.1,4172.093023255814,6.0,53.0,84.0,60000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,2675,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,SI,1.5,3906.9767441860463,6.0,54.0,85.0,60000.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2946,2677,Manual,NO,P3966 (Pioneer),Maiz,NO,Manual,SI,1.0,4186.0465116279065,6.0,47.0,79.0,60000.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,2679,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,SI,1.0,4093.023255813953,6.0,53.0,76.0,60000.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2949,2678,Manual,SI,P4082 (Pioneer),Maiz,NO,Manual,SI,1.0,4386.046511627907,5.0,50.0,87.0,62000.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,2684,Manual,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3.2,4186.0465116279065,6.0,51.0,76.0,62000.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,2682,Manual,NO,Otro,Algodón,NO,Manual,SI,2.5,4093.023255813953,6.0,51.0,86.0,60000.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,2681,Manual,SI,P3966 (Pioneer),Algodón,SI,Manual,SI,1.2,4290.697674418605,5.0,49.0,94.0,60000.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2954,2680,Manual,SI,Otro,Algodón,SI,Manual,SI,2.7,4186.0465116279065,5.0,51.0,85.0,60000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3022,2744,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,12.0,5086.046511627907,5.0,45.0,98.0,60000.0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3024,2746,Mecanizado,SI,DK 234 YGRR,Maiz,NO,Mecanizada,NO,8.0,5308.139534883721,4.0,47.0,80.0,63000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3044,2766,Mecanizado,NO,PAC 105,Maiz,NO,Manual,NO,1.5,2860.4651162790697,4.0,46.0,75.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3048,2770,Mecanizado,NO,DK7088,Maiz,NO,Mecanizada,NO,3.0,4767.441860465116,4.0,46.0,77.0,60000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3103,2818,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,4102.325581395348,6.0,49.0,83.0,56000.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3106,2827,Manual,NO,CORPOICA V 114,Maiz,NO,Manual,NO,1.0,2412.790697674419,3.0,50.0,77.0,58000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3122,2841,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,3579.0697674418607,6.0,51.0,78.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3123,2829,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,3013.953488372093,6.0,44.0,85.0,56000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3124,2842,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Mecanizada,NO,5.0,3623.255813953489,5.0,47.0,79.0,62500.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3125,2843,Manual,SI,DK 234 YGRR,Maiz,NO,Manual,NO,2.0,3337.2093023255816,5.0,48.0,78.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"3135,2853,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,3813.953488372093,,,,""0     NaN"
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
"Name: AREA, Length: 882, dtype: float64"",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3145,2863,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,1883.7209302325584,5.0,46.0,87.0,42000.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3146,2864,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,1883.7209302325584,5.0,45.0,89.0,42000.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3147,2865,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,1953.4883720930231,5.0,44.0,84.0,42000.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3148,2866,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,2046.5116279069769,5.0,46.0,87.0,42000.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3157,2885,Manual,NO,Otro,Maiz,NO,Manual,NO,1.2,2072.093023255814,6.0,46.0,83.0,42000.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3158,2886,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,2354.651162790697,5.0,47.0,85.0,42000.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,2887,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,2046.5116279069769,5.0,47.0,84.0,42000.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,2888,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,3674.4186046511622,5.0,46.0,90.0,42000.0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3161,2889,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.2,2354.651162790697,5.0,47.0,86.0,74000.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,2890,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.2,3044.186046511628,5.0,46.0,90.0,42000.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3165,2891,Manual,NO,Sinko (Syngenta),Maiz,SI,Manual,NO,1.0,2697.6744186046512,5.0,26.0,112.0,52000.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3170,2906,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,4.0,5274.418604651163,,,,""0     NaN"
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
"Name: AREA, Length: 882, dtype: float64"",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3171,2907,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,3.5,5180.232558139535,5.0,47.0,82.0,68000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3172,2908,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,8.0,4709.302325581395,5.0,46.0,95.0,73000.0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0
3173,2909,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,10.0,5180.232558139535,5.0,46.0,95.0,73000.0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0
3174,2895,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,6.0,4343.023255813953,4.0,46.0,82.0,62000.0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3175,2896,Manual,NO,ADV 9293 (Syngenta),Maiz,NO,Manual,NO,4.0,3088.372093023256,4.0,47.0,84.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
3176,2897,Manual,NO,DK 234 YGRR,Maiz,NO,Manual,NO,5.0,5469.767441860465,5.0,48.0,72.0,60000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3177,2898,Manual,NO,DK 234 YGRR,Maiz,NO,Manual,NO,2.3,2991.860465116279,5.0,48.0,80.0,60000.0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3178,2899,,NO,,Maiz,NO,Manual,NO,1.8,5053.488372093024,5.0,48.0,79.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3179,2900,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,3.0,4862.790697674419,4.0,47.0,80.0,62000.0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3180,2901,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,4632.558139534884,4.0,46.0,78.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3181,2902,Manual,NO,DK 234 YGRR,Maiz,NO,Manual,NO,1.3,4825.581395348838,4.0,46.0,81.0,60000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3182,2903,Mecanizado,NO,DK 234 YGRR,Maiz,NO,Manual,NO,1.5,3909.302325581396,5.0,45.0,85.0,62000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3183,2904,Manual,NO,DK7088,Maiz,NO,Manual,NO,2.0,4825.581395348838,4.0,49.0,85.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3184,2905,Manual,NO,PIONEER 30F35 HRR,Maiz,SI,Manual,NO,4.0,3474.418604651163,5.0,49.0,79.0,60000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3185,2910,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,12.0,5462.790697674419,5.0,46.0,92.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
3187,2911,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,4593.023255813953,5.0,46.0,89.0,70000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
3188,2912,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,3.0,5790.697674418605,4.0,47.0,87.0,62000.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3190,2916,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3.0,5180.232558139535,5.0,47.0,90.0,72000.0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
3191,2913,Mecanizado,SI,DK7088,Maiz,SI,Manual,NO,4.0,5816.279069767442,5.0,48.0,84.0,62000.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3192,2914,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,5244.186046511628,4.0,49.0,78.0,62000.0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3193,2773,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4.0,4958.139534883721,3.0,47.0,78.0,62000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3194,2772,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4.0,4958.139534883721,6.0,43.0,83.0,60000.0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3195,2771,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4.0,3909.302325581396,5.0,45.0,78.0,62000.0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3196,2917,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,5462.790697674419,5.0,46.0,96.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
3197,2918,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,6.0,5462.790697674419,5.0,46.0,95.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
3198,2919,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Mecanizada,NO,7.0,4930.232558139534,5.0,46.0,96.0,72000.0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0
3201,2920,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,4922.093023255814,4.0,48.0,80.0,62000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3202,2921,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,1.0,4343.023255813953,4.0,46.0,92.0,62000.0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3203,2922,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,5.0,4343.023255813953,3.0,45.0,85.0,62000.0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
3204,2923,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,4150.0,4.0,48.0,83.0,62000.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3205,2924,Manual,NO,DK 234,Maiz,NO,Manual,NO,1.0,4004.651162790698,4.0,47.0,81.0,60000.0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3206,2925,Manual,NO,DK 234 YGRR,Maiz,NO,Manual,NO,1.0,3377.906976744186,4.0,45.0,85.0,62000.0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3207,2926,Manual,NO,DK7088,Maiz,NO,Manual,NO,2.0,3281.395348837209,4.0,45.0,83.0,60000.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3208,2927,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,4439.53488372093,5.0,48.0,85.0,6000.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3209,2928,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,3.0,4958.139534883721,5.0,47.0,82.0,62000.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3210,2929,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,8.0,3763.953488372093,4.0,47.0,79.0,60000.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3211,2930,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,12.0,3860.46511627907,4.0,46.0,79.0,62000.0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3212,2931,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,3.0,4150.0,4.0,45.0,81.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3213,2932,Manual,NO,DK7088,Maiz,NO,Manual,NO,4.0,4958.139534883721,4.0,46.0,80.0,60000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3214,2933,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,5079.069767441861,4.0,45.0,94.0,60000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3215,2934,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,3.0,4862.790697674419,4.0,47.0,87.0,60000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3216,2935,Manual,NO,DK 234,Maiz,NO,Manual,NO,1.0,4729.069767441861,4.0,46.0,84.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3217,2936,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,5018.604651162791,4.0,46.0,83.0,60000.0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3218,2937,Manual,NO,DK7088,Maiz,NO,Manual,NO,2.0,3763.953488372093,4.0,48.0,83.0,60000.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3219,2938,Manual,NO,Impacto (Syngenta),Pastos,NO,Manual,NO,2.0,4150.0,4.0,45.0,83.0,55000.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3220,2939,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5018.604651162791,4.0,48.0,80.0,60000.0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3221,2940,Manual,NO,PIONEER 30F35 H,Maiz,NO,Manual,NO,1.0,4053.488372093024,3.0,47.0,81.0,60000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3222,2941,Manual,NO,Impacto (Syngenta),Pastos,NO,Manual,NO,3.0,4004.651162790698,4.0,47.0,83.0,50000.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3223,2942,Manual,NO,PIONEER 30F35 HRR,Pastos,NO,Manual,NO,3.0,4386.046511627907,4.0,47.0,80.0,60000.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3224,2943,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,4958.139534883721,5.0,47.0,84.0,60000.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3225,2944,Manual,NO,ADV 9339 (Syngenta),Pastos,NO,Manual,NO,1.0,4290.697674418605,4.0,47.0,87.0,60000.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3227,2946,Manual,NO,PIONEER 30F35 HRR,Pastos,NO,Manual,NO,2.0,4632.558139534884,4.0,49.0,87.0,60000.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3228,2947,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,2991.860465116279,4.0,47.0,85.0,60000.0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
3229,2948,Manual,NO,PIONEER 30F35 H,Maiz,NO,Manual,NO,1.0,3667.441860465117,4.0,47.0,86.0,60000.0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
3230,2950,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,1158.139534883721,4.0,47.0,87.0,55000.0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
3231,2951,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,1.0,3088.372093023256,4.0,47.0,85.0,60000.0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
3232,2952,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3.0,4803.488372093023,5.0,49.0,81.0,73000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3233,2953,Manual,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.0,4465.116279069767,5.0,48.0,79.0,72000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3234,2954,Manual,SI,Otro,Maiz,SI,Manual,SI,1.5,4465.116279069767,5.0,48.0,87.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
3235,2955,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,NO,3.0,4651.162790697675,5.0,48.0,84.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3236,2956,Manual,NO,Otro,Maiz,SI,Manual,SI,1.0,4520.930232558139,5.0,47.0,83.0,74000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3237,2957,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,2.0,5488.372093023256,5.0,48.0,75.0,71000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3238,2958,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.0,5462.790697674419,5.0,47.0,88.0,70000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3239,2959,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,5.0,5180.232558139535,5.0,47.0,79.0,70000.0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0
3240,2960,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,5.0,5180.232558139535,5.0,46.0,81.0,71000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
3241,2961,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.5,5462.790697674419,5.0,46.0,82.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3242,2962,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,2.0,5180.232558139535,5.0,49.0,81.0,71000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3243,2963,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Mecanizada,SI,2.0,5180.232558139535,5.0,47.0,87.0,72000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3247,2967,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,3.0,4186.0465116279065,5.0,46.0,88.0,72000.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3248,2968,Manual,NO,Otro,Maiz,SI,Manual,SI,1.0,4186.0465116279065,5.0,48.0,85.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
3249,2969,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3.5,4558.13953488372,5.0,49.0,81.0,74000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3250,2970,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.4,4501.162790697675,5.0,47.0,86.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
3251,2971,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,2.0,4558.13953488372,5.0,48.0,84.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3252,2972,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.5,4709.302325581395,5.0,47.0,85.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"3253,2973,Mecanizado,SI,PIONEER 30F35,Maiz,SI,Manual,SI,3.0,4651.162790697675,,,,""0     NaN"
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
"Name: AREA, Length: 882, dtype: float64"",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3254,2974,Manual,NO,Otro,Maiz,NO,Manual,SI,1.0,4776.744186046512,5.0,47.0,80.0,73000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
3255,2975,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.5,4593.023255813953,5.0,48.0,91.0,73500.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3256,2986,Manual,NO,Otro,Maiz,NO,Manual,SI,1.0,3390.6976744186045,5.0,47.0,82.0,42000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3257,2987,Manual,NO,Otro,Maiz,NO,Manual,SI,1.0,3441.860465116279,5.0,46.0,84.0,42500.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3258,2989,Manual,NO,Otro,Maiz,NO,Manual,SI,1.2,3534.8837209302324,5.0,47.0,89.0,41000.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3259,2988,Manual,NO,Otro,Maiz,NO,Manual,NO,1.3,3484.883720930233,5.0,47.0,83.0,42000.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3260,2990,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,SI,1.0,3673.255813953489,5.0,47.0,89.0,43000.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3261,2991,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,SI,1.2,3441.860465116279,5.0,47.0,90.0,42000.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3262,2992,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,SI,1.1,3296.5116279069766,5.0,45.0,93.0,42000.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3263,2993,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,SI,1.3,3348.8372093023254,5.0,47.0,91.0,41500.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3264,2994,Manual,NO,Otro,Maiz,NO,Manual,SI,1.2,3162.7906976744184,5.0,47.0,91.0,42000.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3265,2995,Manual,NO,Otro,Maiz,NO,Manual,SI,1.0,3255.813953488372,5.0,42.0,92.0,43000.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3266,2996,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,SI,1.0,3579.0697674418607,5.0,47.0,86.0,42000.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3267,2976,Manual,NO,DK7088,Maiz,NO,Manual,NO,2.0,4862.790697674419,5.0,46.0,78.0,55000.0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3268,2977,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,4481.395348837209,4.0,45.0,82.0,55000.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3270,2979,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.0,5244.186046511628,4.0,47.0,91.0,50000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3271,2980,Manual,NO,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,1.0,3051.1627906976746,4.0,46.0,84.0,60000.0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3273,2982,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,3051.1627906976746,4.0,47.0,82.0,60000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3274,2983,Manual,NO,DK 234,Maiz,NO,Manual,NO,1.0,4825.581395348838,5.0,46.0,55.0,55000.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
